,회사코드,회사명,종목코드,사업연도,금융부채,기타포괄손익-공정가치측정금융자산,당기손익-공정가치측정금융자산,보험계약부채,보험계약자산,부채총계,비유동부채,비유동자산,상각후원가측정금융자산,예수부채,유동부채,유동자산,이익잉여금,자본금,자본총계,자산총계,차입부채,파생상품부채,파생상품자산
10554,573579,평화산업,90080,2015,,,,,,104673248265.0,21151918642.0,95341873922.0,,,83521329623.0,68938784474.0,2086050889.0,,59607410131.0,164280658396.0,,,
10555,573579,평화산업,90080,2016,,,,,,106229907670.0,28248884440.0,101250386789.0,,,77981023230.0,63818025676.0,2737706116.0,,58838504795.0,165068412465.0,,,
10556,573579,평화산업,90080,2017,,,,,,110135572419.0,26874290169.0,114963936641.0,,,83261282250.0,63328668401.0,-5132036439.0,18701922000.0,68157032623.0,178292605042.0,,,
10557,573579,평화산업,90080,2018,,,,,,156231062678.0,16565610033.0,85007573704.0,,,139665452645.0,93361179162.0,-47875200414.0,18701922000.0,22137690188.0,178368752866.0,,,
10558,573579,평화산업,90080,2019,,,,,,160686188136.0,23757086018.0,90216460769.0,,,136929102118.0,103943293133.0,-54851146309.0,27451129500.0,33473565766.0,194159753902.0,,,
10559,573579,평화산업,90080,2020,,,,,,177600642418.0,30106046019.0,87920441678.0,,,147494596399.0,115234308097.0,-62758692834.0,27451129500.0,25554107357.0,203154749775.0,,,
10560,573579,평화산업,90080,2021,,,,,,194125631930.0,53139886305.0,97178495686.0,,,140985745625.0,122936942030.0,-62375576393.0,27451129500.0,25989805786.0,220115437716.0,,,
10561,573579,평화산업,90080,2022,,,,,,195168304315.0,51254381263.0,95877259979.0,,,143913923052.0,140723346138.0,-53265325073.0,27451129500.0,41432301802.0,236600606117.0,,,
10562,573579,평화산업,90080,2023,,,,,,209045458106.0,29054614235.0,92506689831.0,,,179990843871.0,159904878917.0,-51370432672.0,27451129500.0,43366110642.0,252411568748.0,,,
10563,574611,SDN,99220,2015,,,,,,52057218449.0,9230090255.0,80404544010.0,,,42827128194.0,19886302894.0,,,48233628455.0,100290846904.0,,,
10564,574611,SDN,99220,2016,,,,,,48528225721.0,9924149663.0,78884896019.0,,,38604076058.0,18735037640.0,,,49091707938.0,97619933659.0,,,
10565,574611,SDN,99220,2017,,,,,,55790956094.0,8517694294.0,76915002007.0,,,47273261800.0,32497018367.0,5566861780.0,17584648000.0,53621064280.0,109412020374.0,,,
10566,574611,SDN,99220,2018,,,,,,50703483508.0,9293651435.0,78591459885.0,,,41409832073.0,39045610042.0,7519566187.0,20865720000.0,66933586419.0,117637069927.0,,,
10567,574611,SDN,99220,2019,,,,,,59426831304.0,10880095493.0,87290682269.0,,,48546735811.0,48161407233.0,11507120012.0,23152590000.0,76025258198.0,135452089502.0,,,
10568,574611,SDN,99220,2020,,,,,,103943906500.0,49157780168.0,133541773523.0,,,54786126332.0,61107000729.0,19540838925.0,24089357000.0,90704867752.0,194648774252.0,,,
10569,574611,SDN,99220,2021,,,,,,70912287853.0,19671179971.0,93248947685.0,,,51241107882.0,75028726575.0,15965380266.0,26584719000.0,97365386407.0,168277674260.0,,,
10570,574611,SDN,99220,2022,,,,,,75457894880.0,18205428569.0,95112948347.0,,,57252466311.0,82508951988.0,16669117539.0,28085905500.0,102164005455.0,177621900335.0,,,
10571,574611,SDN,99220,2023,,,,,,93161943289.0,38121523143.0,102086336664.0,,,55040420146.0,84277625067.0,7937059377.0,28085905500.0,93202018442.0,186363961731.0,,,
10572,575106,씨유테크,376290,2021,,,,,,35296499651.0,6659595317.0,24957446218.0,,,28636904334.0,111835579218.0,69324534765.0,8828750000.0,101496525785.0,136793025436.0,,,
10573,575106,씨유테크,376290,2022,,,,,,43178535582.0,9115265696.0,36042521386.0,,,34063269886.0,108291182075.0,68537189732.0,8828750000.0,101155167879.0,144333703461.0,,,
10574,575106,씨유테크,376290,2023,,,,,,43805022302.0,8216788989.0,31341417381.0,,,35588233313.0,112989051305.0,68136135038.0,8828750000.0,100525446384.0,144330468686.0,,,
10575,576789,디젠스,113810,2015,,,,,,67998253219.0,10564612410.0,47794452528.0,,,57433640809.0,48555037685.0,8962015180.0,,28351236994.0,96349490213.0,,,
10576,576789,디젠스,113810,2016,,,,,,68436792359.0,11638363047.0,50031244416.0,,,56798429312.0,51440717650.0,10529056294.0,,33035169707.0,101471962066.0,,,
10577,576789,디젠스,113810,2017,,,,,,67235966034.0,12345007195.0,52840666717.0,,,54890958839.0,41126573789.0,4908584976.0,10812726000.0,26731274473.0,93967240506.0,,,
10578,576789,디젠스,113810,2018,,,,,,55764494828.0,7253985101.0,37691477605.0,,,48510509727.0,40704766198.0,-12756952108.0,16314025500.0,22631748975.0,78396243803.0,,,
10579,576789,디젠스,113810,2019,,,,,,59570780320.0,9846731747.0,38127184550.0,,,49724048573.0,40927109019.0,-15317098246.0,16314025500.0,19483513249.0,79054293569.0,,,
10580,576789,디젠스,113810,2020,,,,,,52211801868.0,10621524325.0,24263955308.0,,,41590277543.0,40927313797.0,-21788651566.0,16314025500.0,12979467237.0,65191269105.0,,,
10581,576789,디젠스,113810,2021,,,,,,47831516393.0,12591666437.0,23584544013.0,,,35239849956.0,41150676144.0,-19003204285.0,16314025500.0,16903703764.0,64735220157.0,,,
10582,576789,디젠스,113810,2022,,,,,,39233107673.0,6101829678.0,22162610076.0,,,33131277995.0,33360169570.0,-19705875620.0,16314025500.0,16289671973.0,55522779646.0,,,
10583,576789,디젠스,113810,2023,,,,,,43032452088.0,9958781409.0,21073380867.0,,,33073670679.0,39618574616.0,1032412037.0,16314025500.0,17659503395.0,60691955483.0,,,
10584,576798,디아이티,110990,2018,,,,,,139167261344.0,622856704.0,42593541444.0,,,138544404640.0,259478449421.0,126579008749.0,1890000000.0,162904729521.0,302071990865.0,,,
10585,576798,디아이티,110990,2019,,,,,,117282182641.0,467967259.0,42711034504.0,,,116814215382.0,246946372734.0,137514318760.0,1890000000.0,172375224597.0,289657407238.0,,,
10586,576798,디아이티,110990,2020,,,,,,168387918554.0,518406491.0,45308094842.0,,,167869512063.0,292608720078.0,135318706333.0,1890000000.0,169528896366.0,337916814920.0,,,
10587,576798,디아이티,110990,2021,,,,,,150844204532.0,699995906.0,48157713901.0,,,150144208626.0,270936967626.0,133862304864.0,1890000000.0,168250476995.0,319094681527.0,,,
10588,576798,디아이티,110990,2022,,,,,,77060507770.0,869348925.0,54533629276.0,,,76191158845.0,200308838931.0,143131672433.0,1890000000.0,177781960437.0,254842468207.0,,,
10589,576798,디아이티,110990,2023,,,,,,25724443546.0,1099764234.0,43821082279.0,,,24624679312.0,168030064732.0,150812124911.0,1890000000.0,186126703465.0,211851147011.0,,,
10590,577016,수산아이앤티,50960,2020,,,,,,11878778810.0,1465779222.0,60131436461.0,,,10412999588.0,32953317348.0,46850537931.0,3375500000.0,81205974999.0,93084753809.0,,,
10591,577016,수산아이앤티,50960,2021,,,,,,13937949896.0,3265386152.0,64027144163.0,,,10672563744.0,32122028284.0,47848810667.0,3375500000.0,82211222551.0,96149172447.0,,,
10592,577016,수산아이앤티,50960,2022,,,,,,12766534696.0,1755076281.0,66523508544.0,,,11011458415.0,28318119964.0,49494395804.0,3375500000.0,82075093812.0,94841628508.0,,,
10593,577016,수산아이앤티,50960,2023,,,,,,13170341771.0,271165737.0,55128848019.0,,,12899176034.0,43058473206.0,54223582500.0,3375500000.0,85016979454.0,98187321225.0,,,
10594,577335,대성하이텍,129920,2022,,,,,,88330550538.0,24019766939.0,54053673727.0,,,64310783599.0,102461403476.0,19371983659.0,1371505300.0,68184526665.0,156515077203.0,,,
10595,577335,대성하이텍,129920,2023,,,,,,114771598264.0,29381756147.0,78490897033.0,,,85389842117.0,110379785593.0,10629878106.0,1371505300.0,74099084362.0,188870682626.0,,,
10596,577380,신진에스엠,138070,2015,,,,,,33189041089.0,9933556953.0,47396148349.0,,,23255484136.0,52919021925.0,47023753344.0,4486091500.0,67126129185.0,100315170274.0,,,
10597,577380,신진에스엠,138070,2016,,,,,,28472614999.0,7923516409.0,46530041659.0,,,20549098590.0,48060935767.0,47300679172.0,4486091500.0,66118362427.0,94590977426.0,,,
10598,577380,신진에스엠,138070,2017,,,,,,27821565938.0,1209243431.0,47332894935.0,,,26612322507.0,51218429774.0,52355689140.0,4486091500.0,70729758771.0,98551324709.0,,,
10599,577380,신진에스엠,138070,2018,,,,,,37183684563.0,16158863184.0,62491480063.0,,,21024821379.0,47318700062.0,54254773237.0,4486091500.0,72626495562.0,109810180125.0,,,
10600,577380,신진에스엠,138070,2019,,,,,,44967154118.0,18354284938.0,58041508374.0,,,26612869180.0,61110801414.0,55470651524.0,4486091500.0,74185155670.0,119152309788.0,,,
10601,577380,신진에스엠,138070,2020,,,,,,43576885453.0,18945331965.0,55390916516.0,,,24631553488.0,57563815176.0,54149976412.0,4486091500.0,69377846239.0,112954731692.0,,,
10602,577380,신진에스엠,138070,2021,,,,,,37222998234.0,18749997771.0,52323381350.0,,,18473000463.0,58095883188.0,58129799292.0,4486091500.0,73196266304.0,110419264538.0,,,
10603,577380,신진에스엠,138070,2022,,,,,,34063707929.0,14046379895.0,53071963772.0,,,20017328034.0,57905983589.0,61841172497.0,8751602000.0,76914239432.0,110977947361.0,,,
10604,577380,신진에스엠,138070,2023,,,,,,29144722836.0,8662785848.0,54787897763.0,,,20481936988.0,52679766257.0,63804702010.0,8751602000.0,78322941184.0,107467664020.0,,,
10605,578538,티피씨글로벌,130740,2016,,,,,,29341284379.0,2031025558.0,45106448254.0,,,27310258821.0,37138902069.0,,,52904065944.0,82245350323.0,,,
10606,578538,티피씨글로벌,130740,2017,,,,,,39070392410.0,9559944637.0,67556408532.0,,,29510447773.0,26461076831.0,39890078443.0,4725000000.0,54947092953.0,94017485363.0,,,
10607,578538,티피씨글로벌,130740,2018,,,,,,67024566618.0,15050422563.0,74317705016.0,,,51974144055.0,60789931739.0,42487004561.0,4725000000.0,68083070137.0,135107636755.0,,,
10608,578538,티피씨글로벌,130740,2019,,,,,,61919594874.0,19541527430.0,73336371937.0,,,42378067444.0,55362707893.0,40252593342.0,5162239500.0,66779484956.0,128699079830.0,,,
10609,578538,티피씨글로벌,130740,2020,,,,,,52873472704.0,17561168024.0,70532884233.0,,,35312304680.0,51374916581.0,42897600067.0,5451633500.0,69034328110.0,121907800814.0,,,
10610,578538,티피씨글로벌,130740,2021,,,,,,41057564103.0,9641030076.0,64950637516.0,,,31416534027.0,66921158437.0,41171147951.0,5638339500.0,90814231850.0,131871795953.0,,,
10611,578538,티피씨글로벌,130740,2022,,,,,,36867267888.0,6037929999.0,61260775642.0,,,30829337889.0,57329267503.0,39349697140.0,5638339500.0,81722775257.0,118590043145.0,,,
10612,578538,티피씨글로벌,130740,2023,,,,,,38331415585.0,1757261715.0,58968422163.0,,,36574153870.0,58434568940.0,37434297899.0,5638339500.0,79071575518.0,117402991103.0,,,
10613,579139,한국맥널티,222980,2016,,,,,,10157834600.0,3043766495.0,17547979565.0,,,7114068105.0,20234431977.0,,,27624576942.0,37782411542.0,,,
10614,579139,한국맥널티,222980,2017,,,,,,12343185370.0,5245223104.0,23131525224.0,,,7097962266.0,17432393405.0,18643096303.0,2487500000.0,28220733259.0,40563918629.0,,,
10615,579139,한국맥널티,222980,2018,,,,,,14207943822.0,2695754694.0,28959533732.0,,,11512189128.0,15341727387.0,19005207740.0,2487500000.0,30093317297.0,44301261119.0,,,
10616,579139,한국맥널티,222980,2019,,,,,,22545759753.0,11715158150.0,30148009759.0,,,10830601603.0,22730555318.0,17936577267.0,4975000000.0,30332805324.0,52878565077.0,,,
10617,579139,한국맥널티,222980,2020,,,,,,28594226725.0,14029307231.0,28139073152.0,,,14564919494.0,38842276460.0,22306613912.0,5208918000.0,38387122887.0,66981349612.0,,,
10618,579139,한국맥널티,222980,2021,,,,,,44710029395.0,14449793379.0,34718669362.0,,,30260236016.0,50657510602.0,23679801625.0,5267397500.0,40666150569.0,85376179964.0,,,
10619,579139,한국맥널티,222980,2022,,,,,,47681158715.0,15302558489.0,38588572852.0,,,32378600226.0,50632048004.0,20047416130.0,5515741500.0,41539462141.0,89220620856.0,,,
10620,579139,한국맥널티,222980,2023,,,,,,46989325351.0,6638482790.0,38534567855.0,,,40350842561.0,45968215335.0,16645231029.0,5515741500.0,37513457839.0,84502783190.0,,,
10621,579971,칩스앤미디어,94360,2015,,,,,,2227517850.0,300214937.0,7325836759.0,,,1927302913.0,20287162716.0,8928679380.0,,25385481625.0,27612999475.0,,,
10622,579971,칩스앤미디어,94360,2016,,,,,,2437433138.0,160279987.0,8377224064.0,,,2277153151.0,23264194816.0,11847212089.0,,29203985742.0,31641418880.0,,,
10623,579971,칩스앤미디어,94360,2017,,,,,,2486199630.0,1198426631.0,7972423849.0,,,1287772999.0,21035038492.0,8786663569.0,3849313500.0,26521262711.0,29007462341.0,,,
10624,579971,칩스앤미디어,94360,2018,,,,,,3313395364.0,1149648384.0,8020638530.0,,,2163746980.0,23836796096.0,11262232567.0,3851313500.0,28544039262.0,31857434626.0,,,
10625,579971,칩스앤미디어,94360,2019,,,,,,3766816065.0,575088794.0,9245537559.0,,,3191727271.0,26614731236.0,14812701342.0,3851313500.0,32093452730.0,35860268795.0,,,
10626,579971,칩스앤미디어,94360,2020,,,,,,7154636284.0,4067856661.0,14787709998.0,,,3086779623.0,24981726596.0,15274308335.0,4963657500.0,32614800310.0,39769436594.0,,,
10627,579971,칩스앤미디어,94360,2021,,,,,,7966666527.0,3410655686.0,18786991477.0,,,4556010841.0,27151189361.0,20519007648.0,4963657500.0,37971514311.0,45938180838.0,,,
10628,579971,칩스앤미디어,94360,2022,,,,,,21104837589.0,2224272341.0,21591899352.0,,,18880565248.0,41483820634.0,28792133872.0,4963657500.0,41970882397.0,63075719986.0,,,
10629,579971,칩스앤미디어,94360,2023,,,,,,7525284132.0,2205601970.0,24334064385.0,,,5319682162.0,53655235044.0,-484162387.0,10555062000.0,70464015297.0,77989299429.0,,,
10630,579980,아이티엠반도체,84850,2019,,,,,,164155697163.0,32581430524.0,201270079456.0,,,131574266639.0,229249851750.0,41408446670.0,11414034500.0,266364234043.0,430519931206.0,,,
10631,579980,아이티엠반도체,84850,2020,,,,,,168883325042.0,29452558217.0,227256086444.0,,,139430766825.0,209099347556.0,56099850130.0,11553900500.0,267472108958.0,436355434000.0,,,
10632,579980,아이티엠반도체,84850,2021,,,,,,348722121337.0,61838581669.0,343451583916.0,,,286883539668.0,263382561071.0,58790065068.0,11561632000.0,258112023650.0,606834144987.0,,,
10633,579980,아이티엠반도체,84850,2022,,,,,,456973303715.0,82494784385.0,406056320356.0,,,374478519330.0,248697841590.0,16890814474.0,11570200000.0,197780858231.0,654754161946.0,,,
10634,579980,아이티엠반도체,84850,2023,,,,,,414122152182.0,42385087692.0,372884477061.0,,,371737064490.0,227475558221.0,-16810085968.0,11572700000.0,186237883100.0,600360035282.0,,,
10635,579999,고영,98460,2015,,,,,,27381979593.0,6374423044.0,37022987234.0,,,21007556549.0,121834639440.0,109962559512.0,,131475647081.0,158857626674.0,,,
10636,579999,고영,98460,2016,,,,,,37853661250.0,10376052769.0,40229376676.0,,,27477608481.0,154891864189.0,135012231346.0,,157267579615.0,195121240865.0,,,
10637,579999,고영,98460,2017,,,,,,43890214327.0,11606266293.0,43850844388.0,,,32283948034.0,161356540556.0,156696147840.0,6842975500.0,161317170617.0,205207384944.0,,,
10638,579999,고영,98460,2018,,,,,,53192796903.0,12720921476.0,51495697564.0,,,40471875427.0,227563738544.0,189588046738.0,6843975500.0,225866639205.0,279059436108.0,,,
10639,579999,고영,98460,2019,,,,,,61812656261.0,23398721404.0,79683935471.0,,,38413934857.0,225797248359.0,209875240970.0,6858975500.0,243668527569.0,305481183830.0,,,
10640,579999,고영,98460,2020,,,,,,56516358154.0,25338712517.0,109160849264.0,,,31177645637.0,193413611632.0,211989313982.0,6865475500.0,246058102742.0,302574460896.0,,,
10641,579999,고영,98460,2021,,,,,,87929904850.0,40431745936.0,96187240477.0,,,47498158914.0,272142026690.0,244321310924.0,6865475500.0,280399362317.0,368329267167.0,,,
10642,579999,고영,98460,2022,,,,,,86511583085.0,28205914447.0,105176645129.0,,,58305668638.0,286509847894.0,275351065559.0,6865475500.0,305174909938.0,391686493023.0,,,
10643,579999,고영,98460,2023,,,,,,61894392837.0,22073120411.0,94922347147.0,,,39821272426.0,272289910658.0,288347726297.0,6865475500.0,305317864968.0,367212257805.0,,,
10644,580056,스맥,99440,2016,,,,,,125106067816.0,48924642851.0,78794742088.0,,,76181424965.0,136795380679.0,25343442132.0,11858580000.0,90484054951.0,215590122767.0,,,
10645,580056,스맥,99440,2017,,,,,,108490315860.0,35963503469.0,77591156754.0,,,72526812391.0,126908824076.0,24380247715.0,12650683500.0,96009664970.0,204499980830.0,,,
10646,580056,스맥,99440,2018,,,,,,124325621587.0,46069814048.0,79122551042.0,,,78255807539.0,141563169013.0,20222478575.0,13610242000.0,96360098468.0,220685720055.0,,,
10647,580056,스맥,99440,2019,,,,,,128452983560.0,28911095049.0,97603404612.0,,,99541888511.0,127438089906.0,2018881692.0,14087159500.0,96588510958.0,225041494518.0,,,
10648,580056,스맥,99440,2020,,,,,,113514519523.0,23486900753.0,77336500174.0,,,90027618770.0,110788910647.0,-27607098435.0,15367304500.0,74610891298.0,188125410821.0,,,
10649,580056,스맥,99440,2021,,,,,,131796007647.0,13689045455.0,74244169698.0,,,118106962192.0,116008152068.0,-43824686913.0,15367304500.0,58456314119.0,190252321766.0,,,
10650,580056,스맥,99440,2022,,,,,,118764258538.0,9744479681.0,74029714770.0,,,109019778857.0,119549114810.0,-33905583102.0,16779916000.0,74814571042.0,193578829580.0,,,
10651,580056,스맥,99440,2023,,,,,,100542856032.0,8010281952.0,66979225806.0,,,92532574080.0,140371141555.0,-17506100479.0,20121697000.0,106807511329.0,207350367361.0,,,
10652,580065,월덱스,101160,2015,,,,,,74448980273.0,18727599418.0,69634402835.0,,,55721380855.0,45058219021.0,8510360897.0,6750000000.0,40243641583.0,114692621856.0,,,
10653,580065,월덱스,101160,2016,,,,,,68483946794.0,4744298157.0,64838601953.0,,,63739648637.0,50003060479.0,9042070432.0,7920974000.0,46357715638.0,114841662432.0,,,
10654,580065,월덱스,101160,2017,,,,,,56610958507.0,5920784081.0,57555078759.0,,,50690174426.0,52262155515.0,15991475221.0,,53206275767.0,109817234274.0,,,
10655,580065,월덱스,101160,2018,,,,,,60775599506.0,14271519641.0,60974475493.0,,,46504079865.0,70806235254.0,32894291405.0,,71005111241.0,131780710747.0,,,
10656,580065,월덱스,101160,2019,,,,,,60208467228.0,20006739097.0,66462737629.0,,,40201728131.0,83264731968.0,50963827759.0,,89519002369.0,149727469597.0,,,
10657,580065,월덱스,101160,2020,,,,,,61493331630.0,16311092048.0,57349823826.0,,,45182239582.0,112906240126.0,72434912704.0,,108762732322.0,170256063952.0,,,
10658,580065,월덱스,101160,2021,,,,,,68466966070.0,16680188403.0,77393282216.0,,,51786777667.0,134488101181.0,104062719316.0,,143414417327.0,211881383397.0,,,
10659,580065,월덱스,101160,2022,,,,,,75905443769.0,27675597097.0,99509530825.0,,,48229846672.0,162287937565.0,144367407830.0,,185892024621.0,261797468390.0,,,
10660,580065,월덱스,101160,2023,,,,,,74191632356.0,25000665674.0,97446159786.0,,,49190966682.0,216255848713.0,197093035539.0,8255496500.0,239510376143.0,313702008499.0,,,
10661,580180,포인트엔지니어링,176560,2018,,,,,,25978955498.0,4396513411.0,44197028245.0,,,21582442087.0,30955240119.0,43964772139.0,3100000000.0,49173312866.0,75152268364.0,,,
10662,580199,메디톡스,86900,2015,,,,,,90069031044.0,42534184530.0,100070998743.0,,,47534846514.0,103481001771.0,123483922635.0,2828267500.0,113482969470.0,203552000514.0,,,
10663,580199,메디톡스,86900,2016,,,,,,176351801245.0,99790327344.0,255432273830.0,,,76561473901.0,68598146667.0,172812970694.0,2828267500.0,147678619252.0,324030420497.0,,,
10664,580199,메디톡스,86900,2017,,,,,,184419223891.0,47030105313.0,285975176867.0,,,137389118578.0,103154147912.0,234364121656.0,2828267500.0,204710100888.0,389129324779.0,,,
10665,580199,메디톡스,86900,2018,,,,,,137773326037.0,26957622118.0,278583292503.0,,,110815703919.0,116431673406.0,283644761220.0,2828267500.0,257241639872.0,395014965909.0,,,
10666,580199,메디톡스,86900,2019,,,,,,158848739640.0,22500986646.0,301499922260.0,,,136347752994.0,120029581705.0,304574467664.0,2907545000.0,262680764325.0,421529503965.0,,,
10667,580199,메디톡스,86900,2020,,,,,,222962011981.0,105371922183.0,329053120046.0,,,117590089798.0,138711258941.0,268146737094.0,3058275500.0,244802367006.0,467764378987.0,,,
10668,580199,메디톡스,86900,2021,,,,,,174133759260.0,66187249006.0,416739530499.0,,,107946510254.0,160958849291.0,364111534881.0,3400055500.0,403564620530.0,577698379790.0,,,
10669,580199,메디톡스,86900,2022,,,,,,162672839659.0,27410531548.0,461154473206.0,,,135262308111.0,135133971840.0,401110563918.0,3574124500.0,433615605387.0,596288445046.0,,,
10670,580199,메디톡스,86900,2023,,,,,,137140514991.0,10584082587.0,445390590021.0,,,126556432404.0,166232131380.0,406664596953.0,3869562000.0,474482206410.0,611622721401.0,,,
10671,580667,S&K폴리텍,91340,2015,,,,,,34768160539.0,27608964506.0,27025853805.0,,,7159196033.0,56687888319.0,22219827490.0,,48945581585.0,83713742124.0,,,
10672,580667,S&K폴리텍,91340,2016,,,,,,80090758824.0,34179969972.0,66744747288.0,,,45910788852.0,71517039423.0,25204045256.0,,58171027887.0,138261786711.0,,,
10673,580667,S&K폴리텍,91340,2017,,,,,,152492040028.0,66228045968.0,124182405907.0,,,86263994060.0,97749488382.0,28628573463.0,5851860500.0,69439854261.0,221931894289.0,,,
10674,580667,S&K폴리텍,91340,2018,,,,,,124569818948.0,53287655331.0,108622134100.0,,,71282163617.0,89557908477.0,36088036507.0,5851860500.0,73610223629.0,198180042577.0,,,
10675,580667,S&K폴리텍,91340,2019,,,,,,157920153859.0,58329744233.0,118072301152.0,,,99590409626.0,128634638626.0,50300574125.0,5851860500.0,88786785919.0,246706939778.0,,,
10676,580667,S&K폴리텍,91340,2020,,,,,,127044089636.0,49489430413.0,109750093558.0,,,77554659223.0,137578502336.0,44116704169.0,5851860500.0,120284506258.0,247328595894.0,,,
10677,580667,S&K폴리텍,91340,2021,,,,,,162330343908.0,37890861254.0,104916579708.0,,,124439482654.0,183365053348.0,45970382685.0,5851860500.0,125951289148.0,288281633056.0,,,
10678,580667,S&K폴리텍,91340,2022,,,,,,144226568608.0,19364132976.0,107246416484.0,,,124862435632.0,159050027412.0,43227050333.0,5851860500.0,122069875288.0,266296443896.0,,,
10679,580667,S&K폴리텍,91340,2023,,,,,,137092038077.0,15918972564.0,95069557044.0,,,121173065513.0,155963792640.0,37060759686.0,5851860500.0,113941311607.0,251033349684.0,,,
10680,583026,율호,72770,2015,,,,,,11116145998.0,1325228829.0,7971121182.0,,,9790917169.0,16350622077.0,-14394660725.0,,13205597261.0,24321743259.0,,,
10681,583026,율호,72770,2016,,,,,,24372930821.0,665086747.0,7986514598.0,,,23707844074.0,45860434453.0,-13292937809.0,,29474018230.0,53846949051.0,,,
10682,583026,율호,72770,2017,,,,,,22734019425.0,140956295.0,8458856917.0,,,22593063130.0,36033632491.0,-21012516354.0,15154841500.0,21758469983.0,44492489408.0,,,
10683,583026,율호,72770,2019,,,,,,38194654831.0,6188207229.0,11408113342.0,,,32006447602.0,50938193161.0,-27157689057.0,17978759000.0,25806434341.0,64001089172.0,,,
10684,583026,율호,72770,2020,,,,,,33374873959.0,4736711987.0,14419192796.0,,,28638161972.0,46711262755.0,-26031376790.0,18338464000.0,27755581592.0,61130455551.0,,,
10685,583026,율호,72770,2021,,,,,,36673936682.0,6843316332.0,30521121124.0,,,29830620350.0,58207873973.0,-24083693340.0,25894901000.0,52055058415.0,88728995097.0,,,
10686,583026,율호,72770,2022,,,,,,65397597719.0,10671031228.0,33031184453.0,,,54726566491.0,90172828962.0,-24125244135.0,27608053500.0,57806415696.0,123204013415.0,,,
10687,583026,율호,72770,2023,,,,,,73686972552.0,22184103162.0,49213010513.0,,,51502869390.0,97492586713.0,-32931510726.0,34561398000.0,73018624674.0,146705597226.0,,,
10688,583424,아모레퍼시픽,90430,2015,,,,,,1070770670057.0,198869919888.0,2609922987465.0,,,871900750169.0,1833178443548.0,2623071727948.0,,3372330760956.0,4443101431013.0,,,
10689,583424,아모레퍼시픽,90430,2016,,,,,,1284945059242.0,113726050371.0,3065230835225.0,,,1171219008871.0,2116346294510.0,3158666867054.0,,3896632070493.0,5181577129735.0,,,
10690,583424,아모레퍼시픽,90430,2017,,,,,,1200310083813.0,153862015709.0,3698205090627.0,,,1046448068104.0,1677479147969.0,3456502861670.0,34508160000.0,4175374154783.0,5375684238596.0,,,
10691,583424,아모레퍼시픽,90430,2018,,,,,,924720135375.0,161508205332.0,3803901297634.0,,,763211930043.0,1567235920188.0,3726002772481.0,34508160000.0,4446417082447.0,5371137217822.0,,,
10692,583424,아모레퍼시픽,90430,2019,,,,,,1490166987522.0,423599551940.0,4185944120149.0,,,1066567435582.0,1803063670498.0,3873789578852.0,34508160000.0,4498840803125.0,5989007790647.0,,,
10693,583424,아모레퍼시픽,90430,2020,,,,,,1237520431552.0,271573719005.0,3876185747488.0,,,965946712547.0,1825732428259.0,3847747137435.0,34508160000.0,4464397744195.0,5701918175747.0,,,
10694,583424,아모레퍼시픽,90430,2021,,,,,,1372414055290.0,214928661448.0,4098187074812.0,,,1157485393842.0,2018526858100.0,3937774554979.0,34525294500.0,4744299877622.0,6116713932912.0,,,
10695,583424,아모레퍼시픽,90430,2022,,,,,,1022508074100.0,191391138151.0,4066763830297.0,,,831116935949.0,1735019347862.0,4010086561524.0,34525294500.0,4779275104059.0,5801783178159.0,,,
10696,583424,아모레퍼시픽,90430,2023,,,,,,1013805677645.0,200548575984.0,3934314431881.0,,,813257101661.0,1952196456821.0,4101401371537.0,34525294500.0,4872705211057.0,5886510888702.0,,,
10697,583442,노루페인트,90350,2015,,,,,,301690603683.0,133045325809.0,354526672298.0,,,168645277874.0,218364225062.0,156029368877.0,,271200293677.0,572890897360.0,,,
10698,583442,노루페인트,90350,2016,,,,,,294128326040.0,115217934898.0,345697298564.0,,,178910391142.0,224885058947.0,161108174687.0,,276454031471.0,570582357511.0,,,
10699,583442,노루페인트,90350,2017,,,,,,292787685084.0,107061786183.0,366311884371.0,,,185725898901.0,225505624217.0,186390121754.0,10231563000.0,299029823504.0,591817508588.0,,,
10700,583442,노루페인트,90350,2018,,,,,,299639079881.0,103518199122.0,367813401760.0,,,196120880759.0,239631541494.0,193802310190.0,10231563000.0,307805863373.0,607444943254.0,,,
10701,583442,노루페인트,90350,2019,,,,,,304973893909.0,110120039738.0,363599916319.0,,,194853854171.0,263742588697.0,207461187925.0,10231563000.0,322368611107.0,627342505016.0,,,
10702,583442,노루페인트,90350,2020,,,,,,332796974902.0,78413709756.0,363661941478.0,,,254383265146.0,302997189568.0,220228211346.0,10231563000.0,333862156144.0,666659131046.0,,,
10703,583442,노루페인트,90350,2021,,,,,,325655494532.0,115711031800.0,366878644089.0,,,209944462732.0,303768289781.0,229004586797.0,10231563000.0,344991439338.0,670646933870.0,,,
10704,583442,노루페인트,90350,2022,,,,,,315503885865.0,98118238042.0,359895876000.0,,,217385647823.0,308281426153.0,235486007058.0,10231563000.0,352673416288.0,668177302153.0,,,
10705,583442,노루페인트,90350,2023,,,,,,294352124785.0,85145288975.0,350529233025.0,,,209206835810.0,318102040248.0,256985514477.0,10231563000.0,374279148488.0,668631273273.0,,,
