,bsns_year,corp_code,기말의현금,기초의현금,영업활동현금흐름,재무활동현금흐름,투자활동현금흐름
11152,2016,00435969,34078767563.0,29703794517.0,4664041327.0,1844012795.0,-2631189045.0
11153,2017,00435969,15595203522.0,34078767563.0,4939314405.0,1092688456.0,-24369063252.0
11154,2018,00435969,9235202147.0,15595203522.0,6814666172.0,-4954600000.0,-8258870389.0
11155,2019,00435969,7981770327.0,9235202147.0,11726617527.0,-126532794.0,-12840216743.0
11156,2020,00435969,30784385418.0,7981770327.0,13622655183.0,10828469.0,10529282150.0
11157,2021,00435969,6530070876.0,30784385418.0,13851456796.0,513419807.0,-38654684820.0
11158,2022,00435969,25140200646.0,6530070876.0,6247957593.0,-34272530.0,13067182000.0
11159,2023,00435969,6958442588.0,25140200646.0,9520596804.0,67045408.0,-27747703993.0
11160,2024,00435969,6731325741.0,6958442588.0,8291046803.0,-54132071.0,-8482269342.0
11161,2019,00363486,13184019344.0,23051211957.0,-2637524378.0,10786400000.0,-17971857910.0
11162,2020,00363486,14789555115.0,13184019344.0,18290061554.0,-5453600000.0,-10985346200.0
11163,2021,00363486,30549163236.0,14789555115.0,14435825590.0,-18440900000.0,19525785752.0
11164,2022,00363486,25247659707.0,30549163236.0,4491172410.0,-2525321380.0,-6516055015.0
11165,2023,00363486,33547482483.0,25247659707.0,18074243759.0,-2965053450.0,-6510874025.0
11166,2024,00363486,24851100656.0,33547482483.0,3149236276.0,-2958405440.0,-9278456833.0
11167,2015,00363486,8512558910.0,6580352826.0,1117122134.0,3000000000.0,-2192635086.0
11168,2016,00363486,8436126284.0,8512558910.0,-388226880.0,4053501456.0,-3822080860.0
11169,2017,00363486,19579097491.0,8436126284.0,5873205847.0,11551137580.0,-6241780155.0
11170,2018,00363486,23051211957.0,19579097491.0,-1161443390.0,13002108430.0,-8355381208.0
11171,2024,00159698,1903678471.0,3338948906.0,413887223761.0,204523751606.0,-619846245802.0
11172,2016,00159698,5432856815.0,3807169843.0,312481771399.0,166530581479.0,-477386665906.0
11173,2017,00159698,33548047907.0,5432856815.0,445412084951.0,234591444207.0,-651888338066.0
11174,2018,00159698,7451205165.0,33548047907.0,382443576522.0,26460336222.0,-435000755486.0
11175,2019,00159698,17969671603.0,7451205165.0,186418121024.0,181380501460.0,-357280156046.0
11176,2020,00159698,27824163305.0,17969671603.0,380867349481.0,58354699953.0,-429367557732.0
11177,2021,00159698,12671548485.0,27824163305.0,414148865160.0,111503847543.0,-540805327523.0
11178,2022,00159698,28178878027.0,12671548485.0,13392303147.0,544424414074.0,-542309387679.0
11179,2023,00159698,3338948906.0,28178878027.0,-141944804183.0,751137802458.0,-634032927396.0
11180,2015,00159698,3807169843.0,389980788.0,357007711755.0,10506796936.0,-364097319636.0
11181,2016,00300557,5101571808.0,2297643850.0,-21200202434.0,60813417420.0,-36809287028.0
11182,2017,00300557,6191715432.0,5101571808.0,18928133402.0,31710057924.0,-49548047702.0
11183,2018,00300557,9898450209.0,6191715432.0,-5511881902.0,12424353871.0,-3205737192.0
11184,2022,00300557,21934559544.0,3166881521.0,-4731746787.0,38379456800.0,-14880031990.0
11185,2023,00300557,1279059716.0,21934559544.0,-26976470719.0,-30206251154.0,36527222045.0
11186,2024,00300557,9050015016.0,1279059716.0,5798829358.0,-9664961798.0,11637087740.0
11187,2019,00300557,3642091188.0,9898450209.0,15380617574.0,-5597831509.0,-16039145086.0
11188,2020,00300557,14299842004.0,3642091188.0,31713663648.0,3501415966.0,-24557328798.0
11189,2021,00300557,3166881521.0,14299842004.0,-81090791391.0,96076770785.0,-26118939877.0
11190,2015,00384887,969933758.0,272665461.0,15106260194.0,-7280625200.0,-7128366697.0
11191,2016,00384887,1754081775.0,969933758.0,13794388553.0,-8341118284.0,-4669122252.0
11192,2017,00384887,168671484.0,1754081775.0,2231371686.0,5217200000.0,-9033981977.0
11193,2018,00384887,127343467.0,168671484.0,-4052341781.0,6880000000.0,-2868986236.0
11194,2019,00384887,258940996.0,127343467.0,5892751550.0,-1353474382.0,-4407679639.0
11195,2020,00384887,530618271.0,258940996.0,12772337727.0,-9968577011.0,-2532083441.0
11196,2021,00384887,533244040.0,530618271.0,11094861039.0,-3196743131.0,-7895492139.0
11197,2022,00384887,284669730.0,533244040.0,-7903240751.0,20441489148.0,-12786822707.0
11198,2023,00384887,6405128659.0,284669730.0,-8026826838.0,16575734648.0,-2428448881.0
11199,2024,00384887,5010160258.0,6405128659.0,-7249455065.0,9883113331.0,-4028626667.0
11200,2016,00158307,157985838224.0,129790641845.0,,,
11201,2017,00158307,329405560324.0,157985838224.0,251737320564.0,-27497271082.0,-52820327382.0
11202,2018,00158307,299766686905.0,329405560324.0,71509535171.0,-80162735144.0,-20985673446.0
11203,2019,00158307,49772653409.0,299766686905.0,130356270596.0,-274796068095.0,-105554235997.0
11204,2020,00158307,236481369032.0,49772653409.0,370016060174.0,22542030872.0,-205849375423.0
11205,2021,00158307,39694812794.0,236481369032.0,146498541731.0,-348229701714.0,4944603745.0
11206,2022,00158307,76691696671.0,39694812794.0,56516992767.0,10015944620.0,-29536053510.0
11207,2023,00158307,121378625254.0,76691696671.0,262651222275.0,-111894755498.0,-106069538194.0
11208,2015,00302582,457752479.0,643486171.0,,,
11209,2016,00302582,172130074.0,457752479.0,,,
11210,2017,00302582,1846631052.0,172130074.0,2051245333.0,18663846450.0,-19034507309.0
11211,2018,00302582,2673366339.0,1846631052.0,5961121601.0,11429874844.0,-16564193737.0
11212,2019,00302582,4144642989.0,2673366339.0,6504512184.0,7277159243.0,-12309716665.0
11213,2020,00302582,6796816946.0,4144642989.0,10979560149.0,-5602983578.0,-2696725057.0
11214,2021,00302582,4943740023.0,6796816946.0,-113162783.0,-1797522544.0,56591609.0
11215,2022,00302582,2374104959.0,4943740023.0,-7911476177.0,-8898075354.0,14243906947.0
11216,2023,00302582,4207445916.0,2374104959.0,8725906392.0,-10333678515.0,3444321566.0
11217,2024,00302582,3546208180.0,4207445916.0,1170938209.0,-12882990124.0,11045030518.0
11218,2015,00210856,13761155655.0,6252844192.0,11119780830.0,483946426.0,-4095598230.0
11219,2016,00210856,7727337034.0,13761155655.0,-300172405.0,-836580163.0,-4897567756.0
11220,2017,00210856,164160404.0,7727337034.0,-1479697093.0,701000000.0,-6784479537.0
11221,2018,00210856,1589210579.0,164160404.0,2924314672.0,106312869.0,-1604734468.0
11222,2019,00210856,3540499726.0,1589210579.0,4198191545.0,-649227008.0,-1596932652.0
11223,2020,00210856,1758370407.0,3540499726.0,2610795402.0,1434615827.0,-5821624334.0
11224,2021,00210856,647160712.0,1758370407.0,1978823431.0,1419838654.0,-4509871780.0
11225,2022,00210856,4446140.0,647160712.0,-4562746116.0,6683188943.0,-2763157399.0
11226,2023,00210856,128996599.0,4446140.0,96859182.0,896773313.0,-869082036.0
11227,2024,00210856,21694344595.0,128996599.0,-1030535736.0,21641465730.0,954418002.0
11228,2024,00406046,57565516545.0,32962439830.0,99032091965.0,-49830231161.0,-24532382822.0
11229,2015,00406046,76726876147.0,31612232692.0,4721306381.0,37993666254.0,2379943186.0
11230,2016,00406046,68340894715.0,76726876147.0,-7113306060.0,-26264437669.0,24954205105.0
11231,2017,00406046,32036211909.0,68340894715.0,6686434491.0,-7186854837.0,-35792440336.0
11232,2018,00406046,77333114782.0,32036211909.0,11592311060.0,-35347313199.0,69052654975.0
11233,2019,00406046,24704810909.0,77333114782.0,-13330943825.0,-33116556179.0,-6180885868.0
11234,2020,00406046,52330097123.0,24704810909.0,14819413518.0,-2444752046.0,15251452990.0
11235,2021,00406046,55471443341.0,52330097123.0,15555794332.0,-34744925419.0,22330477305.0
11236,2022,00406046,24340008675.0,55471443341.0,-18557896643.0,-53732835564.0,41245091813.0
11237,2023,00406046,32962439830.0,24340008675.0,36347664652.0,32340849.0,-27686536001.0
11238,2024,00415327,13463116426.0,14389402824.0,13401935141.0,-4778136743.0,-10018055758.0
11239,2016,00415327,14469432579.0,8792843567.0,7710362672.0,5822980000.0,-7973995525.0
11240,2017,00415327,9952256255.0,14469432579.0,7561921921.0,1543362500.0,-13474433742.0
11241,2018,00415327,10986127013.0,9952256255.0,5709321472.0,13931332030.0,-18474810285.0
11242,2019,00415327,13397989664.0,10986127013.0,8298645713.0,-2011187397.0,-3969443126.0
11243,2020,00415327,12281608541.0,13397989664.0,8315703526.0,3928877555.0,-13147837963.0
11244,2021,00415327,11193869319.0,12281608541.0,11557443994.0,-874898145.0,-12177339949.0
11245,2022,00415327,7780179203.0,11193869319.0,7130606118.0,-1600321700.0,-9150245776.0
11246,2023,00415327,14389402824.0,7848467584.0,12706385322.0,-2812731901.0,-3422879510.0
11247,2015,00415327,8792843567.0,7412171731.0,9930040356.0,-3466000000.0,-4887449332.0
11248,2024,00416654,11967454948.0,9330968075.0,-2058261244.0,1589798273.0,3089887213.0
11249,2016,00416654,6819480568.0,10498021911.0,-2957859260.0,851701600.0,-1561352312.0
11250,2017,00416654,7919166340.0,6819480568.0,-1843075385.0,0.0,3077197537.0
11251,2018,00416654,17651450573.0,7919166340.0,3133489529.0,-1988291763.0,8587347726.0
11252,2019,00416654,6086625522.0,17651450573.0,-8293549334.0,685942335.0,-3966204099.0
11253,2020,00416654,12863469823.0,6086625522.0,7591741143.0,-379106534.0,-411722353.0
11254,2021,00416654,8599181146.0,12863469823.0,2407952641.0,887683950.0,-7738265534.0
11255,2022,00416654,8094012523.0,8599181146.0,-1452827771.0,-2388643556.0,3347956557.0
11256,2023,00416654,9330968075.0,8094012523.0,588099240.0,-410439831.0,1098854835.0
11257,2015,00416654,10498021911.0,5797178783.0,1959672798.0,-1148298400.0,3865163528.0
11258,2017,00359623,667618535.0,1416617869.0,-1007866349.0,285863550.0,-19235356.0
11259,2018,00359623,555729420.0,667618535.0,105688453.0,-744186450.0,526728410.0
11260,2015,00359623,804553810.0,6867777169.0,-5972740072.0,-2445198026.0,2364696271.0
11261,2016,00359623,1416617869.0,804553810.0,569973552.0,-6162076573.0,6179199644.0
11262,2019,00359623,551871417.0,555729420.0,-324186301.0,-5944186450.0,6266015000.0
11263,2020,00359623,1501634299.0,551871417.0,542286268.0,427906775.0,-9013725.0
11264,2021,00359623,1810219523.0,1501634299.0,876909878.0,-566511870.0,-12265000.0
11265,2022,00359623,2020102362.0,1810219523.0,1681795185.0,1839069485.0,-3288481899.0
11266,2023,00359623,61661726.0,2020102362.0,1340513727.0,5691617195.0,-8990512986.0
11267,2024,00359623,2534222389.0,61661726.0,3469525844.0,-8393471450.0,7390693559.0
11268,2018,00408956,,583003894.0,-1716520846.0,28621969595.0,-11087373168.0
11269,2021,00408956,3717760876.0,13014082425.0,-11351243829.0,56216306877.0,
11270,2022,00408956,2133827185.0,3717760876.0,-12096955215.0,34966279800.0,-24453827833.0
11271,2023,00408956,8840107.0,2133827185.0,-4891269136.0,8350827241.0,-5584545183.0
11272,2024,00408956,9449484.0,8840107.0,-2764107360.0,-6604835503.0,9369552240.0
11273,2019,00408956,19632002890.0,16402138484.0,-6790744703.0,33108676572.0,-23088111093.0
11274,2020,00408956,13014082425.0,19632002890.0,-8300987522.0,15953436497.0,
11275,2015,00408956,6734069865.0,117628161.0,-12146921764.0,9251893596.0,9511469872.0
11276,2016,00408956,532958173.0,6734069865.0,-12894638533.0,17665393245.0,-11135282597.0
11277,2017,00408956,583003894.0,532958173.0,2070455587.0,-3891895774.0,1871485908.0
11278,2017,00459871,,1930332335.0,13053862691.0,-19376798000.0,6561255000.0
11279,2018,00459871,1020109112.0,2168652026.0,13580211086.0,-9275528000.0,-5453226000.0
11280,2019,00459871,2009960298.0,1020109112.0,14408107793.0,-9298053607.0,-4120203000.0
11281,2020,00459871,683864944.0,2009960298.0,15001055041.0,-39306451395.0,22979301000.0
11282,2021,00459871,451388916.0,683864944.0,12074112985.0,-9301481713.0,-3005107300.0
11283,2022,00459871,14952462.0,451388916.0,16010870366.0,-9299603430.0,-7147703390.0
11284,2023,00459871,118628884.0,14952462.0,17633293616.0,-11618942384.0,-5910674810.0
11285,2024,00459871,483553574.0,118628884.0,17825978359.0,-11619340719.0,-5841712950.0
11286,2016,00459871,1930332335.0,2578265829.0,13734321506.0,-9275528000.0,-5106727000.0
11287,2015,00459871,2578265829.0,102831843.0,11750961986.0,-9275528000.0,0.0
11288,2017,00583026,8949093669.0,12361947344.0,-3376782744.0,-2577449729.0,2545371900.0
11289,2018,00583026,8101938161.0,8997423279.0,74699153.0,3137617840.0,-4099453591.0
11290,2015,00583026,4145211335.0,2059750477.0,288339026.0,-883485070.0,1585269855.0
11291,2016,00583026,12361947344.0,4145211335.0,-7214168156.0,22864258027.0,-7415364454.0
11292,2019,00583026,3189875864.0,8101938161.0,-365343541.0,-205146346.0,-4341572410.0
11293,2020,00583026,13194067750.0,3189875864.0,8900619185.0,7073097269.0,-5963797833.0
11294,2021,00583026,20010059286.0,13194067750.0,6009614699.0,14826726388.0,-14023281551.0
11295,2022,00583026,7678457575.0,20010059286.0,-6853818043.0,16068842769.0,-21546625860.0
11296,2017,00422284,4806536041.0,9655264597.0,11152011600.0,-2766633800.0,-13234106356.0
11297,2018,00422284,20335092972.0,4806536041.0,13351450829.0,-2766633800.0,4943739902.0
11298,2019,00422284,25940373576.0,20335092972.0,7179395496.0,-5267601950.0,3693487058.0
11299,2020,00422284,58230786317.0,25940373576.0,9248297711.0,-6149558690.0,29191673720.0
11300,2021,00422284,70064303568.0,58230786317.0,13619172559.0,-7932457674.0,6146802366.0
11301,2022,00422284,78717350370.0,70064303568.0,11769246404.0,-12846413557.0,9730213955.0
11302,2023,00422284,22443157614.0,78717350370.0,8406465220.0,-13199263965.0,-51481394011.0
11303,2024,00422284,28738665101.0,22443157614.0,14455365239.0,-10735811132.0,2575953380.0
11304,2015,00422284,13448210669.0,6570114359.0,1861634070.0,-23837670027.0,28854132267.0
11305,2016,00422284,9655264597.0,13448210669.0,13806886910.0,-2371400400.0,-15228432582.0
11306,2024,00359261,3551937113.0,4313847756.0,3008850452.0,-560743680.0,-3230018267.0
11307,2015,00359261,3507309892.0,2506238839.0,4677603285.0,-1578576600.0,-2093781215.0
11308,2016,00359261,10175569204.0,3507309892.0,2080816664.0,-479627750.0,5030188861.0
11309,2017,00359261,3480634589.0,10175569204.0,1798547183.0,-734568048.0,-7741281076.0
11310,2018,00359261,2087084688.0,3480634589.0,1973887323.0,-574641500.0,-2792370878.0
11311,2019,00359261,3907258082.0,2087084688.0,4816401800.0,-287320750.0,-2693545012.0
11312,2020,00359261,3351696569.0,3907258082.0,3195594722.0,1425358500.0,-5126782628.0
11313,2021,00359261,4489103853.0,3351696569.0,2021035727.0,-295260542.0,-590819534.0
11314,2022,00359261,3789652739.0,4489103853.0,3583844167.0,-1374030430.0,-2884084637.0
11315,2023,00359261,4313847756.0,3789652739.0,4258961810.0,-2331542999.0,-1395623731.0
11316,2016,00527464,15716788399.0,6511559760.0,1473842814.0,20865212591.0,-13135758561.0
11317,2017,00527464,9081399408.0,15716788399.0,4912163501.0,4643600000.0,-16179361510.0
11318,2018,00527464,9995367608.0,9081399408.0,6369269481.0,1161200000.0,-6612707286.0
11319,2019,00527464,12133114810.0,9995367608.0,12615417332.0,-708259784.0,-9764426041.0
11320,2020,00527464,8578543926.0,12133114810.0,17082386709.0,-1691530609.0,-18927079859.0
11321,2021,00527464,12619863084.0,8578543926.0,13867445640.0,11429153651.0,-21279961308.0
11322,2022,00527464,6772432726.0,12619863084.0,17041967492.0,-898884300.0,-21963374480.0
11323,2023,00527464,7920036965.0,6772432726.0,15514188999.0,-99645208.0,-14287792665.0
11324,2024,00527464,9552110181.0,7920036965.0,22796980001.0,599243517.0,-21803026419.0
11325,2015,00328191,1681015910.0,7503620754.0,3893466414.0,2593390902.0,-12310111922.0
11326,2016,00328191,1363351593.0,1681015910.0,1941204577.0,3097219268.0,-5363855701.0
11327,2017,00328191,3088624401.0,1363351593.0,1603010545.0,-4375675211.0,4610473758.0
11328,2018,00328191,2645415592.0,3088624401.0,679900078.0,-540600947.0,-578419512.0
11329,2019,00328191,4113401925.0,2645415592.0,-2030616878.0,2483703000.0,1030434295.0
11330,2020,00328191,8332752476.0,4113401925.0,5657824615.0,-75923456.0,-1057424970.0
11331,2021,00328191,8673997049.0,8332752476.0,1210596000.0,-76765372.0,-800038962.0
11332,2022,00328191,3809115932.0,8673997049.0,-5413126447.0,921259196.0,-372838507.0
11333,2023,00328191,9353329993.0,3809115932.0,2470611044.0,4924821543.0,-1765945887.0
11334,2024,00328191,24978781893.0,9353329993.0,17544632590.0,14615349731.0,-17305142545.0
11335,2015,00235147,4962318890.0,3532907021.0,6090314472.0,-3551455424.0,-1108056591.0
11336,2016,00235147,5732316101.0,4962318890.0,8460960411.0,-1727561060.0,-5971036782.0
11337,2017,00235147,36646559839.0,5732316101.0,1054848655.0,48976513211.0,-19113580824.0
11338,2018,00235147,16083706096.0,36646559839.0,10092384870.0,12588800000.0,-43250966587.0
11339,2019,00235147,4959321007.0,16083706096.0,925323165.0,32817582134.0,-44864393836.0
11340,2020,00235147,1527344848.0,4959321007.0,-5567383780.0,-1615458072.0,3752110814.0
11341,2024,00494218,22244067500.0,15598716853.0,12695529627.0,-5741920326.0,-422497745.0
11342,2019,00494218,,25854035962.0,-4476694537.0,-14987097479.0,13315625938.0
11343,2020,00494218,,19408639604.0,16400058826.0,24851930890.0,-15192325708.0
11344,2021,00494218,,40817617647.0,5800245040.0,13937377200.0,-27191571676.0
11345,2022,00494218,38617228338.0,35484112168.0,10954879410.0,4519956585.0,-12351013573.0
11346,2023,00494218,15598716853.0,38617228338.0,22233641362.0,-66732356164.0,21486553736.0
11347,2015,00494218,,41885923164.0,26190280753.0,-16827726992.0,-8021875600.0
11348,2016,00494218,,43417249924.0,-10204942266.0,-9282841119.0,-4684347233.0
11349,2017,00494218,18519478356.0,19487300186.0,34975252265.0,-11439361843.0,-21109389485.0
11350,2018,00494218,,18519478356.0,5276705330.0,-5691839047.0,-13393786927.0
11351,2018,00407771,2059500762.0,3751111400.0,-1099208173.0,,-563040566.0
11352,2019,00407771,1510224252.0,2059500762.0,-543155300.0,-325375960.0,319794995.0
11353,2020,00407771,5405327803.0,1510224252.0,4331172338.0,-456599552.0,14155318.0
11354,2021,00407771,1107537466.0,5405327803.0,-3497727225.0,-509256528.0,-289333645.0
11355,2022,00407771,1336667400.0,1107537466.0,-1192506842.0,2165743316.0,-738605963.0
11356,2023,00407771,1120844151.0,1636223010.0,-1211189499.0,1505684990.0,-808970422.0
11357,2024,00407771,2563750408.0,1120844151.0,-1301969211.0,1802525335.0,908413311.0
11358,2015,00407771,2939866983.0,3393100410.0,-1729284520.0,,1284598387.0
11359,2016,00407771,1962843756.0,2939866983.0,-3909084576.0,,2939701904.0
11360,2017,00407771,3751111400.0,1962843756.0,-81964219.0,,1930653480.0
11361,2015,00481454,80531659991.0,69627251462.0,62922085410.0,-38783671720.0,-16806583907.0
11362,2016,00481454,72789426831.0,80531659991.0,258322864204.0,-29336200174.0,-235540244626.0
11363,2017,00481454,103509008443.0,72789426831.0,-7264341671.0,32334417239.0,8065369068.0
