회사코드,회사명,종목코드,사업연도,금융상품관련순손익_당기,당기순이익_당기,당기순이익(손실)_당기,매출액_당기,법인세차감전 순이익_당기,순수수료손익_당기,순이자손익_당기,영업비용_당기,영업이익_당기,영업이익(손실)_당기,이자비용_당기,이자수익_당기,총포괄손익_당기,파생상품관련손익_당기,금융상품관련순손익_전기,당기순이익_전기,당기순이익(손실)_전기,매출액_전기,법인세차감전 순이익_전기,순수수료손익_전기,순이자손익_전기,영업비용_전기,영업이익_전기,영업이익(손실)_전기,이자비용_전기,이자수익_전기,총포괄손익_전기,파생상품관련손익_전기
533508,제이엠티,94970,2023,,15883808561.0,15883808561.0,8608202169.0,17156413145.0,,,,-788743926.0,,,,16325181601.0,,,1626466016.0,1626466016.0,12525982515.0,2180257347.0,,,,-133987269.0,,,,762279187.0,
533924,이브이첨단소재,131400,2015,,-8548258641.0,-8548258641.0,48929854080.0,-10588094441.0,,,,-6926453800.0,,,,,,,-4658749888.0,-4658749888.0,61674711018.0,-3087039282.0,,,,-3117480336.0,,,,,
533924,이브이첨단소재,131400,2016,,-4858549600.0,-4858549600.0,58584983980.0,-4874756489.0,,,,-4034151410.0,,,,,,,-8548258641.0,-8548258641.0,48929854080.0,-10588094441.0,,,,-6926453800.0,,,,,
533924,이브이첨단소재,131400,2017,,843677904.0,843677904.0,81911819163.0,843677904.0,,,,4662917741.0,,,,,,,-4858549600.0,-4858549600.0,58584983980.0,-4874756489.0,,,,-4034151410.0,,,,,
533924,이브이첨단소재,131400,2018,,1963961734.0,1963961734.0,62622210713.0,1963961734.0,,,,3083338327.0,,,,,,,843677904.0,843677904.0,81911819163.0,843677904.0,,,,4662917741.0,,,,,
533924,이브이첨단소재,131400,2019,,-1964591716.0,-1964591716.0,51381956950.0,-424241154.0,,,,2610083243.0,,,,,,,1963961734.0,1963961734.0,62622210713.0,1963961734.0,,,,3083338327.0,,,,,
533924,이브이첨단소재,131400,2020,,-4779158891.0,-4779158891.0,43842729644.0,-5453447477.0,,,,-2619642673.0,,,,,,,-1964591716.0,-1964591716.0,51381956950.0,-424241154.0,,,,2610083243.0,,,,,
533924,이브이첨단소재,131400,2021,,-7534535134.0,-7534535134.0,61934839392.0,-6756496608.0,,,,2941396282.0,,,,,,,-4779158891.0,-4779158891.0,43842729644.0,-5453447477.0,,,,-2619642673.0,,,,,
533924,이브이첨단소재,131400,2022,,-6654801870.0,-6654801870.0,57795410527.0,-6488119022.0,,,,508714731.0,,,,,,,-7534535134.0,-7534535134.0,61934839392.0,-6756496608.0,,,,2941396282.0,,,,,
533924,이브이첨단소재,131400,2023,,-2770840112.0,-2770840112.0,58260670051.0,-5024225700.0,,,,-3751102472.0,,,,-3228009621.0,,,-6654801870.0,-6654801870.0,57795410527.0,-6488119022.0,,,,508714731.0,,,,-3844266678.0,
534598,한컴라이프케어,372910,2021,,11562729848.0,11562729848.0,115131124193.0,13820619372.0,,,,11839583486.0,,,,,,,15407797250.0,15407797250.0,136299360203.0,16556148211.0,,,,22764838769.0,,,,,
534598,한컴라이프케어,372910,2022,,16494863747.0,16494863747.0,92809851119.0,21284020805.0,,,,557374625.0,,,,,,,11562729848.0,11562729848.0,115131124193.0,13820619372.0,,,,11839583486.0,,,,,
534598,한컴라이프케어,372910,2023,,3292310858.0,3292310858.0,107072101822.0,2421552914.0,,,,4445302662.0,,,,2918304028.0,,,16494863747.0,16494863747.0,92809851119.0,21284020805.0,,,,557374625.0,,,,16857531678.0,
534701,세아메카닉스,396300,2021,,6200991381.0,6200991381.0,104796480868.0,6322049016.0,,,,5311395165.0,,,,,,,4254244079.0,4254244079.0,82694740188.0,4710391646.0,,,,4968330324.0,,,,,
534701,세아메카닉스,396300,2022,,3827706880.0,3827706880.0,87638724987.0,2998274489.0,,,,2253778350.0,,,,,,,6200991381.0,6200991381.0,104796480868.0,6322049016.0,,,,5311395165.0,,,,,
534701,세아메카닉스,396300,2023,,6352339890.0,6352339890.0,86777674618.0,3300252545.0,,,,1993701154.0,,,,6311867720.0,,,3827706880.0,3827706880.0,87638724987.0,2998274489.0,,,,2253778350.0,,,,3826166632.0,
535375,키네마스터,139670,2015,,-1105656075.0,-1105656075.0,12712823240.0,-1719464923.0,,,,-2096716193.0,,,,,,,2444576015.0,2444576015.0,17351452082.0,2767711143.0,,,,2228410218.0,,,,,
535375,키네마스터,139670,2016,,-5287646325.0,-5287646325.0,9279718836.0,-4691896019.0,,,,-5004644225.0,,,,,,,-1105656075.0,-1105656075.0,12712823240.0,-1719464923.0,,,,-2096716193.0,,,,,
535375,키네마스터,139670,2017,,-4316401538.0,-4316401538.0,9977766105.0,-4146017700.0,,,,-3393645351.0,,,,,,,-5287646325.0,-5287646325.0,9279718836.0,-4691896019.0,,,,-5004644225.0,,,,,
535375,키네마스터,139670,2018,,-3483502519.0,-3483502519.0,12063442087.0,-3271286812.0,,,,2226874274.0,,,,,,,-4316401538.0,-4316401538.0,9977766105.0,-4146017700.0,,,,-3393645351.0,,,,,
535375,키네마스터,139670,2019,,-874012330.0,-874012330.0,19326756192.0,-574428124.0,,,,-391590813.0,,,,,,,-3483502519.0,-3483502519.0,12063442087.0,-3271286812.0,,,,2226874274.0,,,,,
535375,키네마스터,139670,2020,,1886973840.0,1886973840.0,27148444260.0,2052666828.0,,,,2393685759.0,,,,,,,-874012330.0,-874012330.0,19326756192.0,-574428124.0,,,,-391590813.0,,,,,
535375,키네마스터,139670,2021,,-921112016.0,-921112016.0,23717074574.0,-916498456.0,,,,-1674293190.0,,,,,,,1886973840.0,1886973840.0,27148444260.0,2052666828.0,,,,2393685759.0,,,,,
535375,키네마스터,139670,2022,,-13902171394.0,-13902171394.0,19612880211.0,-13898273594.0,,,,-15552048177.0,,,,,,,-921112016.0,-921112016.0,23717074574.0,-916498456.0,,,,-1674293190.0,,,,,
535375,키네마스터,139670,2023,,2439659476.0,2439659476.0,16761130807.0,2439659476.0,,,15361052510.0,1400078297.0,,,,2723495137.0,,,-13902171394.0,-13902171394.0,19612880211.0,-13898273594.0,,,35164928388.0,-15552048177.0,,,,-13265107004.0,
535481,에스와이,109610,2015,,6319443794.0,6319443794.0,165623551690.0,8367641123.0,,,,9984702177.0,,,,,,,2046199810.0,2046199810.0,151337572079.0,2358340580.0,,,,4265648764.0,,,,,
535481,에스와이,109610,2016,,1970394102.0,1970394102.0,181798356784.0,3039116178.0,,,,6488820749.0,,,,,,,6319443794.0,6319443794.0,165623551690.0,8367641123.0,,,,9984702177.0,,,,,
535481,에스와이,109610,2017,,1987445613.0,1987445613.0,298641671387.0,5529519362.0,,,,7152830977.0,,,,,,,1970394102.0,1970394102.0,181798356784.0,3039116178.0,,,,6488820749.0,,,,,
535481,에스와이,109610,2018,,4219625659.0,4219625659.0,343028329021.0,5494062529.0,,,,6658982626.0,,,,,,,1987445613.0,1987445613.0,298641671387.0,5529519362.0,,,,7152830977.0,,,,,
535481,에스와이,109610,2019,,-18581824856.0,-18581824856.0,294915036718.0,-22680229724.0,,,,-11539631708.0,,,,,,,4219625659.0,4219625659.0,343028329021.0,5494062529.0,,,,6658982626.0,,,,,
535481,에스와이,109610,2020,,-27454751084.0,-27454751084.0,224937477746.0,-27714575940.0,,,,-788149093.0,,,,,,,-18581824856.0,-18581824856.0,294915036718.0,-22680229724.0,,,,-11539631708.0,,,,,
535481,에스와이,109610,2021,,7171017136.0,7171017136.0,319394001859.0,8160010439.0,,,,10821932715.0,,,,,,,-27454751084.0,-27454751084.0,224937477746.0,-27714575940.0,,,,-788149093.0,,,,,
535481,에스와이,109610,2022,,2462588284.0,2462588284.0,401437367712.0,4945854730.0,,,,3938263892.0,,,,,,,7171017136.0,7171017136.0,319394001859.0,8160010439.0,,,,10821932715.0,,,,,
535481,에스와이,109610,2023,,-1107354135.0,-1107354135.0,392416602623.0,2209195003.0,,,,17804499942.0,,,,1319475030.0,,,2462588284.0,2462588284.0,401437367712.0,4945854730.0,,,,3938263892.0,,,,2044286367.0,
535676,테크윙,89030,2015,,16289099959.0,16289099959.0,134503653729.0,20984816464.0,,,,25496507686.0,,,,,,,9872602667.0,9872602667.0,103648365909.0,10853656674.0,,,,12910006414.0,,,,,
535676,테크윙,89030,2016,,14993596415.0,14993596415.0,133889167850.0,18420006510.0,,,,23052590885.0,,,,,,,16289099959.0,16289099959.0,134503653729.0,20984816464.0,,,,25496507686.0,,,,,
535676,테크윙,89030,2017,,36969499615.0,36969499615.0,185196624132.0,45563118411.0,,,,36059404747.0,,,,,,,14993596415.0,14993596415.0,133889167850.0,18420006510.0,,,,23052590885.0,,,,,
535676,테크윙,89030,2018,,22018684712.0,22018684712.0,183949929024.0,26233637172.0,,,,28497185207.0,,,,,,,36969499615.0,36969499615.0,185196624132.0,45563118411.0,,,,36059404747.0,,,,,
535676,테크윙,89030,2019,,7066305491.0,7066305491.0,160383059223.0,7996901148.0,,,,23372978793.0,,,,,,,22018684712.0,22018684712.0,183949929024.0,26233637172.0,,,,28497185207.0,,,,,
535676,테크윙,89030,2020,,30487634971.0,30487634971.0,191832507690.0,38692354006.0,,,,36185563504.0,,,,,,,7066305491.0,7066305491.0,160383059223.0,7996901148.0,,,,23372978793.0,,,,,
535676,테크윙,89030,2021,,19077147435.0,19077147435.0,222521941581.0,23833011478.0,,,,38675837582.0,,,,,,,30487634971.0,30487634971.0,191832507690.0,38692354006.0,,,,36185563504.0,,,,,
535676,테크윙,89030,2022,,31330804795.0,31330804795.0,233430369263.0,40696514347.0,,,,56028912633.0,,,,,,,19077147435.0,19077147435.0,222521941581.0,23833011478.0,,,,38675837582.0,,,,,
535676,테크윙,89030,2023,,-6949752567.0,-6949752567.0,114385986626.0,-8742820254.0,,,,5668934452.0,,,,-7595695756.0,,,31330804795.0,31330804795.0,233430369263.0,40696514347.0,,,,56028912633.0,,,,30268147755.0,
535746,컴투스홀딩스,63080,2015,,-2603170891.0,-2603170891.0,126475828355.0,1422228398.0,,,,5234615931.0,,,,,,,14130506579.0,14130506579.0,123323987848.0,16687710291.0,,,,15048502190.0,,,,,
535746,컴투스홀딩스,63080,2016,,-8606961381.0,-8606961381.0,126394333639.0,-8875034661.0,,,,1214333778.0,,,,,,,-2603170891.0,-2603170891.0,126475828355.0,1422228398.0,,,,5234615931.0,,,,,
535746,컴투스홀딩스,63080,2017,,-20964844938.0,-20964844938.0,70628810620.0,-28635071152.0,,,,-20294665084.0,,,,,,,-8606961381.0,-8606961381.0,126394333639.0,-8875034661.0,,,,1214333778.0,,,,,
535746,컴투스홀딩스,63080,2018,,-31723277290.0,-31723277290.0,64466951752.0,-19446137678.0,,,,-18544250916.0,,,,,,,-20964844938.0,-20964844938.0,70628810620.0,-28635071152.0,,,,-20294665084.0,,,,,
535746,컴투스홀딩스,63080,2019,,-7770867870.0,-7770867870.0,76400604568.0,-7260341873.0,,,,-13593165039.0,,,,,,,-31723277290.0,-31723277290.0,64466951752.0,-19446137678.0,,,,-18544250916.0,,,,,
535746,컴투스홀딩스,63080,2020,,367177944.0,367177944.0,,-2112279693.0,,,,1656629311.0,,,,,,,-7770867870.0,-7770867870.0,,-7260341873.0,,,,-13593165039.0,,,,,
535746,컴투스홀딩스,63080,2021,,-7703270713.0,-7703270713.0,,-7692509738.0,,,,-4547581716.0,,,,,,,367177944.0,367177944.0,,-2112279693.0,,,,1656629311.0,,,,,
535746,컴투스홀딩스,63080,2022,,-19636309272.0,-19636309272.0,,-22303748638.0,,,,7352803663.0,,,,,,,-7703270713.0,-7703270713.0,,-7692509738.0,,,,-4547581716.0,,,,,
535746,컴투스홀딩스,63080,2023,,-10013781278.0,-10013781278.0,,-9976648056.0,,,72471930693.0,4618298715.0,,,,-10013728946.0,,,-19636309272.0,-19636309272.0,,-22303748638.0,,,59195555822.0,7352803663.0,,,,-19476233541.0,
536286,윈팩,97800,2015,,-8083814631.0,-8083814631.0,43325353312.0,-8083814631.0,,,,-5710607079.0,,,,,,,-5079984120.0,-5079984120.0,50296207824.0,-1292501274.0,,,,89218049.0,,,,,
536286,윈팩,97800,2016,,-12927060694.0,-12927060694.0,34738711301.0,-12997759582.0,,,,-9604502401.0,,,,,,,-8083814631.0,-8083814631.0,43325353312.0,-8083814631.0,,,,-5710607079.0,,,,,
536286,윈팩,97800,2017,,-7132505705.0,-7132505705.0,47151571191.0,-7161767917.0,,,,-3608196381.0,,,,,,,-12927060694.0,-12927060694.0,34738711301.0,-12997759582.0,,,,-9604502401.0,,,,,
536286,윈팩,97800,2018,,1474314948.0,1474314948.0,67512063182.0,954740164.0,,,,2436523751.0,,,,,,,-7132505705.0,-7132505705.0,47151571191.0,-7161767917.0,,,,-3608196381.0,,,,,
536286,윈팩,97800,2019,,9293420144.0,9293420144.0,97926800195.0,5186533889.0,,,,7824607804.0,,,,,,,1474314948.0,1474314948.0,67512063182.0,954740164.0,,,,2436523751.0,,,,,
536286,윈팩,97800,2020,,5147816131.0,5147816131.0,110094841509.0,2911031646.0,,,,5339062232.0,,,,,,,9293420144.0,9293420144.0,97926800195.0,5186533889.0,,,,7824607804.0,,,,,
536286,윈팩,97800,2021,,-8266036395.0,-8266036395.0,101442175549.0,-8567904654.0,,,,-6445662390.0,,,,,,,5147816131.0,5147816131.0,110094841509.0,2911031646.0,,,,5339062232.0,,,,,
536286,윈팩,97800,2022,,-1571476880.0,-1571476880.0,152635430740.0,-1210097114.0,,,,1924029253.0,,,,,,,-8266036395.0,-8266036395.0,101442175549.0,-8567904654.0,,,,-6445662390.0,,,,,
536286,윈팩,97800,2023,,-33297722051.0,-33297722051.0,86205142343.0,-27849280502.0,,,,-22857360132.0,,,,-33297722051.0,,,-1571476880.0,-1571476880.0,152635430740.0,-1210097114.0,,,,1924029253.0,,,,-1571476880.0,
536329,노블엠앤비,106520,2015,,-11029187584.0,-11029187584.0,64856256072.0,-14466772036.0,,,,-12578231965.0,,,,,,,-6355660712.0,-6355660712.0,77158348501.0,-6861995924.0,,,,1904475194.0,,,,,
536329,노블엠앤비,106520,2016,,-53658104113.0,-53658104113.0,52251866662.0,-53556730583.0,,,,-16273999562.0,,,,,,,-11029187584.0,-11029187584.0,64856256072.0,-14466772036.0,,,,-12578231965.0,,,,,
536329,노블엠앤비,106520,2017,,-28548690573.0,-28548690573.0,55483850212.0,-30616241197.0,,,,-13467463559.0,,,,,,,-53658104113.0,-53658104113.0,52251866662.0,-53556730583.0,,,,-16273999562.0,,,,,
536329,노블엠앤비,106520,2018,,-42255446330.0,-42255446330.0,58748006966.0,-42977216817.0,,,,-12729650075.0,,,,,,,-28548690573.0,-28548690573.0,55483850212.0,-30616241197.0,,,,-13467463559.0,,,,,
536329,노블엠앤비,106520,2019,,-11980055968.0,-11980055968.0,64600882438.0,-14268983516.0,,,,4923947932.0,,,,,,,-42858997144.0,-42858997144.0,58748006966.0,-42977216817.0,,,,-12729650075.0,,,,,
536329,노블엠앤비,106520,2020,,-51562600057.0,-51562600057.0,28569010343.0,-42808869430.0,,,,-15802746317.0,,,,,,,-11980055968.0,-11980055968.0,64600882438.0,-14268983516.0,,,,4923947932.0,,,,,
536329,노블엠앤비,106520,2021,,-21869801228.0,-21869801228.0,20664583222.0,-19913213106.0,,,,-12551562478.0,,,,,,,-51562600057.0,-51562600057.0,28569010343.0,-42808869430.0,,,,-15802746317.0,,,,,
536329,노블엠앤비,106520,2022,,-62030414199.0,-62030414199.0,14679251719.0,-66004349459.0,,,,-3750628090.0,,,,-61756615978.0,,,-22074763469.0,-22074763469.0,20664583222.0,-20293899411.0,,,,-12551562478.0,,,,-22099031359.0,
536329,노블엠앤비,106520,2023,,-12550897151.0,-12550897151.0,5289933219.0,-12142800368.0,,,,-9194314440.0,,,,-12678148210.0,,,-62030414199.0,-62030414199.0,14679251719.0,-66004349459.0,,,,-3750628090.0,,,,-61756615978.0,
536523,로보스타,90360,2015,,9912074084.0,9912074084.0,129317219921.0,10290391357.0,,,,10314350462.0,,,,,,,2408941335.0,2408941335.0,90917148052.0,2393461274.0,,,,2296709338.0,,,,,
536523,로보스타,90360,2016,,6647008688.0,6647008688.0,150596909219.0,7035135352.0,,,,6647435976.0,,,,,,,9912074084.0,9912074084.0,129317219921.0,10290391357.0,,,,10314350462.0,,,,,
536523,로보스타,90360,2017,,7526295872.0,7526295872.0,204857291581.0,8294401804.0,,,,10721469900.0,,,,,,,6647008688.0,6647008688.0,150596909219.0,7035135352.0,,,,6647435976.0,,,,,
536523,로보스타,90360,2018,,-2484707053.0,-2484707053.0,189700329045.0,1401950395.0,,,,2094289310.0,,,,,,,7526295872.0,7526295872.0,204857291581.0,8294401804.0,,,,10721469900.0,,,,,
536523,로보스타,90360,2019,,-4703596360.0,-4703596360.0,170632097101.0,-4314305283.0,,,,-6054005360.0,,,,,,,-2484707053.0,-2484707053.0,189700329045.0,1401950395.0,,,,2094289310.0,,,,,
536523,로보스타,90360,2020,,-14965974206.0,-14965974206.0,130207960836.0,-14985651690.0,,,,-11477539919.0,,,,,,,-4703596360.0,-4703596360.0,170632097101.0,-4314305283.0,,,,-6054005360.0,,,,,
536523,로보스타,90360,2021,,2541145740.0,2541145740.0,139005693168.0,2541145740.0,,,,293576111.0,,,,,,,-14965974206.0,-14965974206.0,130207960836.0,-14985651690.0,,,,-11477539919.0,,,,,
536523,로보스타,90360,2022,,4121608671.0,4121608671.0,139148201916.0,3253189525.0,,,,1453295204.0,,,,,,,2541145740.0,2541145740.0,139005693168.0,2541145740.0,,,,293576111.0,,,,,
536523,로보스타,90360,2023,,2202861917.0,2202861917.0,102114567055.0,2076517475.0,,,,1901530179.0,,,,1536682210.0,,,4121608671.0,4121608671.0,139148201916.0,3253189525.0,,,,1453295204.0,,,,4673896875.0,
536541,에코프로,86520,2015,,189521071.0,189521071.0,107266373827.0,-605676023.0,,,,5812016472.0,,,,,,,1496353005.0,1496353005.0,83223657740.0,439112105.0,,,,7219244743.0,,,,,
536541,에코프로,86520,2016,,9079423404.0,9079423404.0,72912931242.0,10244581388.0,,,,719844184.0,,,,,,,189521071.0,189521071.0,107266373827.0,-605676023.0,,,,5812016472.0,,,,,
536541,에코프로,86520,2017,,4958769457.0,4958769457.0,40605615299.0,6748726919.0,,,,487450031.0,,,,,,,9079423404.0,9079423404.0,72912931242.0,10244581388.0,,,,719844184.0,,,,,
536541,에코프로,86520,2018,,61661270371.0,61661270371.0,83086320257.0,64973124493.0,,,,10823245928.0,,,,,,,4958769457.0,4958769457.0,40605615299.0,6748726919.0,,,,487450031.0,,,,,
536541,에코프로,86520,2019,,87446246357.0,87446246357.0,93361224728.0,82521132750.0,,,,6860821566.0,,,,,,,61661270371.0,61661270371.0,83086320257.0,64973124493.0,,,,10823245928.0,,,,,
536541,에코프로,86520,2020,,180967084068.0,180967084068.0,101777271536.0,192410422367.0,,,,15029007540.0,,,,,,,87446246357.0,87446246357.0,93361224728.0,82521132750.0,,,,6860821566.0,,,,,
536541,에코프로,86520,2021,,384971966571.0,384971966571.0,17364371550.0,-132657523447.0,,,,4161625636.0,,,,,,,15716195234.0,15716195234.0,6989472227.0,5722678413.0,,,,-2481527278.0,,,,,
536541,에코프로,86520,2022,,-86162845740.0,-86162845740.0,,-91477140110.0,,,,114769395263.0,,,,,,,384971966571.0,384971966571.0,,-132657523447.0,,,,4161625636.0,,,,,
536541,에코프로,86520,2023,,211873153762.0,211873153762.0,260007499595.0,192039494819.0,,,,226632380317.0,,,,209901734664.0,,,-86162845740.0,-86162845740.0,136091392395.0,-91477140110.0,,,,114769395263.0,,,,-97723843063.0,
536888,케이알엠,93640,2015,,-1388875259.0,-1388875259.0,24210168054.0,-1900218976.0,,,,-1117246999.0,,,,,,,511376997.0,511376997.0,26471753347.0,469190607.0,,,,563663707.0,,,,,
536888,케이알엠,93640,2016,,82419626.0,82419626.0,25657732038.0,89640878.0,,,,168641731.0,,,,,,,-1388875259.0,-1388875259.0,24210168054.0,-1900218976.0,,,,-1117246999.0,,,,,
536888,케이알엠,93640,2017,,-4149205476.0,-4149205476.0,18332540852.0,-3797835437.0,,,,-2805666771.0,,,,,,,82419626.0,82419626.0,25657732038.0,89640878.0,,,,168641731.0,,,,,
536888,케이알엠,93640,2018,,-3613121389.0,-3613121389.0,11127166638.0,-3219358947.0,,,,-2564792220.0,,,,,,,-4149205476.0,-4149205476.0,18332540852.0,-3797835437.0,,,,-2805666771.0,,,,,
536888,케이알엠,93640,2019,,535960623.0,535960623.0,13137931653.0,590125783.0,,,,1040384354.0,,,,,,,-3613121389.0,-3613121389.0,11127166638.0,-3219358947.0,,,,-2564792220.0,,,,,
536888,케이알엠,93640,2020,,-1142737201.0,-1142737201.0,8872307767.0,-1099873303.0,,,,141915783.0,,,,,,,535960623.0,535960623.0,13137931653.0,590125783.0,,,,1040384354.0,,,,,
536888,케이알엠,93640,2021,,2793014338.0,2793014338.0,11368085052.0,2813852849.0,,,,738733315.0,,,,,,,-1142737201.0,-1142737201.0,8872307767.0,-1099873303.0,,,,141915783.0,,,,,
536888,케이알엠,93640,2022,,-9103001619.0,-9103001619.0,12880116767.0,-9103001619.0,,,,184493310.0,,,,,,,2793014338.0,2793014338.0,11368085052.0,2813852849.0,,,,738733315.0,,,,,
536888,케이알엠,93640,2023,,-14027762403.0,-14027762403.0,12411674184.0,-15728094363.0,,,,-5762327759.0,,,,-14044960383.0,,,-9519086989.0,-9519086989.0,12880116767.0,-9103001619.0,,,,184493310.0,,,,-9569259619.0,
537337,앤씨앤,92600,2015,,8804942828.0,8804942828.0,63174936160.0,8804942828.0,,,,8374826515.0,,,,,,,-1907041084.0,-1907041084.0,35866618058.0,-1907041084.0,,,,-2695143577.0,,,,,
537337,앤씨앤,92600,2016,,2024268475.0,2024268475.0,60989965630.0,2024268475.0,,,,-146281663.0,,,,,,,8804942828.0,8804942828.0,63174936160.0,8804942828.0,,,,8374826515.0,,,,,
537337,앤씨앤,92600,2017,,-4411426941.0,-4411426941.0,41222921792.0,-4411426941.0,,,,-7882440154.0,,,,,,,2024268475.0,2024268475.0,60989965630.0,2024268475.0,,,,-146281663.0,,,,,
537337,앤씨앤,92600,2018,,-11332739304.0,-11332739304.0,30033773414.0,-11332739304.0,,,,-10882597955.0,,,,,,,-4411426941.0,-4411426941.0,41222921792.0,-4411426941.0,,,,-7882440154.0,,,,,
537337,앤씨앤,92600,2019,,3742414969.0,3742414969.0,75197020369.0,-2162149690.0,,,,5678412877.0,,,,,,,-11332739304.0,-11332739304.0,30033773414.0,-11332739304.0,,,,-10882597955.0,,,,,
537337,앤씨앤,92600,2020,,-1483102126.0,-1483102126.0,80885909862.0,-3886255640.0,,,,5079106036.0,,,,,,,3742414969.0,3742414969.0,75197020369.0,-2162149690.0,,,,5678412877.0,,,,,
537337,앤씨앤,92600,2021,,1222346651.0,1222346651.0,89906621084.0,3083026462.0,,,,2362459623.0,,,,,,,-1483102126.0,-1483102126.0,80885909862.0,-3886255640.0,,,,5079106036.0,,,,,
537337,앤씨앤,92600,2022,,-10168810324.0,-10168810324.0,79307984929.0,-5248300287.0,,,,-580045518.0,,,,,,,1222346651.0,1222346651.0,89906621084.0,3083026462.0,,,,2362459623.0,,,,,
537337,앤씨앤,92600,2023,,-4170519324.0,-4170519324.0,45590579080.0,-4170519324.0,,,,-8975453842.0,,,,-5170535484.0,,,-10168810324.0,-10168810324.0,79307984929.0,-5248300287.0,,,,-580045518.0,,,,-10168810324.0,
537832,푸른기술,94940,2015,,-1080402643.0,-1080402643.0,14452725284.0,-996033926.0,,,,-1557891586.0,,,,,,,-1554820837.0,-1554820837.0,15097626657.0,-1554820837.0,,,,-2053699320.0,,,,,
537832,푸른기술,94940,2016,,433504115.0,433504115.0,19016678346.0,383176737.0,,,,243570112.0,,,,,,,-1080402643.0,-1080402643.0,14452725284.0,-996033926.0,,,,-1557891586.0,,,,,
537832,푸른기술,94940,2017,,851821758.0,851821758.0,21527372457.0,835830381.0,,,,773035369.0,,,,,,,433504115.0,433504115.0,19016678346.0,383176737.0,,,,243570112.0,,,,,
537832,푸른기술,94940,2018,,1313940536.0,1313940536.0,24947320340.0,1263017018.0,,,,584319951.0,,,,,,,851821758.0,851821758.0,21527372457.0,835830381.0,,,,773035369.0,,,,,
537832,푸른기술,94940,2019,,597558956.0,597558956.0,23075364438.0,624339218.0,,,,53356609.0,,,,,,,1313940536.0,1313940536.0,24947320340.0,1263017018.0,,,,584319951.0,,,,,
537832,푸른기술,94940,2020,,969105220.0,969105220.0,23217760256.0,955668944.0,,,,-106507197.0,,,,,,,597558956.0,597558956.0,23075364438.0,624339218.0,,,,53356609.0,,,,,
537832,푸른기술,94940,2021,,1610642149.0,1610642149.0,30529907084.0,1265096713.0,,,,-176547689.0,,,,,,,969105220.0,969105220.0,23217760256.0,955668944.0,,,,-106507197.0,,,,,
537832,푸른기술,94940,2022,,192417254.0,192417254.0,33771199926.0,127598382.0,,,,1269588636.0,,,,,,,1610642149.0,1610642149.0,30529907084.0,1265096713.0,,,,-176547689.0,,,,,
537832,푸른기술,94940,2023,,2594065276.0,2594065276.0,32088823535.0,2390600991.0,,,,2119553838.0,,,,5438401785.0,,,192417254.0,192417254.0,33771199926.0,127598382.0,,,,1269588636.0,,,,-222021301.0,
539274,대상홀딩스,84690,2015,,9809661320.0,9809661320.0,14789936650.0,11704319375.0,,,,9098033933.0,,,,,,,17778079912.0,17778079912.0,20389276038.0,19564271850.0,,,,15522296248.0,,,,,
539274,대상홀딩스,84690,2016,,7461697503.0,7461697503.0,16769655961.0,8436355161.0,,,,9932456447.0,,,,,,,9809661320.0,9809661320.0,14789936650.0,11704319375.0,,,,9098033933.0,,,,,
539274,대상홀딩스,84690,2017,,11299694174.0,11299694174.0,18053725462.0,12608615454.0,,,,10808391199.0,,,,,,,7461697503.0,7461697503.0,16769655961.0,8436355161.0,,,,9932456447.0,,,,,
539274,대상홀딩스,84690,2018,,12136695664.0,12136695664.0,20469464621.0,13779790699.0,,,,11948025815.0,,,,,,,11299694174.0,11299694174.0,18053725462.0,12608615454.0,,,,10808391199.0,,,,,
539274,대상홀딩스,84690,2019,,1339599486.0,1339599486.0,29831693411.0,1946159605.0,,,,18498257494.0,,,,,,,12136695664.0,12136695664.0,20469464621.0,13779790699.0,,,,11948025815.0,,,,,
539274,대상홀딩스,84690,2020,,2398408884.0,2398408884.0,25992221215.0,2461998444.0,,,,12405027985.0,,,,,,,1339599486.0,1339599486.0,29831693411.0,1946159605.0,,,,18498257494.0,,,,,
539274,대상홀딩스,84690,2021,,3638897715.0,3638897715.0,27852062228.0,2877905127.0,,,,11859995497.0,,,,,,,2398408884.0,2398408884.0,25992221215.0,2461998444.0,,,,12405027985.0,,,,,
539274,대상홀딩스,84690,2022,,24016618596.0,24016618596.0,30810812453.0,28562009131.0,,,,10344734744.0,,,,,,,3638897715.0,3638897715.0,27852062228.0,2877905127.0,,,,11859995497.0,,,,,
539274,대상홀딩스,84690,2023,,19862922562.0,19862922562.0,45548478097.0,20083705911.0,,,,20799742310.0,,,,20121889209.0,,,24016618596.0,24016618596.0,30810812453.0,28562009131.0,,,,10344734744.0,,,,24866007654.0,
540340,코리아센터,290510,2019,,4073312417.0,4073312417.0,,4953171646.0,,,,7767960908.0,,,,,,,1377450524.0,1377450524.0,,2188326252.0,,,,6425477419.0,,,,,
540340,코리아센터,290510,2020,,6175015250.0,6175015250.0,,7622520642.0,,,,6974817899.0,,,,,,,4073312417.0,4073312417.0,,4953171646.0,,,,7767960908.0,,,,,
540340,코리아센터,290510,2021,,3081828906.0,3081828906.0,,4005418229.0,,,,5724868495.0,,,,,,,6175015250.0,6175015250.0,,7622520642.0,,,,6974817899.0,,,,,
