,회사코드,회사명,종목코드,사업연도,기타포괄손익-공정가치측정금융자산,당기손익-공정가치측정금융자산,보험계약부채,보험계약자산,부채총계,비유동부채,비유동자산,상각후원가측정금융자산,예수부채,유동부채,유동자산,이익잉여금,자본금,자본총계,자산총계,차입부채,파생상품부채,파생상품자산
146,102618,계양전기,12200,2020,,,,,93635819121.0,10322190852.0,135725108369.0,,,83313628269.0,143342069182.0,127237296015.0,17000000000.0,185431358430.0,279067177551.0,,,
147,102618,계양전기,12200,2021,,,,,85636201520.0,8217371470.0,134659697417.0,,,77418830050.0,132716951548.0,120636278011.0,17000000000.0,181740447445.0,267376648965.0,,,
148,102618,계양전기,12200,2022,,,,,149291301585.0,4565419983.0,71142790402.0,,,120829296635.0,147019194626.0,96833179900.0,17000000000.0,125118270143.0,274409571728.0,,,
149,102618,계양전기,12200,2023,,,,,102726379577.0,4190735721.0,73846767241.0,,,98535643856.0,146414331079.0,91531400542.0,14195954000.0,117534718743.0,220261098320.0,,,
150,102681,고려개발,4200,2015,,,,,703689975321.0,426186394827.0,250265398177.0,,,277503580494.0,388826821076.0,-173952708629.0,,-64597756068.0,639092219253.0,,,
151,102681,고려개발,4200,2016,,,,,585066049152.0,49497150740.0,257619695174.0,,,535568898412.0,348869322081.0,-205546134956.0,,21422968103.0,606489017255.0,,,
152,102681,고려개발,4200,2017,,,,,584459833954.0,340690692647.0,264477163789.0,,,243769141307.0,398200774305.0,-83870981875.0,135527750000.0,78218104140.0,662677938094.0,,,
153,102681,고려개발,4200,2018,,,,,456809826322.0,37378913401.0,236471603698.0,,,419430912921.0,356478969470.0,-66999539105.0,179972195000.0,136140746846.0,592950573168.0,,,
154,102681,고려개발,4200,2019,,,,,444380845887.0,177259380656.0,202352245859.0,,,267121465231.0,411070919142.0,-10859758250.0,89986095000.0,169042319114.0,613423165001.0,,,
155,102751,고려산업,2140,2015,,,,,73613521482.0,4931162472.0,69840697174.0,,,68682359010.0,75619796881.0,46640070441.0,24939425000.0,71846972573.0,145460494055.0,,,
156,102751,고려산업,2140,2016,,,,,71330243309.0,4423386096.0,70143073848.0,,,66906857213.0,76796142071.0,50402070478.0,24939425000.0,75608972610.0,146939215919.0,,,
157,102751,고려산업,2140,2017,,,,,86661404518.0,6785575386.0,79161263578.0,,,79875829132.0,90074912143.0,54709524297.0,24939425000.0,82574771203.0,169236175721.0,,,
158,102751,고려산업,2140,2018,,,,,113253877550.0,16386528726.0,92769555137.0,,,96867348824.0,105586784553.0,57381265495.0,24939425000.0,85102462140.0,198356339690.0,,,
159,102751,고려산업,2140,2019,,,,,103480309295.0,14539254149.0,92226382127.0,,,88941055146.0,99657678342.0,60673926742.0,24939425000.0,88403751174.0,191884060469.0,,,
160,102751,고려산업,2140,2020,,,,,106381790451.0,11581746304.0,121988625358.0,,,94800044147.0,78228212200.0,65877333537.0,24939425000.0,93835047107.0,200216837558.0,,,
161,102751,고려산업,2140,2021,,,,,125432469311.0,12030555970.0,142013398429.0,,,113401913341.0,79287832041.0,68029741882.0,24939425000.0,95868761159.0,221301230470.0,,,
162,102751,고려산업,2140,2022,,,,,156846243115.0,16642579312.0,148996516939.0,,,140203663803.0,103933185812.0,68243615367.0,24939425000.0,96083459636.0,252929702751.0,,,
163,102751,고려산업,2140,2023,,,,,160968444186.0,19750938125.0,154608301528.0,,,141217506061.0,103832220082.0,69594753615.0,24939425000.0,97472077424.0,258440521610.0,,,
164,102760,두산건설,11160,2015,,,,,2681906676189.0,383817895592.0,2569450218694.0,,,2298088780597.0,1599160246728.0,,,1486703789233.0,4168610465422.0,,,
165,102760,두산건설,11160,2016,,,,,1941637605027.0,257069407430.0,1849051520992.0,,,1684568197597.0,1217798858529.0,,,1125212774494.0,3066850379521.0,,,
166,102760,두산건설,11160,2017,,,,,1862655803393.0,339403356110.0,1848478614443.0,,,1523252447283.0,961350801847.0,665251211798.0,54500300000.0,947173612897.0,2809829416290.0,,,
167,102760,두산건설,11160,2018,,,,,2015019310360.0,119187615048.0,1476410038653.0,,,1895831695312.0,860430810225.0,23300828192.0,60371209000.0,321821538518.0,2336840848878.0,,,
168,102760,두산건설,11160,2019,,,,,1810267164838.0,212033513203.0,1513646609847.0,,,1598233651635.0,815093191630.0,-87484621685.0,186312191000.0,518472636639.0,2328739801477.0,,,
169,102760,두산건설,11160,2020,,,,,1290931391994.0,221252652871.0,1009816133478.0,,,1069678739123.0,595123729726.0,-268153773110.0,170575491000.0,314008471210.0,1604939863204.0,,,
170,102760,두산건설,11160,2021,,,,,1311343935633.0,290232623365.0,1231764505365.0,,,1021111312268.0,655305680774.0,-256108789076.0,261885121000.0,575726250506.0,1887070186139.0,,,
171,102760,두산건설,11160,2022,,,,,1492738683099.0,354749917060.0,1286052487348.0,,,1137988766039.0,566054028282.0,-473332847870.0,261885121000.0,359367832531.0,1852106515630.0,,,
172,102760,두산건설,11160,2023,,,,,1407273578762.0,224039617917.0,941139199426.0,,,1183233960845.0,739659199094.0,-535398412993.0,261885121000.0,273524819758.0,1680798398520.0,,,
173,102858,고려아연,10130,2015,,,,,457027991356.0,135735626069.0,3275474279229.0,,,321292365287.0,2148288029899.0,4810147060268.0,,4966734317772.0,5423762309128.0,,,
174,102858,고려아연,10130,2016,,,,,536324233411.0,125225591913.0,3480561856041.0,,,411098641498.0,2399095958795.0,5191209256866.0,,5343333581425.0,5879657814836.0,,,
175,102858,고려아연,10130,2017,,,,,549709526888.0,141463638548.0,3155950025306.0,,,408245888340.0,3148167178974.0,5574440117506.0,94350000000.0,5754407677392.0,6304117204280.0,,,
176,102858,고려아연,10130,2018,,,,,477098994291.0,108073726242.0,3150788099717.0,,,369025268049.0,3303665348799.0,5861787168275.0,94350000000.0,5977354454225.0,6454453448516.0,,,
177,102858,고려아연,10130,2019,,,,,597389525800.0,103269948144.0,3178401509382.0,,,494119577656.0,3764016044185.0,6225793487192.0,94350000000.0,6345028027767.0,6942417553567.0,,,
178,102858,고려아연,10130,2020,,,,,853617125268.0,85143320780.0,3530939488442.0,,,768473804488.0,3984718306504.0,6562178283289.0,94350000000.0,6662040669678.0,7515657794946.0,,,
179,102858,고려아연,10130,2021,,,,,1160656375584.0,81863433500.0,3876895987632.0,,,1078792942084.0,4444333507426.0,7088266823279.0,94350000000.0,7160573119474.0,8321229495058.0,,,
180,102858,고려아연,10130,2022,,,,,1690777749942.0,15168808296.0,5405400812916.0,,,1675608941646.0,4685834531698.0,7397618088919.0,99315790000.0,8400457594672.0,10091235344614.0,,,
181,102858,고려아연,10130,2023,,,,,1387168956682.0,32230613620.0,5953891567061.0,,,1354938343062.0,4223804225522.0,7347731321071.0,104542940000.0,8790526835901.0,10177695792583.0,,,
182,103006,고려제강,2240,2015,,,,,331702421345.0,82035486409.0,1107855026610.0,,,249666934936.0,246740902300.0,986096883311.0,,1022893507565.0,1354595928910.0,,,
183,103006,고려제강,2240,2016,,,,,354043895943.0,88804492780.0,1147815684779.0,,,265239403163.0,254167706645.0,1010015378907.0,,1047939495481.0,1401983391424.0,,,
184,103006,고려제강,2240,2017,,,,,319316310484.0,91249088758.0,1141998532317.0,,,228067221726.0,239864954984.0,1024409611428.0,18000000000.0,1062547176817.0,1381863487301.0,,,
185,103006,고려제강,2240,2018,,,,,299837917051.0,91899572919.0,1127511003738.0,,,207938344132.0,247208463103.0,1036223036047.0,20000000000.0,1074881549790.0,1374719466841.0,,,
186,103006,고려제강,2240,2019,,,,,321111828612.0,87918632068.0,1149074690737.0,,,233193196544.0,254776503033.0,1046723582015.0,20000000000.0,1082739365158.0,1403851193770.0,,,
187,103006,고려제강,2240,2020,,,,,262648377732.0,90175141113.0,1153389553664.0,,,172473236619.0,203649275571.0,1053580791038.0,20000000000.0,1094390451503.0,1357038829235.0,,,
188,103006,고려제강,2240,2021,,,,,255770699834.0,87748747848.0,1146307297988.0,,,168021951986.0,252022544021.0,1108771297817.0,23000000000.0,1142559142175.0,1398329842009.0,,,
189,103006,고려제강,2240,2022,,,,,243570815760.0,91047803098.0,1161252558438.0,,,152523012662.0,265607732175.0,1150132906686.0,23000000000.0,1183289474853.0,1426860290613.0,,,
190,103006,고려제강,2240,2023,,,,,185864150352.0,86489637162.0,1153610243576.0,,,99374513190.0,258198894013.0,1193053460513.0,25000000000.0,1225944987237.0,1411809137589.0,,,
191,103015,고려제약,14570,2015,,,,,9518620899.0,2211021441.0,18760011328.0,,,7307599458.0,40437367171.0,41025233155.0,,49678757600.0,59197378499.0,,,
192,103015,고려제약,14570,2016,,,,,9749351950.0,1715729300.0,18489616879.0,,,8033622650.0,44921546994.0,45086819489.0,,53661811923.0,63411163873.0,,,
193,103015,고려제약,14570,2017,,,,,9820852230.0,1218429300.0,18063649544.0,,,8602422930.0,48730385368.0,48455675056.0,5500000000.0,56973182682.0,66794034912.0,,,
194,103015,고려제약,14570,2018,,,,,10162561645.0,3601304602.0,22027350558.0,,,6561257043.0,50934707103.0,54306998394.0,5500000000.0,62799496016.0,72962057661.0,,,
195,103015,고려제약,14570,2019,,,,,10799788288.0,4276709571.0,24314858680.0,,,6523078717.0,51534642095.0,56635909023.0,5500000000.0,65049712487.0,75849500775.0,,,
196,103015,고려제약,14570,2020,,,,,12473966186.0,2702770789.0,20389193686.0,,,9771195397.0,62955563792.0,62487924833.0,5500000000.0,70870791292.0,83344757478.0,,,
197,103015,고려제약,14570,2021,,,,,11922708939.0,1593675424.0,18162978628.0,,,10329033515.0,70449632613.0,69345299009.0,5500000000.0,76689902302.0,88612611241.0,,,
198,103015,고려제약,14570,2022,,,,,9803724937.0,2392027650.0,21899808274.0,,,7411697287.0,72616549926.0,77364419362.0,5500000000.0,84712633263.0,94516358200.0,,,
199,103015,고려제약,14570,2023,,,,,12618965065.0,2716817126.0,26283326753.0,,,9902147939.0,63425721052.0,69723554476.0,5500000000.0,77090082740.0,89709047805.0,,,
200,103042,케이씨티시,9070,2015,,,,,169654561931.0,62244705415.0,241946692516.0,,,107409856516.0,65832309870.0,81926993761.0,,138124440455.0,307779002386.0,,,
201,103042,케이씨티시,9070,2016,,,,,141367312716.0,51364347536.0,243468315479.0,,,90002965180.0,48775720952.0,94673400175.0,,150876723715.0,292244036431.0,,,
202,103042,케이씨티시,9070,2017,,,,,167220602502.0,45773149444.0,264046331567.0,,,121447453058.0,59384004589.0,99983604278.0,15000000000.0,156209733654.0,323430336156.0,,,
203,103042,케이씨티시,9070,2018,,,,,158394206653.0,69385607184.0,268609898498.0,,,89008599469.0,53786065582.0,107967328990.0,15000000000.0,164001757427.0,322395964080.0,,,
204,103042,케이씨티시,9070,2019,,,,,180394801415.0,74527094189.0,288201243820.0,,,105867707226.0,61751255336.0,113515670584.0,15000000000.0,169557697741.0,349952499156.0,,,
205,103042,케이씨티시,9070,2020,,,,,186688558811.0,80325237481.0,290586475677.0,,,106363321330.0,75375375866.0,123273366280.0,15000000000.0,179273292732.0,365961851543.0,,,
206,103042,케이씨티시,9070,2021,,,,,229749478714.0,132511226042.0,321652751370.0,,,97238252672.0,99694467907.0,135697321236.0,15000000000.0,191597740563.0,421347219277.0,,,
207,103042,케이씨티시,9070,2022,,,,,297824193036.0,113139877992.0,380633546768.0,,,184684315044.0,120873413302.0,147653587986.0,15000000000.0,203682767034.0,501506960070.0,,,
208,103042,케이씨티시,9070,2023,,,,,319472338520.0,135082817082.0,402919507296.0,,,184389521438.0,133306214033.0,160654674048.0,15000000000.0,216753382809.0,536225721329.0,,,
209,103130,플레이그램,9810,2015,,,,,6121370267.0,4626378230.0,29378225078.0,,,1494992037.0,19771575851.0,-10063105982.0,16854744500.0,43028430662.0,49149800929.0,,,
210,103130,플레이그램,9810,2016,,,,,15214497848.0,784242472.0,32496222037.0,,,14430255376.0,45472592783.0,-10185230474.0,33128854500.0,62754316972.0,77968814820.0,,,
211,103130,플레이그램,9810,2017,,,,,15006460318.0,310426324.0,27160389962.0,,,14696033994.0,40312144447.0,-18554107222.0,33865231500.0,52466074091.0,67472534409.0,,,
212,103130,플레이그램,9810,2018,,,,,2142793853.0,276842263.0,24366577250.0,,,1865951590.0,25033327711.0,-33450002282.0,40619448000.0,47257111108.0,49399904961.0,,,
213,103130,플레이그램,9810,2019,,,,,801159157.0,211757908.0,18460826613.0,,,589401249.0,28956410868.0,-36135643026.0,41789300500.0,46616078324.0,47417237481.0,,,
214,103130,플레이그램,9810,2020,,,,,6591519307.0,897800920.0,27910496631.0,,,5693718387.0,43080830700.0,-35247101954.0,7943929500.0,64399808024.0,70991327331.0,,,
215,103130,플레이그램,9810,2021,,,,,77480633799.0,738079301.0,15813865935.0,,,76742554498.0,117356184774.0,-15994405206.0,8971715100.0,55689416910.0,133170050709.0,,,
216,103130,플레이그램,9810,2022,,,,,60580712202.0,320830379.0,90736682966.0,,,60259881823.0,37184884725.0,-14173902184.0,11144164900.0,73723234283.0,134303946485.0,,,
217,103130,플레이그램,9810,2023,,,,,42388357827.0,268741781.0,63480613878.0,,,42119616046.0,26377584787.0,-51227170797.0,12675027200.0,47469840838.0,89858198665.0,,,
218,103176,흥국화재,540,2023,5280979000000.0,3498022000000.0,9960742000000.0,10346000000.0,10670878000000.0,,,,,,,495273000000.0,325821000000.0,1360675000000.0,12031553000000.0,,,
219,103510,인지컨트롤스,23800,2015,,,,,139855906079.0,36636044541.0,177531374372.0,,,103219861538.0,113250508472.0,132092939682.0,7580064000.0,150925976765.0,290781882844.0,,,
220,103510,인지컨트롤스,23800,2016,,,,,151754546418.0,44173360025.0,191865195163.0,,,107581186393.0,110534258876.0,131811364505.0,7580064000.0,150644907621.0,302399454039.0,,,
221,103510,인지컨트롤스,23800,2017,,,,,162725096653.0,24074894232.0,196632294458.0,,,138650202421.0,114185760792.0,129272251661.0,7580064000.0,148092958597.0,310818055250.0,,,
222,103510,인지컨트롤스,23800,2018,,,,,169484564416.0,25875618802.0,199085946061.0,,,143608945614.0,115353941760.0,126123186052.0,7580064000.0,144955323405.0,314439887821.0,,,
223,103510,인지컨트롤스,23800,2019,,,,,166332952184.0,21078346384.0,196627605168.0,,,145254605800.0,115493512076.0,126956027707.0,7580064000.0,145788165060.0,312121117244.0,,,
224,103510,인지컨트롤스,23800,2020,,,,,183493887313.0,38705841234.0,260459133736.0,,,144788046079.0,100364897085.0,158988881009.0,7580064000.0,177330143508.0,360824030821.0,,,
225,103510,인지컨트롤스,23800,2021,,,,,184752008519.0,32695877724.0,270276111457.0,,,152056130795.0,101629159059.0,165223405342.0,7666606500.0,187153261997.0,371905270516.0,,,
226,103510,인지컨트롤스,23800,2022,,,,,212139888133.0,28915923111.0,286197622842.0,,,183223965022.0,121081220221.0,173582039799.0,7666606500.0,195138954930.0,407278843063.0,,,
227,103510,인지컨트롤스,23800,2023,,,,,233591164584.0,30989930455.0,287803691604.0,,,202601234129.0,150771851088.0,181162155169.0,7904598500.0,204984378108.0,438575542692.0,,,
228,103547,우진비앤지,18620,2015,,,,,20337050679.0,13301388805.0,24719535595.0,,,7035661874.0,17521500357.0,12969998137.0,4875408000.0,21903985273.0,42241035952.0,,,
229,103547,우진비앤지,18620,2016,,,,,36007597061.0,24805667741.0,38712042754.0,,,11201929320.0,19433553781.0,12719263198.0,5362948500.0,22137999474.0,58145596535.0,,,
230,103547,우진비앤지,18620,2017,,,,,37598586595.0,12851989814.0,46435010777.0,,,24746596781.0,14202880179.0,8280618627.0,5995648000.0,23039304361.0,60637890956.0,,,
231,103547,우진비앤지,18620,2018,,,,,19679445866.0,1666480730.0,32423407023.0,,,18012965136.0,14769100383.0,2700045616.0,8108506500.0,27513061540.0,47192507406.0,,,
232,103547,우진비앤지,18620,2019,,,,,30033721342.0,14227849738.0,34770209640.0,,,15805871604.0,23611044917.0,-9548616619.0,12983506500.0,28347533215.0,58381254557.0,,,
233,103547,우진비앤지,18620,2020,,,,,30108657212.0,7668616497.0,39576466398.0,,,22440040715.0,17613642586.0,-15068692531.0,13796699000.0,27081451772.0,57190108984.0,,,
234,103547,우진비앤지,18620,2021,,,,,26943317614.0,7937780447.0,35975198530.0,,,19005537167.0,18371712119.0,-18461600718.0,14444646500.0,27403593035.0,54346910649.0,,,
235,103547,우진비앤지,18620,2022,,,,,23173643798.0,7897843792.0,35470846650.0,,,15275800006.0,15064467634.0,-18503523267.0,14444646500.0,27361670486.0,50535314284.0,,,
236,103547,우진비앤지,18620,2023,,,,,21378990917.0,7628300594.0,34841218394.0,,,13750690323.0,12334014107.0,-20068952169.0,14444646500.0,25796241584.0,47175232501.0,,,
237,103592,광동제약,9290,2015,,,,,168999076567.0,57215015994.0,279737342828.0,,,111784060573.0,231874388295.0,279862932597.0,,342612654556.0,511611731123.0,,,
238,103592,광동제약,9290,2016,,,,,179036951175.0,37787495464.0,287522603783.0,,,141249455711.0,258075282504.0,305896263058.0,,366560935112.0,545597886287.0,,,
239,103592,광동제약,9290,2017,,,,,199349170966.0,20764289486.0,297970299306.0,,,178584881480.0,286125170570.0,326389151401.0,52420851000.0,384746298910.0,584095469876.0,,,
240,103592,광동제약,9290,2018,,,,,190392515705.0,26610412736.0,295323486915.0,,,163782102969.0,293835581320.0,345438236890.0,52420851000.0,398766552530.0,589159068235.0,,,
241,103592,광동제약,9290,2019,,,,,235063554588.0,33014265389.0,288249324272.0,,,202049289199.0,367790752055.0,365279234106.0,52420851000.0,420976521739.0,656040076327.0,,,
242,103592,광동제약,9290,2020,,,,,221751330168.0,20072887880.0,289835286055.0,,,201678442288.0,393002085664.0,392572101496.0,52420851000.0,461086041551.0,682837371719.0,,,
243,103592,광동제약,9290,2021,,,,,231154384302.0,27587814908.0,330941441212.0,,,203566569394.0,385977057035.0,419125343458.0,52420851000.0,485764113945.0,716918498247.0,,,
244,103592,광동제약,9290,2022,,,,,261642768764.0,29119542712.0,358425030076.0,,,232523226052.0,409204576333.0,439349207180.0,52420851000.0,505986837645.0,767629606409.0,,,
245,103592,광동제약,9290,2023,,,,,329543459544.0,20496120068.0,427635723537.0,,,309047339476.0,427681485802.0,465906525635.0,52420851000.0,525773749795.0,855317209339.0,,,
246,103626,한솔피엔에스,10420,2015,,,,,69955717801.0,4263264565.0,28538979034.0,,,65692453236.0,84756792038.0,7610862929.0,,43340053271.0,113295771072.0,,,
247,103626,한솔피엔에스,10420,2016,,,,,69330757231.0,3071558767.0,14830270957.0,,,66259198464.0,87649690011.0,8468527466.0,,33149203737.0,102479960968.0,,,
248,103626,한솔피엔에스,10420,2017,,,,,65754198346.0,1930728106.0,16208530908.0,,,63823470240.0,85491604950.0,10448682553.0,10246506000.0,35945937512.0,101700135858.0,,,
249,103626,한솔피엔에스,10420,2018,,,,,52831391460.0,2108908126.0,16183397270.0,,,50722483334.0,75136334686.0,13938533412.0,10246506000.0,38488340496.0,91319731956.0,,,
250,103626,한솔피엔에스,10420,2019,,,,,62354387703.0,2538750208.0,15771178341.0,,,59815637495.0,87641137836.0,16519110927.0,10246506000.0,41057928474.0,103412316177.0,,,
251,103626,한솔피엔에스,10420,2020,,,,,63470511316.0,3168783113.0,17766092183.0,,,60301728203.0,89360304102.0,18749604918.0,10246506000.0,43655884969.0,107126396285.0,,,
252,103626,한솔피엔에스,10420,2021,,,,,50286503842.0,1641306874.0,30097320458.0,,,48645196968.0,66776932739.0,21885142724.0,10246506000.0,46587749355.0,96874253197.0,,,
253,103626,한솔피엔에스,10420,2022,,,,,73176603189.0,1219230055.0,31873750800.0,,,71957373134.0,89661151237.0,23758643255.0,10246506000.0,48358298848.0,121534902037.0,,,
254,103626,한솔피엔에스,10420,2023,,,,,76382372899.0,3410263725.0,28913161310.0,,,72972109174.0,90368532577.0,18545805703.0,10246506000.0,42899320988.0,119281693887.0,,,
255,103635,광림,14200,2015,,,,,65439447432.0,11053174261.0,88715286556.0,,,54386273171.0,57623468663.0,,,80899307787.0,146338755219.0,,,
256,103635,광림,14200,2016,,,,,61859262666.0,6071760097.0,100570562104.0,,,55787502569.0,51509784797.0,,,90221084235.0,152080346901.0,,,
257,103635,광림,14200,2017,,,,,193026086005.0,30165271685.0,113830343414.0,,,162860814320.0,255751979673.0,115119914081.0,24249243000.0,176556237082.0,369582323087.0,,,
258,103635,광림,14200,2018,,,,,115448249128.0,14966879545.0,90949285579.0,,,100481369583.0,145430179016.0,56491685791.0,24812094500.0,120931215467.0,236379464595.0,,,
