,회사코드,회사명,종목코드,사업연도,금융상품관련순손익,당기순이익,당기순이익(손실),매출액,법인세차감전 순이익,순수수료손익,순이자손익,영업비용,영업이익,영업이익(손실),이자비용,이자수익,총포괄손익,파생상품관련손익
14052,661157,인트로메딕,150840,2021,,-15528788163.0,-15528788163.0,7860370755.0,-15528788163.0,,,,-4190849752.0,,,,,
14053,661157,인트로메딕,150840,2022,,-23375716047.0,-23375716047.0,9676688001.0,-23375716047.0,,,,-2187155704.0,,,,,
14054,661157,인트로메딕,150840,2023,,-9088665959.0,-9088665959.0,10107836410.0,-9088665959.0,,,,-3844853104.0,,,,-9182817208.0,
14055,661847,화인베스틸,133820,2015,,1209266696.0,1209266696.0,213693417529.0,2322393752.0,,,,5743343654.0,,,,,
14056,661847,화인베스틸,133820,2016,,756909230.0,756909230.0,163148526687.0,1161094013.0,,,,4163803034.0,,,,,
14057,661847,화인베스틸,133820,2017,,1101225300.0,1101225300.0,127448022916.0,1489966716.0,,,,4656973600.0,,,,,
14058,661847,화인베스틸,133820,2018,,1971120721.0,1971120721.0,145091595783.0,2641963172.0,,,,6274492952.0,,,,,
14059,661847,화인베스틸,133820,2019,,-7494971168.0,-7494971168.0,134798537606.0,-7560697273.0,,,,-2835662661.0,,,,,
14060,661847,화인베스틸,133820,2020,,-15522705200.0,-15522705200.0,98647266991.0,-16138116147.0,,,,-12993802991.0,,,,,
14061,661847,화인베스틸,133820,2021,,2374205660.0,2374205660.0,124076835252.0,3493919943.0,,,,5534587867.0,,,,,
14062,661847,화인베스틸,133820,2022,,-2598981749.0,-2598981749.0,139604226438.0,-2833930840.0,,,,719072177.0,,,,,
14063,661847,화인베스틸,133820,2023,,-15004464766.0,-15004464766.0,129727545224.0,-16420240378.0,,,,-17312934114.0,,,,-15115106185.0,
14064,664048,우리넷,115440,2015,,5627264278.0,5627264278.0,49620217045.0,6288007171.0,,,,6250020559.0,,,,,
14065,664048,우리넷,115440,2016,,2719189851.0,2719189851.0,43401496111.0,2413333468.0,,,,2207237145.0,,,,,
14066,664048,우리넷,115440,2017,,3431699560.0,3431699560.0,51667560103.0,3563121355.0,,,,3229058745.0,,,,,
14067,664048,우리넷,115440,2018,,1864021150.0,1864021150.0,44587381231.0,716675683.0,,,,997606636.0,,,,,
14068,664048,우리넷,115440,2019,,2271255109.0,2271255109.0,73657576436.0,1242757243.0,,,,2818125947.0,,,,,
14069,664048,우리넷,115440,2020,,-11994696660.0,-11994696660.0,52351390967.0,-10691023639.0,,,,-3251159910.0,,,,,
14070,664048,우리넷,115440,2021,,1933697455.0,1933697455.0,60410288476.0,1441963880.0,,,,2371072726.0,,,,,
14071,664048,우리넷,115440,2022,,-7709429960.0,-7709429960.0,61406861105.0,-8177837144.0,,,,-4863543009.0,,,,,
14072,664048,우리넷,115440,2023,,10711639820.0,10711639820.0,117391690304.0,11613237956.0,,,,14092670591.0,,,,10848606820.0,
14073,664181,인텔리안테크,189300,2016,,6993746225.0,6993746225.0,72172868107.0,7650064346.0,,,,6945817930.0,,,,,
14074,664181,인텔리안테크,189300,2017,,3771615033.0,3771615033.0,75281938328.0,3542889663.0,,,,7203153070.0,,,,,
14075,664181,인텔리안테크,189300,2018,,9793545060.0,9793545060.0,98515747016.0,10554178075.0,,,,7539948110.0,,,,,
14076,664181,인텔리안테크,189300,2019,,5449930550.0,5449930550.0,98415264320.0,3601217550.0,,,,1616656969.0,,,,,
14077,664181,인텔리안테크,189300,2020,,-443083002.0,-443083002.0,93679648186.0,-2466686210.0,,,,70326627.0,,,,,
14078,664181,인텔리안테크,189300,2021,,3977925713.0,3977925713.0,123105918659.0,4295018389.0,,,,392422536.0,,,,,
14079,664181,인텔리안테크,189300,2022,,13311656905.0,13311656905.0,215594321248.0,13311656905.0,,,,12643714562.0,,,,,
14080,664181,인텔리안테크,189300,2023,,3877514525.0,3877514525.0,264598994251.0,3877514525.0,,,,3994975137.0,,,,4930846407.0,
14081,664853,제이씨케미칼,137950,2015,,5450345185.0,5450345185.0,110177241608.0,6886237693.0,,,,5505374194.0,,,,,
14082,664853,제이씨케미칼,137950,2016,,16239304250.0,16239304250.0,153804663782.0,21448756962.0,,,,18694371304.0,,,,,
14083,664853,제이씨케미칼,137950,2017,,4968963064.0,4968963064.0,155078140119.0,6546797773.0,,,,10154385763.0,,,,,
14084,664853,제이씨케미칼,137950,2018,,9509229370.0,9509229370.0,159857878088.0,12000250129.0,,,,11297544540.0,,,,,
14085,664853,제이씨케미칼,137950,2019,,5871406342.0,5871406342.0,177024604487.0,8463565236.0,,,,12248800711.0,,,,,
14086,664853,제이씨케미칼,137950,2020,,9536137078.0,9536137078.0,234687923840.0,13145763580.0,,,,17683017825.0,,,,,
14087,664853,제이씨케미칼,137950,2021,,30956597526.0,30956597526.0,351760150044.0,40442410681.0,,,,35500186834.0,,,,,
14088,664853,제이씨케미칼,137950,2022,,24509484979.0,24509484979.0,449867166685.0,34629838101.0,,,,35484911533.0,,,,,
14089,664853,제이씨케미칼,137950,2023,,19794730630.0,19794730630.0,374369995579.0,25525765103.0,,,,28158209306.0,,,,19532883120.0,
14090,665676,아시아경제,127710,2015,,4240758842.0,4240758842.0,34475334077.0,5587868214.0,,,,5684429426.0,,,,,
14091,665676,아시아경제,127710,2016,,3421129939.0,3421129939.0,33960860830.0,4729696532.0,,,,5785393038.0,,,,,
14092,665676,아시아경제,127710,2017,,20066674835.0,20066674835.0,35016236263.0,26334062975.0,,,,5539576264.0,,,,,
14093,665676,아시아경제,127710,2018,,30991765077.0,30991765077.0,37279579295.0,41048318777.0,,,,6508431025.0,,,,,
14094,665676,아시아경제,127710,2019,,851891448.0,851891448.0,37224620797.0,2648519992.0,,,,4038325359.0,,,,,
14095,665676,아시아경제,127710,2020,,2848152339.0,2848152339.0,39098479186.0,3038989306.0,,,,4482543661.0,,,,,
14096,665676,아시아경제,127710,2021,,25366772212.0,25366772212.0,42841714702.0,25729797769.0,,,,4306674871.0,,,,,
14097,665676,아시아경제,127710,2022,,2107584833.0,2107584833.0,43901294165.0,4823881538.0,,,,5562245442.0,,,,,
14098,665676,아시아경제,127710,2023,,1350288751.0,1350288751.0,41693159456.0,2642219828.0,,,,1970433057.0,,,,-1448637512.0,
14099,666064,셀바스AI,108860,2015,,-2404413075.0,-2404413075.0,,-1801180332.0,,,,-2134268051.0,,,,,
14100,666064,셀바스AI,108860,2016,,-3245964420.0,-3245964420.0,13797102158.0,-2955945693.0,,,,-1156225421.0,,,,,
14101,666064,셀바스AI,108860,2017,,-7335208267.0,-7335208267.0,17824699391.0,-7294762526.0,,,,917803798.0,,,,,
14102,666064,셀바스AI,108860,2018,,-464678637.0,-464678637.0,15562084419.0,-403890757.0,,,,-3328285777.0,,,,,
14103,666064,셀바스AI,108860,2019,,-1492151979.0,-1492151979.0,13093894049.0,-1492151979.0,,,,-2159214041.0,,,,,
14104,666064,셀바스AI,108860,2020,,2832928003.0,2832928003.0,13673080437.0,2829586959.0,,,,-2677907367.0,,,,,
14105,666064,셀바스AI,108860,2021,,2684679283.0,2684679283.0,19507072832.0,2537627209.0,,,,2593087503.0,,,,,
14106,666064,셀바스AI,108860,2022,,3335936242.0,3335936242.0,23491021085.0,3335936242.0,,,,3086057102.0,,,,,
14107,666064,셀바스AI,108860,2023,,9092773349.0,9092773349.0,23355310927.0,10011891795.0,,,,1284989903.0,,,,8995244796.0,
14108,667373,현대힘스,460930,2023,,8889940870.0,8889940870.0,181275577851.0,10831015180.0,,,,13042896723.0,,,,7886213500.0,
14109,667425,에이팩트,200470,2015,,-2128691480.0,-2128691480.0,21648874681.0,-1697021914.0,,,,-4163706911.0,,,,,
14110,667425,에이팩트,200470,2016,,-3683559072.0,-3683559072.0,15878385391.0,-3122649526.0,,,,-3439252459.0,,,,,
14111,667425,에이팩트,200470,2017,,862863783.0,862863783.0,22643453722.0,1030317032.0,,,,1946606370.0,,,,,
14112,667425,에이팩트,200470,2018,,14818028418.0,14818028418.0,47115234857.0,15208727371.0,,,,15982224271.0,,,,,
14113,667425,에이팩트,200470,2019,,4189305524.0,4189305524.0,46841016909.0,3740137953.0,,,,8167586400.0,,,,,
14114,667425,에이팩트,200470,2020,,6660107319.0,6660107319.0,49630031668.0,6953100257.0,,,,6544712114.0,,,,,
14115,667425,에이팩트,200470,2021,,2665167513.0,2665167513.0,47217098401.0,1327945185.0,,,,4019710211.0,,,,,
14116,667425,에이팩트,200470,2022,,3089968502.0,3089968502.0,73646384263.0,1875665547.0,,,,4585911543.0,,,,,
14117,667425,에이팩트,200470,2023,,-16654612063.0,-16654612063.0,93742317670.0,-22873578422.0,,,,-22880495221.0,,,,-16689117432.0,
14118,668600,케이옥션,102370,2021,,10472438758.0,10472438758.0,37959778949.0,13328043291.0,,,,13562793790.0,,,,,
14119,668600,케이옥션,102370,2022,,3927069925.0,3927069925.0,24725106574.0,4940688925.0,,,,5673508522.0,,,,,
14120,668600,케이옥션,102370,2023,,-3252199122.0,-3252199122.0,11137179618.0,-4222925852.0,,,,-1505418948.0,,,,-3207802489.0,
14121,668965,지오엘리먼트,311320,2021,,5314059221.0,5314059221.0,21701626166.0,6405208512.0,,,,6117494658.0,,,,,
14122,668965,지오엘리먼트,311320,2022,,6683644080.0,6683644080.0,28636133638.0,7964357721.0,,,,7291671548.0,,,,6921603769.0,
14123,668965,지오엘리먼트,311320,2023,,2226687897.0,2226687897.0,17811078054.0,1911048148.0,,,,761102321.0,,,,2177156226.0,
14124,670085,엘아이에스,138690,2015,,25476106306.0,25476106306.0,100330962566.0,20513589818.0,,,,23211988499.0,,,,,
14125,670085,엘아이에스,138690,2016,,-19060452101.0,-19060452101.0,32418638706.0,-23138301642.0,,,,-9744848963.0,,,,,
14126,670085,엘아이에스,138690,2017,,-35118684589.0,-35118684589.0,76373817395.0,-39107719124.0,,,,444538773.0,,,,,
14127,670085,엘아이에스,138690,2018,,7486345300.0,7486345300.0,210373463362.0,10807154368.0,,,,14135573622.0,,,,,
14128,670085,엘아이에스,138690,2019,,-2852667105.0,-2852667105.0,142669434095.0,1549947786.0,,,,7569220690.0,,,,,
14129,670085,엘아이에스,138690,2020,,4304914365.0,4304914365.0,205912828791.0,5517259925.0,,,,7093712725.0,,,,,
14130,670085,엘아이에스,138690,2021,,-45602658054.0,-45602658054.0,50551237781.0,-43095043366.0,,,,-59453167943.0,,,,,
14131,670085,엘아이에스,138690,2022,,-26269233252.0,-26269233252.0,8817914622.0,-23365964010.0,,,,-20143604496.0,,,,,
14132,670085,엘아이에스,138690,2023,,-4843594116.0,-4843594116.0,2392613251.0,-4842351909.0,,,,593566087.0,,,,-5083943624.0,
14133,670340,씨에스윈드,112610,2015,,11803818235.0,11803818235.0,158780109240.0,18006636388.0,,,,22447815177.0,,,,,
14134,670340,씨에스윈드,112610,2016,,-29711661245.0,-29711661245.0,178397438935.0,-33420070221.0,,,,-26433657754.0,,,,,
14135,670340,씨에스윈드,112610,2017,,5938895792.0,5938895792.0,185434819899.0,6469692579.0,,,,818447874.0,,,,,
14136,670340,씨에스윈드,112610,2018,,-11448413456.0,-11448413456.0,370351769753.0,-14650947173.0,,,,-3679322092.0,,,,,
14137,670340,씨에스윈드,112610,2019,,11273666268.0,11273666268.0,603866361141.0,14862134618.0,,,,42683628017.0,,,,,
14138,670340,씨에스윈드,112610,2020,,18990354185.0,18990354185.0,684456953404.0,30813215365.0,,,,46044416431.0,,,,,
14139,670340,씨에스윈드,112610,2021,,23497802402.0,23497802402.0,639800140911.0,41882789572.0,,,,41186317042.0,,,,,
14140,670340,씨에스윈드,112610,2022,,-30439868155.0,-30439868155.0,574487904194.0,-30216564042.0,,,,-20342529748.0,,,,,
14141,670340,씨에스윈드,112610,2023,,12572300513.0,12572300513.0,252780518203.0,18139497291.0,,,,37613210470.0,,,,26641597060.0,
14142,670766,엠투아이,347890,2020,,9955745318.0,9955745318.0,33222849475.0,11952218295.0,,,,10825034099.0,,,,,
14143,670766,엠투아이,347890,2021,,10028297231.0,10028297231.0,39286972303.0,11847115617.0,,,,11510283039.0,,,,,
14144,670766,엠투아이,347890,2022,,10485805554.0,10485805554.0,41682637759.0,12334853543.0,,,,11661086028.0,,,,,
14145,670766,엠투아이,347890,2023,,6315801759.0,6315801759.0,33020955073.0,6816157932.0,,,,5611354850.0,,,,6277526960.0,
14146,671376,티웨이항공,91810,2018,,35360926074.0,35360926074.0,731917176932.0,46871008272.0,,,,46880258156.0,,,,,
14147,671376,티웨이항공,91810,2019,,-44402705644.0,-44402705644.0,810637178474.0,-58652344903.0,,,,-20598731198.0,,,,,
14148,671376,티웨이항공,91810,2020,,-138752560560.0,-138752560560.0,269273100420.0,-176389562326.0,,,,-173654804296.0,,,,,
14149,671376,티웨이항공,91810,2021,,-154328020259.0,-154328020259.0,214440786275.0,-196419947705.0,,,,-148126030392.0,,,,,
14150,671376,티웨이항공,91810,2022,,-119770809913.0,-119770809913.0,525949563038.0,-151217631955.0,,,,-104957008282.0,,,,,
14151,671376,티웨이항공,91810,2023,,96269814906.0,96269814906.0,1349205207626.0,110200111923.0,,,,137709626989.0,,,,83278466628.0,
14152,671437,파인넥스,123260,2015,,-21787955937.0,-21787955937.0,28514891778.0,-16335532674.0,,,,1124824911.0,,,,,
14153,671437,파인넥스,123260,2016,,-64065165259.0,-64065165259.0,12554437752.0,-57183851923.0,,,,-19525812115.0,,,,,
14154,671437,파인넥스,123260,2017,,-16781717947.0,-16781717947.0,17405688561.0,-12857081105.0,,,,-12443549408.0,,,,,
14155,671437,파인넥스,123260,2018,,-18202362740.0,-18202362740.0,14117750086.0,-18202362740.0,,,,-13817376216.0,,,,,
14156,671978,그리티,204020,2018,,6019400014.0,6019400014.0,117056355767.0,8987826024.0,,,,9289657519.0,,,,,
14157,671978,그리티,204020,2019,,2627014519.0,2627014519.0,120984485102.0,3694151654.0,,,,4418702430.0,,,,,
14158,671978,그리티,204020,2020,,1540064576.0,1540064576.0,119857960786.0,1957871414.0,,,,2591786575.0,,,,,
14159,671978,그리티,204020,2021,,-10470712048.0,-10470712048.0,104116382665.0,-11772344188.0,,,,-6804841451.0,,,,,
14160,671978,그리티,204020,2022,,1026223902.0,1026223902.0,139574004805.0,1455849268.0,,,,1879839876.0,,,,,
14161,671978,그리티,204020,2023,,3811354190.0,3811354190.0,171356862413.0,5342002917.0,,,,8192779517.0,,,,3355206065.0,
14162,672603,케이엔알시스템,199430,2023,,-3777102707.0,-3777102707.0,21497574792.0,-4684120071.0,,,,-4004204353.0,,,,-3763317114.0,
14163,673976,지스마트글로벌,114570,2015,,10208485451.0,10208485451.0,47132850325.0,7416097520.0,,,,8050137388.0,,,,,
14164,673976,지스마트글로벌,114570,2016,,13301567328.0,13301567328.0,90159753469.0,16969202968.0,,,,19214355663.0,,,,,
14165,673976,지스마트글로벌,114570,2017,,13965908925.0,13965908925.0,96155430882.0,18362023026.0,,,,21348703237.0,,,,,
14166,673976,지스마트글로벌,114570,2018,,-13697658078.0,-13697658078.0,31560874017.0,-12923087440.0,,,,-9055219393.0,,,,,
14167,673976,지스마트글로벌,114570,2019,,-81037533687.0,-81037533687.0,12350188395.0,-81559140240.0,,,,-63613321478.0,,,,,
14168,673976,지스마트글로벌,114570,2020,,-81037533687.0,-81037533687.0,12350188395.0,-81559140240.0,,,,-63613321478.0,,,,,
14169,673976,지스마트글로벌,114570,2021,,-60590612734.0,-60590612734.0,1755872057.0,-60419860888.0,,,,-45911723450.0,,,,,
14170,674498,골프존홀딩스,121440,2015,,890006593118.0,890006593118.0,29389092790.0,-7470605855.0,,,,-13803824192.0,,,,,
14171,674498,골프존홀딩스,121440,2016,,-20255654653.0,-20255654653.0,27652102205.0,-21388608819.0,,,,-5563086842.0,,,,,
14172,674498,골프존홀딩스,121440,2017,,-21778627769.0,-21778627769.0,23499543242.0,-21171138657.0,,,,-6824299640.0,,,,,
14173,674498,골프존홀딩스,121440,2018,,-7653685958.0,-7653685958.0,16100353963.0,7901610533.0,,,,-11005549679.0,,,,,
14174,674498,골프존홀딩스,121440,2019,,-30341790699.0,-30341790699.0,,-26643955024.0,,,,-17956207587.0,,,,,
14175,674498,골프존홀딩스,121440,2020,,27193645617.0,27193645617.0,,32908971230.0,,,,36116410611.0,,,,,
14176,674498,골프존홀딩스,121440,2021,,134030980872.0,134030980872.0,,145394111513.0,,,,59854604322.0,,,,,
14177,674498,골프존홀딩스,121440,2022,,88461792556.0,88461792556.0,,89934393485.0,,,,79022246727.0,,,,,
14178,674498,골프존홀딩스,121440,2023,,36017744133.0,36017744133.0,,44140188992.0,,,,42448908052.0,,,,36099671215.0,
14179,675594,디티앤씨,187220,2015,,2906415886.0,2906415886.0,27539674234.0,1923540189.0,,,,2131576057.0,,,,,
14180,675594,디티앤씨,187220,2016,,2395824638.0,2395824638.0,33251804743.0,2264079802.0,,,,2943487344.0,,,,,
14181,675594,디티앤씨,187220,2017,,3607017950.0,3607017950.0,38160395387.0,3687142632.0,,,,4734597922.0,,,,,
14182,675594,디티앤씨,187220,2018,,4628495786.0,4628495786.0,43898718295.0,4557096390.0,,,,6660480822.0,,,,,
14183,675594,디티앤씨,187220,2019,,-7226228486.0,-7226228486.0,41658374836.0,-5886869790.0,,,,-174109301.0,,,,,
14184,675594,디티앤씨,187220,2020,,-1554614226.0,-1554614226.0,43482579828.0,-1712854583.0,,,,3539478650.0,,,,,
14185,675594,디티앤씨,187220,2021,,-6041177707.0,-6041177707.0,40641370051.0,-8020122756.0,,,,-1964457162.0,,,,,
14186,675594,디티앤씨,187220,2022,,454463933.0,454463933.0,40795920309.0,154635594.0,,,,716979554.0,,,,,
14187,675594,디티앤씨,187220,2023,,-10774381872.0,-10774381872.0,41619540274.0,-12214065228.0,,,,-2785967747.0,,,,-10774381872.0,
14188,676122,지디,155960,2015,,-13368595226.0,-13368595226.0,48588137706.0,-13345656249.0,,,,-6847280239.0,,,,,
14189,676122,지디,155960,2016,,-19628083994.0,-19628083994.0,32214824678.0,-20519919682.0,,,,-10720495732.0,,,,,
14190,676122,지디,155960,2017,,-25051046465.0,-25051046465.0,12695293551.0,-23704663895.0,,,,-12119055332.0,,,,,
14191,676122,지디,155960,2018,,-39214843400.0,-39214843400.0,8127571537.0,-39238150100.0,,,,-11550111784.0,,,,,
14192,676122,지디,155960,2023,,-1016503484.0,-1016503484.0,21192607672.0,-1016503484.0,,,,-1265796388.0,,,,-1016503484.0,
14193,678096,맥스로텍,141070,2015,,-5915962593.0,-5915962593.0,35416680843.0,-7646466933.0,,,,-5631685975.0,,,,,
14194,678096,맥스로텍,141070,2016,,-8764017463.0,-8764017463.0,40091369171.0,-6598903881.0,,,,-3509883576.0,,,,,
14195,678096,맥스로텍,141070,2017,,-2268821435.0,-2268821435.0,38651323174.0,-2487025212.0,,,,1264956384.0,,,,,
14196,678096,맥스로텍,141070,2018,,1950041896.0,1950041896.0,59576149613.0,1908623096.0,,,,3726495412.0,,,,,
14197,678096,맥스로텍,141070,2019,,-10090120443.0,-10090120443.0,37317298363.0,-10035305849.0,,,,-8517556041.0,,,,,
14198,678096,맥스로텍,141070,2020,,-25132068929.0,-25132068929.0,19611902682.0,-25049112946.0,,,,-18177358977.0,,,,,
14199,679314,동성케미컬,102260,2015,,3060308700.0,3060308700.0,128809331246.0,5682696208.0,,,,12262262676.0,,,,,
14200,679314,동성케미컬,102260,2016,,16605280975.0,16605280975.0,239571735327.0,20506547520.0,,,,26951529655.0,,,,,
14201,679314,동성케미컬,102260,2017,,28358770777.0,28358770777.0,306417725536.0,33795568214.0,,,,34910333557.0,,,,,
14202,679314,동성케미컬,102260,2018,,-685444866.0,-685444866.0,325020893359.0,1047145422.0,,,,8771120258.0,,,,,
14203,679314,동성케미컬,102260,2019,,-2846431573.0,-2846431573.0,277935691332.0,-1560737509.0,,,,-762689963.0,,,,,
14204,679314,동성케미컬,102260,2020,,-494764386.0,-494764386.0,212657670853.0,347055098.0,,,,5224432524.0,,,,,
14205,679314,동성케미컬,102260,2021,,14663319101.0,14663319101.0,375707466604.0,11643062533.0,,,,6823287803.0,,,,,
14206,679314,동성케미컬,102260,2022,,13557462272.0,13557462272.0,529993482267.0,17242988996.0,,,,29087958278.0,,,,,
14207,679314,동성케미컬,102260,2023,,16132915666.0,16132915666.0,398146357583.0,10913266104.0,,,,13259433017.0,,,,11231922709.0,
14208,681142,쌍방울,102280,2015,,822399776.0,822399776.0,123036481794.0,1165265642.0,,,,1015166270.0,,,,,
14209,681142,쌍방울,102280,2016,,-13817580012.0,-13817580012.0,97410338390.0,-14935600741.0,,,,-13835101958.0,,,,,
14210,681142,쌍방울,102280,2017,,144197168596.0,144197168596.0,97187843463.0,195558187570.0,,,,-12778879584.0,,,,,
14211,681142,쌍방울,102280,2018,,-89714374827.0,-89714374827.0,95330410090.0,-119083118283.0,,,,802846694.0,,,,,
14212,681142,쌍방울,102280,2019,,-37865867648.0,-37865867648.0,88048219434.0,-39111676612.0,,,,-9591957968.0,,,,,
14213,681142,쌍방울,102280,2020,,-32309065531.0,-32309065531.0,89571692944.0,-34011885242.0,,,,-14413436517.0,,,,,
14214,681142,쌍방울,102280,2021,,-8700435165.0,-8700435165.0,91955380201.0,-5467798658.0,,,,-1505537743.0,,,,,
14215,681142,쌍방울,102280,2022,,-109021089457.0,-109021089457.0,98478361154.0,-125420335200.0,,,,-10258809771.0,,,,,
14216,681142,쌍방울,102280,2023,,-22598634798.0,-22598634798.0,88455676671.0,-24591774592.0,,,,1187996957.0,,,,-22655286478.0,
14217,681249,씨유메디칼,115480,2015,,2323066775.0,2323066775.0,22410080415.0,1913088609.0,,,,2264380860.0,,,,,
14218,681249,씨유메디칼,115480,2016,,-1356816023.0,-1356816023.0,50583903041.0,-1540900116.0,,,,840747002.0,,,,,
14219,681249,씨유메디칼,115480,2017,,-4924716509.0,-4924716509.0,55088654219.0,-5582881358.0,,,,-1899167986.0,,,,,
14220,681249,씨유메디칼,115480,2018,,435559687.0,435559687.0,68753332562.0,774654319.0,,,,600639826.0,,,,,
14221,681249,씨유메디칼,115480,2019,,-4923244659.0,-4923244659.0,68976185031.0,-6210174555.0,,,,351105083.0,,,,,
14222,681249,씨유메디칼,115480,2020,,-25628501206.0,-25628501206.0,23332012761.0,-21779517625.0,,,,-3418656089.0,,,,,
14223,681249,씨유메디칼,115480,2021,,-15479307149.0,-15479307149.0,29836943532.0,-15403542012.0,,,,4095475254.0,,,,,
14224,681249,씨유메디칼,115480,2022,,7166593274.0,7166593274.0,42435673534.0,7140644772.0,,,,7683746745.0,,,,,
14225,681249,씨유메디칼,115480,2023,,-8787535196.0,-8787535196.0,36623147071.0,-8839661067.0,,,,2803466489.0,,,,-8738911434.0,
14226,681373,디지캡,197140,2018,,1132202006.0,1132202006.0,18022795374.0,1007184420.0,,,,1532807231.0,,,,,
14227,681373,디지캡,197140,2019,,1142823714.0,1142823714.0,19282615998.0,885278702.0,,,,1005656839.0,,,,,
14228,681373,디지캡,197140,2020,,111802770.0,111802770.0,15675193449.0,-32201700.0,,,,488865963.0,,,,,
14229,681373,디지캡,197140,2021,,-358306912.0,-358306912.0,16414313316.0,-119614570.0,,,,259353705.0,,,,,
14230,681373,디지캡,197140,2022,,-39857833.0,-39857833.0,13146240076.0,-90756663.0,,,,-35830969.0,,,,,
14231,681373,디지캡,197140,2023,,-820311530.0,-820311530.0,14936406515.0,-796211351.0,,,,726308179.0,,,,768317507.0,
14232,682992,우리벤처파트너스,298870,2023,,8562343339.0,8562343339.0,32125193578.0,8743712435.0,,,,8794008576.0,,,,9612150395.0,
14233,683007,엑스큐어,70300,2015,,2106190000.0,2106190000.0,16393500000.0,2639728000.0,,,,522571000.0,,,,,
14234,683007,엑스큐어,70300,2016,,-7842990000.0,-7842990000.0,16337872000.0,-8984967000.0,,,,-3099144000.0,,,,,
14235,683007,엑스큐어,70300,2017,,5397641000.0,5397641000.0,15108650000.0,5291000000.0,,,,-1873057000.0,,,,,
14236,683007,엑스큐어,70300,2018,,-4919981000.0,-4919981000.0,13424149000.0,-2791290000.0,,,,-1490364000.0,,,,,
14237,683007,엑스큐어,70300,2019,,1285956000.0,1285956000.0,13258733000.0,1279289000.0,,,,484065000.0,,,,,
14238,683007,엑스큐어,70300,2020,,-840096000.0,-840096000.0,10118280000.0,-817391000.0,,,,-541946000.0,,,,,
14239,683007,엑스큐어,70300,2021,,1125355481.0,1125355481.0,11006593756.0,1109594730.0,,,,458911527.0,,,,,
14240,683007,엑스큐어,70300,2022,,890575255.0,890575255.0,10275641565.0,858997990.0,,,,324729576.0,,,,,
14241,683007,엑스큐어,70300,2023,,-2571224150.0,-2571224150.0,13303557825.0,-2523660606.0,,,,123863038.0,,,,-2751237378.0,
14242,683469,일진전기,103590,2015,,2889501756.0,2889501756.0,685138070576.0,4241222598.0,,,,8983150161.0,,,,,
14243,683469,일진전기,103590,2016,,168433527.0,168433527.0,659500229322.0,3575427710.0,,,,2232187201.0,,,,,
14244,683469,일진전기,103590,2017,,-2327059669.0,-2327059669.0,762209870815.0,-2301930859.0,,,,5562497238.0,,,,,
14245,683469,일진전기,103590,2018,,-14491818148.0,-14491818148.0,734144401748.0,-13240297918.0,,,,5277377657.0,,,,,
14246,683469,일진전기,103590,2019,,3008962964.0,3008962964.0,658912975192.0,2159373096.0,,,,9829990366.0,,,,,
14247,683469,일진전기,103590,2020,,4729165858.0,4729165858.0,703635618275.0,4742680998.0,,,,13456212095.0,,,,,
14248,683469,일진전기,103590,2021,,13986184916.0,13986184916.0,928724410604.0,18523209900.0,,,,19373413355.0,,,,,
14249,683469,일진전기,103590,2022,,22259261237.0,22259261237.0,1132474476851.0,25221766713.0,,,,29176388710.0,,,,,
14250,683469,일진전기,103590,2023,,31387172779.0,31387172779.0,1229667324749.0,39306039652.0,,,,57031256472.0,,,,27829436078.0,
14251,684714,풍산,103140,2015,,78212477528.0,78212477528.0,2040816531893.0,102149184604.0,,,,113931195115.0,,,,,
14252,684714,풍산,103140,2016,,137706573845.0,137706573845.0,2034463841111.0,175375434713.0,,,,169550472839.0,,,,,
14253,684714,풍산,103140,2017,,148534131139.0,148534131139.0,2257262819435.0,199456607540.0,,,,187616056340.0,,,,,
14254,684714,풍산,103140,2018,,61991533528.0,61991533528.0,2162546325347.0,86816949406.0,,,,106669084378.0,,,,,
14255,684714,풍산,103140,2019,,15111279762.0,15111279762.0,1880761562365.0,24690376649.0,,,,48680787906.0,,,,,
14256,684714,풍산,103140,2020,,74466455060.0,74466455060.0,1944436891696.0,96772368805.0,,,,95963480997.0,,,,,
14257,684714,풍산,103140,2021,,243336620989.0,243336620989.0,2556005344387.0,306338956876.0,,,,233826824645.0,,,,,
14258,684714,풍산,103140,2022,,175385732319.0,175385732319.0,3257164379195.0,220419231079.0,,,,203168168796.0,,,,,
14259,684714,풍산,103140,2023,,156304949276.0,156304949276.0,3100554739784.0,191271707722.0,,,,190309831177.0,,,,153269623842.0,
14260,684732,풀무원식품,103160,2015,,10824733440.0,10824733440.0,767055850165.0,,,,,,,,,,
14261,684732,풀무원식품,103160,2018,,2445254272.0,2445254272.0,844721986262.0,8847693465.0,,,,28102060320.0,,,,,
14262,684732,풀무원식품,103160,2019,,-15181755123.0,-15181755123.0,908132935415.0,-8253117106.0,,,,13978790875.0,,,,,
14263,684732,풀무원식품,103160,2020,,52721965802.0,52721965802.0,1038514485544.0,56926566722.0,,,,46654507349.0,,,,,
14264,684732,풀무원식품,103160,2021,,32039308247.0,32039308247.0,1096549940986.0,37171459577.0,,,,31071504273.0,,,,,
14265,684732,풀무원식품,103160,2022,,-26995652448.0,-26995652448.0,1111265491182.0,-21312794133.0,,,,13478629872.0,,,,,
