corp_name,bsns_year,부채총계,비유동자산,유동자산,자본총계,자산총계
DXVX,2016,644516832.0,8419413091.0,21277444353.0,29052340612.0,29696857444.0
DXVX,2017,27182518038.0,18568488274.0,38406926946.0,29792897182.0,56975415220.0
DXVX,2018,36842091155.0,40676044570.0,20519413615.0,24353367030.0,61195458185.0
DXVX,2019,6490544745.0,24403362584.0,5644653289.0,23557471128.0,30048015873.0
DXVX,2020,5966664661.0,23949777503.0,6667659350.0,24650772192.0,30617436853.0
DXVX,2021,7476787865.0,35504135757.0,5750420353.0,33777768245.0,41254556110.0
DXVX,2022,51600077648.0,47285787735.0,38664986857.0,34350696944.0,85950774592.0
DYP,2017,212264571588.0,167602126980.0,130959379768.0,86296935160.0,298561506748.0
DYP,2018,222102797596.0,180330047852.0,137290740483.0,95517990739.0,317620788335.0
DYP,2019,242098804765.0,190433867527.0,159859987920.0,108195050682.0,350293855447.0
DYP,2020,250480374863.0,191240494779.0,154816317300.0,95576437216.0,346056812079.0
DYP,2021,249350068131.0,192876862700.0,169751356616.0,113278151185.0,362628219316.0
DYP,2022,249740813399.0,178911460311.0,195354574191.0,124525221103.0,374266034502.0
E1,2015,2273755025535.0,2209523374320.0,1300240545354.0,1236008894139.0,3509763919674.0
E1,2016,2360951582390.0,2066230013995.0,1477949084106.0,1183227515711.0,3544179098101.0
E1,2017,2209052238965.0,2114349958653.0,1345734238837.0,1251031958525.0,3460084197490.0
E1,2018,2249487466016.0,2118994304973.0,1446394636511.0,1315901475468.0,3565388941484.0
E1,2019,2391690337850.0,2182922194287.0,1412056938744.0,1203288795181.0,3594979133031.0
E1,2020,2487985637393.0,2373311256536.0,1358137165953.0,1243462785096.0,3731448422489.0
E1,2021,2625919365638.0,2370305686906.0,1629020624383.0,1373406945651.0,3999326311289.0
E1,2022,2829299481251.0,2409368496596.0,1930286688911.0,1510355704256.0,4339655185507.0
EG,2015,46269266987.0,46842969904.0,51816936993.0,52390639910.0,98659906897.0
EG,2016,44982181324.0,45764166239.0,52072290090.0,52854275005.0,97836456329.0
EG,2017,45706070957.0,45118369922.0,52301577934.0,51713876899.0,97419947856.0
EG,2018,39115636145.0,46410319627.0,26918996005.0,34213679487.0,73329315632.0
EG,2019,43631399856.0,55415252252.0,21783768287.0,33567620683.0,77199020539.0
EG,2020,85654584625.0,105776975253.0,27729427426.0,47851818054.0,133506402679.0
EG,2021,86951641886.0,108798049630.0,36808706044.0,58655113788.0,145606755674.0
EG,2022,103538950746.0,116474725342.0,37669747180.0,50605521776.0,154144472522.0
ES큐브,2015,5965820113.0,14439681285.0,41180599050.0,49654460222.0,55620280335.0
ES큐브,2016,33468503993.0,54278680662.0,50885945390.0,71696122059.0,105164626052.0
ES큐브,2017,33075251301.0,54853973351.0,51038157983.0,72816880033.0,105892131334.0
ES큐브,2018,41682289089.0,67369269901.0,45061626446.0,70748607258.0,112430896347.0
ES큐브,2019,389920167776.0,104927987200.0,359030692794.0,74038512218.0,463958679994.0
ES큐브,2020,645391926116.0,392680726929.0,322209018268.0,69497819081.0,714889745197.0
ES큐브,2021,966876861975.0,526096964587.0,556635090988.0,115855193600.0,1082732055575.0
ES큐브,2022,11306160216.0,80395167627.0,41310245855.0,110399253266.0,121705413482.0
F&F 홀딩스,2015,133805035509.0,169544918445.0,163899033934.0,199638916870.0,333443952379.0
F&F 홀딩스,2016,78869952091.0,142508756761.0,163066711341.0,226705516011.0,305575468102.0
F&F 홀딩스,2017,104139437860.0,145447887747.0,254646956941.0,295955406828.0,400094844688.0
F&F 홀딩스,2018,101042339912.0,204701544565.0,291131186972.0,394790391625.0,495832731537.0
F&F 홀딩스,2019,200705198778.0,284385957092.0,400051201272.0,483731959586.0,684437158364.0
F&F 홀딩스,2020,266105399885.0,295630648897.0,522198372547.0,551723621559.0,817829021444.0
F&F 홀딩스,2021,597967524975.0,2229138248271.0,683166584228.0,2314337307524.0,2912304832499.0
F&F 홀딩스,2022,706086461437.0,2889321488504.0,705796956109.0,2889031983176.0,3595118444613.0
FSN,2016,5993935058.0,3833196342.0,24624305472.0,22463566756.0,28457501814.0
FSN,2017,14159258935.0,12105473876.0,25887858893.0,23834073834.0,37993332769.0
FSN,2018,146037851541.0,69299205251.0,120332417647.0,43593771357.0,189631622898.0
FSN,2019,129690251798.0,98862755754.0,98127493601.0,67299997557.0,196990249355.0
FSN,2020,136854880003.0,97068317435.0,115820339505.0,76033776937.0,212888656940.0
FSN,2021,99865710348.0,107687836778.0,129263307956.0,137085434386.0,236951144734.0
FSN,2022,113686842493.0,108513426149.0,152563531221.0,147390114877.0,261076957370.0
GH신소재,2015,14312594874.0,19114325910.0,23805655442.0,28607386478.0,42919981352.0
GH신소재,2016,16886445465.0,21023281119.0,26367205667.0,30504041321.0,47390486786.0
GH신소재,2017,13900641333.0,24730599213.0,35973696439.0,46803654319.0,60704295652.0
GH신소재,2018,39913168531.0,55192674065.0,24534139106.0,39813644640.0,79726813171.0
GH신소재,2019,37333648503.0,59864374067.0,20363645232.0,42894370796.0,80228019299.0
GH신소재,2020,41085498219.0,61734468939.0,23499071598.0,44148042318.0,85233540537.0
GH신소재,2021,35545264596.0,80845265344.0,28864052025.0,74164052773.0,109709317369.0
GH신소재,2022,48170888157.0,93743037935.0,37401526015.0,82973675793.0,131144563950.0
GKL,2015,194278364494.0,156509002741.0,494009241597.0,456239879844.0,650518244338.0
GKL,2016,211451259249.0,172572237871.0,557605411485.0,518726390107.0,730177649356.0
GKL,2017,199851863476.0,165707562798.0,566196748457.0,532052447779.0,731904311255.0
GKL,2018,203672777253.0,310176090610.0,455583241430.0,562086554787.0,765759332040.0
GKL,2019,324258159715.0,452372823814.0,457057708222.0,585172372321.0,909430532036.0
GKL,2020,222055672049.0,361199077589.0,347246891778.0,486390297318.0,708445969367.0
GKL,2021,147757777932.0,294340925483.0,236965182812.0,383548330363.0,531306108295.0
GKL,2022,227057758258.0,346792714642.0,262720452008.0,382455408392.0,609513166650.0
GS,2015,10925156000000.0,17076721000000.0,1946287000000.0,8097852000000.0,19023008000000.0
GS,2016,11420898000000.0,17868324000000.0,2472848000000.0,8920274000000.0,20341172000000.0
GS,2017,12341065000000.0,19128781000000.0,2874908000000.0,9662624000000.0,22003689000000.0
GS,2018,12105993000000.0,19345844000000.0,3285134000000.0,10524985000000.0,22630978000000.0
GS,2019,13739728000000.0,21621811000000.0,3117465000000.0,10999548000000.0,24739276000000.0
GS,2020,13720298000000.0,21040007000000.0,3436836000000.0,10756545000000.0,24476843000000.0
GS,2021,16988343000000.0,25802434000000.0,5388853000000.0,14202944000000.0,31191287000000.0
GS,2022,17434432000000.0,27943630000000.0,5978612000000.0,16487810000000.0,33922242000000.0
GST,2015,13016302182.0,34300718879.0,35391249210.0,56675665907.0,69691968089.0
GST,2016,28626021697.0,35580265467.0,53825575048.0,60779818818.0,89405840515.0
GST,2017,24125110315.0,44484250781.0,57916418473.0,78275558939.0,102400669254.0
GST,2018,19219582265.0,50375589509.0,54651818042.0,85807825286.0,105027407551.0
GST,2019,33440861119.0,47773118236.0,88978443402.0,103310700519.0,136751561638.0
GST,2020,28098590994.0,50008150314.0,91827385605.0,113736944925.0,141835535919.0
GST,2021,54879817695.0,64028249397.0,142215175118.0,151363606820.0,206243424515.0
GST,2022,50483188213.0,72969257708.0,178862203312.0,201348272807.0,251831461020.0
GS건설,2015,9657468063683.0,3456019198894.0,9549473789179.0,3348024924390.0,13005492988073.0
GS건설,2016,10023424374617.0,3640076655520.0,9736512654771.0,3353164935674.0,13376589310291.0
GS건설,2017,10456899426805.0,4114274166988.0,9582340456712.0,3239715196895.0,13696614623700.0
GS건설,2018,8408589418656.0,4205110031557.0,7828165281170.0,3624685894071.0,12033275312727.0
GS건설,2019,9028178350231.0,5842348919594.0,7328856814743.0,4143027384106.0,13171205734337.0
GS건설,2020,9458561906485.0,6518768141466.0,7251909747441.0,4312115982422.0,13770677888907.0
GS건설,2021,10311003421948.0,6988614834849.0,8195112429919.0,4872723842820.0,15183727264768.0
GS건설,2022,11590413888307.0,7535021592389.0,9411595104509.0,5356202808591.0,16946616696898.0
GS글로벌,2015,597989807666.0,254293640760.0,546421112395.0,202724945489.0,800714753155.0
GS글로벌,2016,972158080475.0,575451207176.0,750971825550.0,354264952251.0,1326423032726.0
GS글로벌,2017,1010185597581.0,556400329800.0,841454183373.0,387668915592.0,1397854513173.0
GS글로벌,2018,932911605877.0,535144994693.0,800861546843.0,403094935659.0,1336006541536.0
GS글로벌,2019,825321063730.0,484293275814.0,720951579213.0,379923791297.0,1205244855027.0
GS글로벌,2020,657805876104.0,396005322303.0,560816379030.0,299015825229.0,956821701333.0
GS글로벌,2021,1100168067127.0,403954909378.0,1038726911531.0,342513753782.0,1442681820909.0
GS글로벌,2022,1012698524738.0,412534586144.0,1006878372309.0,406714433715.0,1419412958453.0
GS리테일,2015,2576478489464.0,4252877938392.0,482627833915.0,2159027282843.0,4735505772307.0
GS리테일,2016,2363836827061.0,3973104895458.0,748256761463.0,2357524829860.0,4721361656921.0
GS리테일,2017,2698930353477.0,4349288250425.0,742986070615.0,2393343967563.0,5092274321040.0
GS리테일,2018,2640531613192.0,4389358115803.0,709522056857.0,2458348559468.0,5098880172660.0
GS리테일,2019,4504006759724.0,6254413997932.0,800433640587.0,2550840878795.0,7054847638519.0
GS리테일,2020,4510588585251.0,6254495623959.0,923271551810.0,2667178590518.0,7177767175769.0
GS리테일,2021,5041586937987.0,8272040164732.0,1183932817746.0,4414386044491.0,9455972982478.0
GS리테일,2022,5412417744683.0,8466309846530.0,1366113278315.0,4420005380162.0,9832423124845.0
HB테크놀러지,2015,26770235266.0,74557919749.0,38655870536.0,86443555019.0,113213790285.0
HB테크놀러지,2016,79207708102.0,78324434304.0,122381179160.0,121497905362.0,200705613464.0
HB테크놀러지,2017,44064225899.0,76185082651.0,123976553569.0,156097410321.0,200161636220.0
HB테크놀러지,2018,71483035783.0,122319625275.0,123715800510.0,174552390002.0,246035425785.0
HB테크놀러지,2019,100809544028.0,119223475059.0,166887334230.0,185301265261.0,286110809289.0
HB테크놀러지,2020,78150421044.0,116371381068.0,165054854131.0,203275814155.0,281426235199.0
HB테크놀러지,2021,98450624931.0,172865886364.0,106088528601.0,180503790034.0,278954414965.0
HB테크놀러지,2022,102973008657.0,225544557900.0,83657858910.0,206229408153.0,309202416810.0
HDC,2015,3039112155698.0,2100659958300.0,3409424274980.0,2470972077582.0,5510084233280.0
HDC,2016,3029675315785.0,2139363506801.0,3645213671718.0,2754901862734.0,5784577178519.0
HDC,2017,3576968293314.0,2353288565043.0,4186158929327.0,2962479201056.0,6539447494370.0
HDC,2018,1303651762016.0,2442587187155.0,967155059636.0,2106090484775.0,3409742246791.0
HDC,2019,1857740750416.0,3136547106254.0,1072404021393.0,2351210377231.0,4208951127647.0
HDC,2020,5271895147938.0,3786954904425.0,5830185892907.0,4345245649394.0,9617140797332.0
HDC,2021,5846684847261.0,4199740487198.0,6451751160577.0,4804806800514.0,10651491647775.0
HDC,2022,6759502438861.0,4829973934157.0,6762367303826.0,4832838799122.0,11592341237983.0
HDC랩스,2015,58826455948.0,93546407831.0,124784500191.0,159504452074.0,218330908022.0
HDC랩스,2016,64208999089.0,101058575397.0,138976624674.0,175826200982.0,240035200071.0
HDC랩스,2017,79157868973.0,114158665796.0,161750147039.0,196750943862.0,275908812835.0
HDC랩스,2018,82414741627.0,138372528047.0,151668116669.0,207625903089.0,290040644716.0
HDC랩스,2019,68592552104.0,95071509942.0,142147975046.0,168626932884.0,237219484988.0
HDC랩스,2020,54086835778.0,25065030549.0,192932135730.0,163910330501.0,217997166279.0
HDC랩스,2021,145584905941.0,91875212402.0,319516460692.0,265806767153.0,411391673094.0
HDC랩스,2022,122062666858.0,98699852349.0,283879539514.0,260516725005.0,382579391863.0
HDC현대EP,2015,341952333040.0,204573123310.0,356051255883.0,218672046153.0,560624379193.0
HDC현대EP,2016,312135587667.0,211797458984.0,365387171269.0,265049042586.0,577184630253.0
HDC현대EP,2017,332888898964.0,222736627919.0,389973778173.0,279821507128.0,612710406092.0
HDC현대EP,2018,318086293893.0,219226019145.0,381127761239.0,282267486491.0,600353780384.0
HDC현대EP,2019,263822644634.0,188694451701.0,358583317473.0,283455124540.0,547277769174.0
HDC현대EP,2020,232179895824.0,184014316774.0,340902287760.0,292736708710.0,524916604534.0
HDC현대EP,2021,275234382972.0,195316662120.0,387571799503.0,307654078651.0,582888461623.0
HDC현대EP,2022,289863741271.0,209328953143.0,394001263744.0,313466475616.0,603330216887.0
HD한국조선해양,2015,34042961419000.0,22372597897000.0,27096467095000.0,15426103573000.0,49469064992000.0
HD한국조선해양,2016,31162698165000.0,23084441372000.0,25864818442000.0,17786561649000.0,48949259814000.0
HD한국조선해양,2017,18036809525000.0,12745127605000.0,17663719902000.0,12372037982000.0,30408847507000.0
HD한국조선해양,2018,11618935420000.0,12413205852000.0,12316692940000.0,13110963372000.0,24729898792000.0
HD한국조선해양,2019,12129057655000.0,12509384138000.0,12545988679000.0,12926315162000.0,25055372817000.0
HD한국조선해양,2020,12822965818000.0,12242758516000.0,13001432736000.0,12421225434000.0,25244191252000.0
HD한국조선해양,2021,14879338674000.0,12730897965000.0,14562196013000.0,12413755304000.0,27293093978000.0
HD한국조선해양,2022,17571346490000.0,14107562083000.0,15775914217000.0,12312129810000.0,29883476300000.0
HD현대마린엔진,2015,1313108366845.0,845431072502.0,543296342035.0,106740122092.0,1419848488937.0
HD현대마린엔진,2016,1461297437652.0,559881495638.0,288834927371.0,8564464929577.41,849906703009.0
HD현대마린엔진,2017,598760615526.0,520568485899.0,222702010777.0,145553777829.0,744314393355.0
HD현대마린엔진,2018,413326429433.0,246130318800.0,207729407935.0,153871493196.0,567197922629.0
HD현대마린엔진,2019,317544514598.0,226261458471.0,174465473627.0,130004444684.0,447548959282.0
HD현대마린엔진,2020,293443429841.0,314825982628.0,152537363125.0,173919915912.0,467363345753.0
HD현대마린엔진,2021,276445468016.0,248016925032.0,182389805124.0,153961262140.0,430406730156.0
HD현대마린엔진,2022,224154879957.0,251197221545.0,165093772307.0,192136113895.0,416290993852.0
HD현대미포,2015,7641204403000.0,2584040203000.0,6853970777000.0,1796806577000.0,9438010980000.0
HD현대미포,2016,6967927605000.0,2680000328000.0,6546316620000.0,2258389343000.0,9226316948000.0
HD현대미포,2017,5980297708000.0,1543238140000.0,6776200577000.0,2339141009000.0,8319438717000.0
HD현대미포,2018,1146560216000.0,1662373968000.0,1801359973000.0,2317173725000.0,3463733941000.0
HD현대미포,2019,1026666920000.0,1635805735000.0,1744822659000.0,2353961474000.0,3380628394000.0
HD현대미포,2020,1231546541000.0,1719787653000.0,1879237897000.0,2367479009000.0,3599025550000.0
HD현대미포,2021,1674021487000.0,1831622123000.0,2046698160000.0,2204298796000.0,3878320283000.0
HD현대미포,2022,2572981743000.0,2023769413000.0,2724476086000.0,2175263756000.0,4748245499000.0
HD현대인프라코어,2015,8280216507510.0,7507151685735.0,3876021130155.0,3102956308380.0,11383172815890.0
HD현대인프라코어,2016,6578431898398.0,6977238089770.0,3049570550756.0,3448376742128.0,10026808640526.0
HD현대인프라코어,2017,7102928503296.0,6508656194909.0,3767433937541.0,3173161629154.0,10276090132450.0
HD현대인프라코어,2018,7208351808471.0,6602344922078.0,4426821769966.0,3820814883573.0,11029166692044.0
HD현대인프라코어,2019,7071040942862.0,7033680618279.0,4304912362842.0,4267552038259.0,11338592981121.0
HD현대인프라코어,2020,7537887589251.0,6977271172769.0,5049615021074.0,4488998604592.0,12026886193843.0
HD현대인프라코어,2021,3412465903607.0,1542445669016.0,3239844128719.0,1369823894128.0,4782289797735.0
HD현대인프라코어,2022,3101626628384.0,1605814699007.0,3130852887243.0,1635040957866.0,4736667586250.0
HJ중공업,2015,4546048000000.0,3485138000000.0,2429499000000.0,1368589000000.0,5914637000000.0
HJ중공업,2016,4361281000000.0,2884243000000.0,2372221000000.0,895183000000.0,5256464000000.0
HJ중공업,2017,3629457000000.0,2312494000000.0,1894161000000.0,577198000000.0,4206655000000.0
HJ중공업,2018,3441806000000.0,1012714000000.0,1720906000000.0,8564464929577.41,2733620000000.0
HJ중공업,2019,2225228000000.0,1169684000000.0,1300538000000.0,244994000000.0,2470222000000.0
HJ중공업,2020,1873852000000.0,1126339000000.0,1067516000000.0,320003000000.0,2193855000000.0
HJ중공업,2021,1953231000000.0,1436237000000.0,948999000000.0,432005000000.0,2385236000000.0
HJ중공업,2022,2182707000000.0,1137379000000.0,1430318000000.0,384990000000.0,2567697000000.0
HK이노엔,2021,686548657153.0,1382108190531.0,455394714738.0,1150954248116.0,1837502905269.0
HK이노엔,2022,638886765094.0,1394692933521.0,408415207967.0,1164221376394.0,1803108141488.0
HL D&I,2015,1962182507556.0,1248556849499.0,1036458962451.0,323262135594.0,2285444643150.0
HL D&I,2016,1722096337881.0,1171003506816.0,892288972834.0,351786926149.0,2073883264030.0
HL D&I,2017,1821470362230.0,1307296345470.0,896027450604.0,392631187238.0,2214101549468.0
HL D&I,2018,1528092996691.0,764292479010.0,1029200393389.0,265660463967.0,1793753460658.0
HL D&I,2019,1327117098175.0,901041937764.0,687145104478.0,261069944067.0,1588187042242.0
HL D&I,2020,1279380184054.0,866841194512.0,786727383442.0,374188393900.0,1653568577954.0
HL D&I,2021,1104826105380.0,727074062449.0,778188926771.0,416525885145.0,1521351990525.0
HL D&I,2022,1240232282310.0,900855844065.0,766565951434.0,427189513189.0,1667421795499.0
HLB,2015,70782178668.0,155270283478.0,29901634621.0,114389739431.0,185171918099.0
HLB,2016,62633806253.0,159595267750.0,27111793279.0,124073254776.0,186707061029.0
HLB,2017,74514456267.0,152868970558.0,35324284333.0,113678798624.0,188193254891.0
HLB,2018,94517242572.0,186913745854.0,117127032503.0,209523535785.0,304040778357.0
HLB,2019,173369982097.0,292933101006.0,69679047000.0,189242165909.0,362612148006.0
HLB,2020,149047858403.0,454904664785.0,251572612204.0,557429418586.0,706477276989.0
