,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
81,(주)가온칩스,399720 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
82,(주)가온칩스,399720 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
87,(주)강동씨앤엘,198440 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
88,(주)강동씨앤엘,198440 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
89,(주)강동씨앤엘,198440 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
97,(주)강스템바이오텍,217730 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
238,(주)골프존데카,183410 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/02/22
239,(주)골프존데카,183410 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/02/22
240,(주)골프존데카,183410 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/02/22
241,(주)골프존데카,183410 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/02/22
257,(주)공구우먼,366030 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
258,(주)공구우먼,366030 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
259,(주)공구우먼,366030 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
304,(주)구스앤홈,329050 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13
305,(주)구스앤홈,329050 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13
306,(주)구스앤홈,329050 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13
307,(주)구스앤홈,329050 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13
358,(주)국전약품,307750 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
359,(주)국전약품,307750 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
374,(주)그리드위즈,453450 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
375,(주)그리드위즈,453450 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
376,(주)그리드위즈,453450 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
377,(주)그리드위즈,453450 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
378,(주)그리드위즈,453450 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
391,(주)그린리소스,402490 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
392,(주)그린리소스,402490 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
393,(주)그린리소스,402490 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
397,(주)그린플러스,186230 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
398,(주)그린플러스,186230 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
399,(주)그린플러스,186230 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
400,(주)그린플러스,186230 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
407,(주)극동자동화,272420 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/11/15
408,(주)극동자동화,272420 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/11/15
409,(주)극동자동화,272420 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/11/15
410,(주)극동자동화,272420 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/11/15
438,(주)금오하이텍,165270 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/06/07
439,(주)금오하이텍,165270 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/06/07
440,(주)금오하이텍,165270 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/06/07
494,(주)나노,187790 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
514,(주)나노실리칸첨단소재,286750 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
515,(주)나노실리칸첨단소재,286750 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
533,(주)나래나노텍,137080 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
534,(주)나래나노텍,137080 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
535,(주)나래나노텍,137080 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
586,(주)나이코,192240 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/23
587,(주)나이코,192240 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/23
588,(주)나인테크,267320 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
589,(주)나인테크,267320 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
590,(주)나인테크,267320 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
635,(주)네오셈,253590 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
636,(주)네오셈,253590 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
637,(주)네오셈,253590 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
678,(주)네오크레마,311390 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
679,(주)네오크레마,311390 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
713,(주)네온테크,306620 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
714,(주)네온테크,306620 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
754,(주)넥사다이내믹스,351320 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
785,(주)넥스트바이오메디컬,389650 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
786,(주)넥스트바이오메디컬,389650 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
787,(주)넥스트바이오메디컬,389650 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
815,(주)넥스틴,348210 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
816,(주)넥스틴,348210 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
817,(주)넥스틴,348210 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
818,(주)넥스틴,348210 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
825,(주)넥슨게임즈,225570 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
826,(주)넥슨게임즈,225570 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
834,(주)넥써쓰,205500 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
844,(주)넵튠,217270 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
908,(주)노브랜드,145170 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
909,(주)노브랜드,145170 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
910,(주)노브랜드,145170 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
911,(주)노브랜드,145170 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
912,(주)노브랜드,145170 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
913,(주)노브랜드,145170 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
914,(주)노브랜드,145170 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1023,(주)누보,332290 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1024,(주)누보,332290 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1025,(주)누보,332290 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1109,(주)다린,204690 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/08/02
1110,(주)다린,204690 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/08/02
1111,(주)다린,204690 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/08/02
1112,(주)다보링크,340360 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1113,(주)다보링크,340360 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1157,(주)다원넥스뷰,323350 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1158,(주)다원넥스뷰,323350 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1159,(주)다원넥스뷰,323350 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1160,(주)다원넥스뷰,323350 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1161,(주)다원넥스뷰,323350 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1184,(주)다이오진,271850 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1185,(주)다이오진,271850 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1186,(주)다이오진,271850 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1187,(주)다이오진,271850 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1188,(주)다이오진,271850 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1189,(주)다이오진,271850 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1190,(주)다이오진,271850 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/12
1191,(주)달바글로벌,483650 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1192,(주)달바글로벌,483650 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
1194,(주)닷밀,464580 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1195,(주)닷밀,464580 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1299,(주)대성하이텍,129920 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1300,(주)대성하이텍,129920 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
1301,(주)대성하이텍,129920 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1302,(주)대성하이텍,129920 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1303,(주)대성하이텍,129920 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1304,(주)대성하이텍,129920 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1352,(주)대원,007680 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1362,(주)대원모방,311840 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/02/27
1363,(주)대원모방,311840 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/02/27
1364,(주)대원모방,311840 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/02/27
1365,(주)대유,290380 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1465,(주)더네이쳐홀딩스,298540 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1466,(주)더네이쳐홀딩스,298540 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1493,(주)더본코리아,475560 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1494,(주)더본코리아,475560 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
1495,(주)더본코리아,475560 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1496,(주)더본코리아,475560 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1497,(주)더본코리아,475560 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1498,(주)더본코리아,475560 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1517,(주)더블유에스아이,299170 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1518,(주)더블유에스아이,299170 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1533,(주)더즌,462860 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1534,(주)더즌,462860 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1535,(주)더즌,462860 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
1557,(주)덕산테코피아,317330 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1587,(주)데이드림엔터테인먼트,348840 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/08/10
1588,(주)데이드림엔터테인먼트,348840 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/08/10
1589,(주)데이드림엔터테인먼트,348840 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/08/10
1590,(주)데이드림엔터테인먼트,348840 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/08/10
1591,(주)데이드림엔터테인먼트,348840 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/08/10
1592,(주)데이드림엔터테인먼트,348840 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/08/10
1597,(주)데이타솔루션,263800 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1612,(주)덱스터스튜디오,206560 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1622,(주)덴티스,261200 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1623,(주)덴티스,261200 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1624,(주)덴티스,261200 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1625,(주)덴티스,261200 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1650,(주)동구바이오제약,006620 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1700,(주)동방메디컬,240550 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1701,(주)동방메디컬,240550 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
1702,(주)동방메디컬,240550 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1703,(주)동방메디컬,240550 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1704,(주)동방메디컬,240550 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1705,(주)동방메디컬,240550 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1706,(주)동방메디컬,240550 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1707,(주)동방메디컬,240550 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1708,(주)동방메디컬,240550 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
1860,(주)동인기연,111380 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1861,(주)동인기연,111380 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
1862,(주)동인기연,111380 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1863,(주)동인기연,111380 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
1864,(주)동인기연,111380 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
1865,(주)동인기연,111380 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
1866,(주)동인기연,111380 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
1867,(주)동인기연,111380 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
1930,(주)듀켐바이오,176750 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1931,(주)듀켐바이오,176750 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
1932,(주)듀켐바이오,176750 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
1950,(주)드림시큐리티,203650 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
1951,(주)드림시큐리티,203650 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
1952,(주)드림시큐리티,203650 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2010,(주)디바이스,187870 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2071,(주)디알젬,263690 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2072,(주)디알젬,263690 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2081,(주)디알텍,214680 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2107,(주)디에스단석,017860 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2108,(주)디에스단석,017860 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2109,(주)디에스단석,017860 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2110,(주)디에스단석,017860 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2111,(주)디에스단석,017860 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2112,(주)디에스단석,017860 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2113,(주)디에스단석,017860 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2114,(주)디에스단석,017860 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
2222,(주)디와이디,219550 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2223,(주)디와이디,219550 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2291,(주)디케이앤디,263020 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2301,(주)디케이티,290550 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2330,(주)디티앤씨알오,383930 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2331,(주)디티앤씨알오,383930 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2338,(주)디피코,163430 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2339,(주)디피코,163430 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2340,(주)디피코,163430 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2341,(주)디피코,163430 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2342,(주)디피코,163430 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2343,(주)디피코,163430 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2344,(주)디피코,163430 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2357,(주)딥노이드,315640 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2358,(주)딥노이드,315640 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2370,(주)라메디텍,462510 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2371,(주)라메디텍,462510 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2372,(주)라메디텍,462510 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
2373,(주)라메디텍,462510 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
2375,(주)라온테크,232680 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2376,(주)라온테크,232680 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2377,(주)라온테크,232680 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2378,(주)라온테크,232680 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2398,(주)라이콤,388790 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
2399,(주)라이콤,388790 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
2401,(주)라이프사이언스테크놀로지,285770 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2402,(주)라이프사이언스테크놀로지,285770 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2403,(주)라이프사이언스테크놀로지,285770 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2404,(주)라이프사이언스테크놀로지,285770 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2405,(주)라이프사이언스테크놀로지,285770 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2406,(주)라이프사이언스테크놀로지,285770 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2407,(주)라이프사이언스테크놀로지,285770 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2408,(주)라이프사이언스테크놀로지,285770 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2409,(주)라파스,214260 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2439,(주)러셀,217500 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2440,(주)러셀,217500 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2441,(주)러셀,217500 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2480,(주)레이,228670 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2481,(주)레이,228670 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2502,(주)레이저옵텍,199550 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2503,(주)레이저옵텍,199550 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2504,(주)레이저옵텍,199550 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2508,(주)레이크머티리얼즈,281740 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2509,(주)레이크머티리얼즈,281740 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2510,(주)레이크머티리얼즈,281740 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2522,(주)로보로보,215100 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2523,(주)로보로보,215100 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2627,(주)리메드,302550 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2628,(주)리메드,302550 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2645,(주)리파인,377450 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2646,(주)리파인,377450 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2647,(주)리파인,377450 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2648,(주)리파인,377450 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2673,(주)링크솔루션,474650 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
2674,(주)링크솔루션,474650 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,
2675,(주)링크제니시스,219420 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2685,(주)마녀공장,439090 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2686,(주)마녀공장,439090 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2687,(주)마녀공장,439090 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2703,(주)마니커에프앤지,195500 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2704,(주)마니커에프앤지,195500 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2705,(주)마니커에프앤지,195500 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2713,(주)마음에이아이,377480 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2714,(주)마음에이아이,377480 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2715,(주)마음에이아이,377480 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2737,(주)마이크로투나노,424980 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2738,(주)마이크로투나노,424980 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2739,(주)마이크로투나노,424980 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2740,(주)마이크로투나노,424980 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2741,(주)마이크로투나노,424980 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2742,(주)마이크로투나노,424980 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2756,(주)맘스터치앤컴퍼니,220630 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/05/31
2763,(주)매직마이크로,127160 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/09/22
2807,(주)메가터치,446540 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
2808,(주)메가터치,446540 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
2809,(주)메가터치,446540 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
2810,(주)메가터치,446540 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
2811,(주)메가터치,446540 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
2812,(주)메가터치,446540 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
2813,(주)메가터치,446540 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2814,(주)메가터치,446540 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
2854,(주)메쎄이상,408920 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
2855,(주)메쎄이상,408920 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
2995,(주)모비데이즈,363260 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
2996,(주)모비데이즈,363260 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
2999,(주)모비릭스,348030 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3000,(주)모비릭스,348030 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3007,(주)모비스,250060 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3015,(주)모아데이타,288980 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3016,(주)모아데이타,288980 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3031,(주)모코엠시스,333050 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3032,(주)모코엠시스,333050 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3033,(주)모코엠시스,333050 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3082,(주)미래생명자원,218150 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3083,(주)미래생명자원,218150 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3101,(주)미래자원엠엘,233190 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/12/28
3102,(주)미래자원엠엘,233190 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/12/28
3131,(주)미애부,225850 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3132,(주)미애부,225850 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3133,(주)미애부,225850 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3134,(주)미애부,225850 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3135,(주)미애부,225850 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3136,(주)미애부,225850 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3137,(주)미애부,225850 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
