,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
1607,(주)데코앤이,017680 ,2014/12,53562277.0,16252605.0,37309672.0,26136519.0,24962870.0,-6171490.0,27425759.0,4250957.0,23174802.0,4317993.0,322784.0,15999898.0,-18579562.0,6574873.0,4317993.0,107124529.0,44765606.0,52910099.0,-8144493.0,62358923.0,-6558161.0,22578965.0,8159191.0,9205912.0,2019/11/20
1608,(주)데코앤이,017680 ,2015/12,56831683.0,20495190.0,36336493.0,37609715.0,30030376.0,-5058999.0,19221968.0,561459.0,18660509.0,3787546.0,-5234171.0,-6704907.0,11408684.0,4317993.0,3787546.0,42277095.0,24552023.0,21831838.0,2720185.0,17725072.0,1109511.0,14828845.0,5367785.0,7148728.0,2019/11/20
1609,(주)데코앤이,017680 ,2016/12,50945700.0,15000993.0,35944707.0,34998488.0,34400216.0,-19072031.0,15947212.0,621258.0,15325954.0,8294868.0,2230682.0,-6697886.0,8974527.0,3787546.0,8294868.0,41605038.0,23254482.0,22402999.0,851483.0,18350556.0,-13905209.0,11719381.0,4916723.0,8653764.0,2019/11/20
1610,(주)데코앤이,017680 ,2017/12,46675197.0,17812766.0,28862431.0,27182153.0,45913037.0,-42258966.0,19493044.0,662522.0,18830522.0,8482686.0,-2406943.0,-10576616.0,13171377.0,8294868.0,8482686.0,39642881.0,22210828.0,24061280.0,-1850451.0,17432053.0,-23112588.0,12043782.0,5662366.0,6654930.0,2019/11/20
1611,(주)데코앤이,017680 ,2018/12,64351415.0,22166373.0,42185042.0,29234158.0,58342461.0,-52023192.0,35117257.0,5424607.0,29692650.0,3987691.0,-3563228.0,-20514592.0,19582825.0,8482686.0,3987691.0,39500684.0,23000225.0,27064899.0,-4064675.0,16500459.0,-9711531.0,12769490.0,3428223.0,3395250.0,2019/11/20
1730,(주)동서,026960 ,2014/12,989883955.0,436868159.0,553015796.0,919674084.0,49850000.0,865465686.0,70209871.0,33124029.0,37085842.0,51343860.0,83982070.0,-73986007.0,-54599888.0,95947684.0,51343860.0,453718087.0,77642778.0,37051954.0,40590825.0,376075308.0,98911924.0,26489445.0,47002961.0,54000525.0,2016/07/15
1733,(주)동서,026960 ,2015/12,1032915002.0,434124954.0,598790048.0,954019025.0,49850000.0,899810627.0,78895977.0,32543180.0,46352797.0,32897321.0,99627496.0,-58542751.0,-59563514.0,51343860.0,32897321.0,462297464.0,74237712.0,38567221.0,35670491.0,388059752.0,93307750.0,30035465.0,49564333.0,56805578.0,2016/07/15
1752,(주)동성하이켐,013450 ,2014/12,136324231.0,40497800.0,95826431.0,88458593.0,8124911.0,61237381.0,47865638.0,3205035.0,44660603.0,17303304.0,11959046.0,1669808.0,-16238667.0,19921638.0,17303304.0,249326140.0,30143211.0,15029713.0,15113497.0,219182929.0,5993614.0,14376588.0,47802617.0,47554139.0,2015/07/20
1763,(주)동성화학,005190 ,2014/12,137517572.0,89611993.0,47905579.0,84939653.0,5072529.0,48682095.0,52577919.0,26249172.0,26328747.0,3872008.0,3280732.0,-8201199.0,273043.0,8399742.0,3872008.0,134863023.0,15558439.0,16411649.0,-853210.0,119304584.0,97545.0,8171843.0,29153702.0,28893468.0,2021/04/16
1764,(주)동성화학,005190 ,2015/12,141688000.0,89437477.0,52250523.0,93788834.0,5347758.0,52848584.0,47899165.0,5852255.0,42046910.0,7331782.0,9504009.0,-6602696.0,487807.0,3872008.0,7331782.0,139215720.0,22330373.0,15508004.0,6822369.0,116885347.0,5361336.0,7486478.0,29510224.0,30393779.0,2021/04/16
1765,(주)동성화학,005190 ,2016/12,161467187.0,86730843.0,74736344.0,104885096.0,5500663.0,62823248.0,56582090.0,4316613.0,52265477.0,8464421.0,27600726.0,-27978522.0,1471154.0,7331782.0,8464421.0,127607824.0,22261191.0,15284805.0,6976386.0,105346633.0,11916046.0,7386321.0,20993087.0,22414463.0,2021/04/16
1766,(주)동성화학,005190 ,2017/12,158269866.0,86176928.0,72092938.0,105732754.0,5531244.0,63022773.0,52537111.0,5512252.0,47024860.0,10221996.0,3166662.0,3664405.0,-4808406.0,8464421.0,10221996.0,129944857.0,14376481.0,14960241.0,-583761.0,115568376.0,3059632.0,8253464.0,22271628.0,23024155.0,2021/04/16
1767,(주)동성화학,005190 ,2018/12,156813623.0,81739291.0,75074333.0,109687403.0,5531244.0,52498040.0,47126221.0,5717873.0,41408348.0,11283301.0,4398329.0,-698218.0,-2584657.0,10221996.0,11283301.0,135856389.0,14173708.0,14570471.0,-396763.0,121682681.0,5845647.0,8290639.0,20923126.0,23064333.0,2021/04/16
1768,(주)동성화학,005190 ,2019/12,157126735.0,82311110.0,74815625.0,118385712.0,5531244.0,75503749.0,38741024.0,5148376.0,33592647.0,24474383.0,13527056.0,12481187.0,-12768466.0,11283301.0,24474383.0,135561506.0,22862835.0,17747849.0,5114987.0,112698671.0,11410476.0,7865746.0,20713711.0,22828950.0,2021/04/16
1769,(주)동성화학,005190 ,2020/12,161583480.0,74528764.0,87054716.0,129936462.0,5531244.0,89159919.0,31647018.0,4152980.0,27494038.0,24283001.0,23816949.0,-8991680.0,-14433220.0,24474383.0,24283001.0,123466942.0,21412482.0,16625195.0,4787288.0,102054459.0,16937699.0,9473980.0,19238132.0,20518927.0,2021/04/16
1994,(주)드림티엔터테인먼트,220110 ,2014/12,3775062.0,709724.0,3065338.0,1899240.0,1000000.0,907578.0,1875822.0,0.0,1875822.0,1900783.0,2435701.0,-625586.0,-759000.0,849668.0,1900783.0,6619521.0,2866498.0,759614.0,2106883.0,3753023.0,1908848.0,0.0,459418.0,582124.0,2020/04/10
1995,(주)드림티엔터테인먼트,220110 ,2015/12,17581978.0,12786712.0,4795266.0,3813517.0,1106000.0,1198565.0,13768461.0,6012504.0,7755956.0,1874739.0,1662553.0,-13745106.0,12056509.0,1900783.0,1874739.0,7267960.0,2031702.0,1009794.0,1021909.0,5236257.0,543297.0,0.0,628449.0,686637.0,2020/04/10
1996,(주)드림티엔터테인먼트,220110 ,2016/12,11332909.0,7106297.0,4226613.0,7728913.0,1445904.0,194441.0,3603997.0,0.0,3603997.0,2149424.0,369139.0,8323562.0,-8418017.0,1874739.0,2149424.0,8428361.0,1416252.0,1404199.0,12053.0,7012109.0,-1004124.0,0.0,191585.0,246129.0,2020/04/10
1997,(주)드림티엔터테인먼트,220110 ,2017/12,8743920.0,6569173.0,2174748.0,6722977.0,1445904.0,-811495.0,2020943.0,0.0,2020943.0,302174.0,-2211674.0,-235576.0,600000.0,2149424.0,302174.0,6950405.0,717199.0,1859446.0,-1142247.0,6233205.0,-1005936.0,0.0,262076.0,626654.0,2020/04/10
1998,(주)드림티엔터테인먼트,220110 ,2018/12,6099926.0,5142062.0,957864.0,481400.0,1582852.0,-8063069.0,5618526.0,0.0,5618526.0,176592.0,1127355.0,-5262934.0,4009997.0,302174.0,176592.0,5378824.0,840951.0,815904.0,25047.0,4537872.0,-7251574.0,0.0,244436.0,221294.0,2020/04/10
1999,(주)드림티엔터테인먼트,220110 ,2019/12,2604721.0,702645.0,1902076.0,1512541.0,2132852.0,-7844034.0,1092180.0,4709.0,1087471.0,137165.0,533165.0,-3109275.0,550000.0,176592.0,137165.0,3840626.0,2282730.0,1756878.0,525852.0,1557896.0,219035.0,0.0,150718.0,180984.0,2020/04/10
2050,(주)디아이디,074130 ,2014/12,92350985.0,72749597.0,19601388.0,-6719223.0,9415000.0,-30247229.0,99070208.0,11812140.0,87258068.0,6078584.0,-18914426.0,-977760.0,25869468.0,97616.0,6078584.0,155675835.0,-6948223.0,8723703.0,-15671927.0,162624058.0,-23455474.0,1289310.0,9144277.0,10811907.0,2015/07/23
2117,(주)디에스앤엘,141020 ,2014/12,34770399.0,14514151.0,20256248.0,23373668.0,9901605.0,1352288.0,11396731.0,1605442.0,9791289.0,3766899.0,-4193020.0,-8597015.0,15100001.0,1436198.0,3766899.0,12293434.0,1513958.0,7693316.0,-6179359.0,10779477.0,-6864557.0,2609658.0,6474759.0,5365355.0,2024/01/03
2118,(주)디에스앤엘,141020 ,2015/12,33000007.0,14325768.0,18674239.0,12522512.0,9901605.0,-11532080.0,20477495.0,4630003.0,15847492.0,6794461.0,447940.0,3181383.0,-600000.0,3766899.0,6794461.0,18250289.0,-200743.0,7688038.0,-7888782.0,18451032.0,-12501544.0,2991363.0,10296352.0,7759069.0,2024/01/03
2119,(주)디에스앤엘,141020 ,2016/12,28400863.0,13827985.0,14572877.0,6290842.0,11676198.0,-34260027.0,22110021.0,16003958.0,6106063.0,42537.0,-9260318.0,-18585325.0,21093714.0,6794461.0,42537.0,49888011.0,5388752.0,6701864.0,-1313112.0,44499259.0,-22903580.0,157658.0,8935011.0,7471848.0,2024/01/03
2120,(주)디에스앤엘,141020 ,2017/12,35474508.0,9645735.0,25828773.0,30453850.0,21779796.0,-31967557.0,5020658.0,2299744.0,2720913.0,8573459.0,-9931766.0,10595430.0,7867267.0,42537.0,8573459.0,46533423.0,6405603.0,3963417.0,2442186.0,40127819.0,2363896.0,2172554.0,7560564.0,9631272.0,2024/01/03
2121,(주)디에스앤엘,141020 ,2018/12,74234227.0,9185162.0,65049065.0,33228936.0,24201407.0,-45367019.0,41005291.0,1082553.0,39922738.0,15120541.0,-25023458.0,-14403803.0,45974340.0,8573459.0,15120541.0,11087403.0,1294779.0,5646666.0,-4351887.0,9792624.0,-13288275.0,18923787.0,4357408.0,8377536.0,2024/01/03
2122,(주)디에스앤엘,141020 ,2019/12,19012926.0,753456.0,18259470.0,-13797060.0,49551850.0,-128087995.0,32809986.0,29471.0,32780515.0,1078216.0,-5728064.0,-31069840.0,22755579.0,15120541.0,1078216.0,875623.0,437688.0,7699382.0,-7261695.0,437935.0,-43718062.0,0.0,1131417.0,31573.0,2024/01/03
2123,(주)디에스앤엘,141020 ,2020/12,491650.0,413976.0,77674.0,-19436088.0,87220063.0,-170597109.0,19927738.0,0.0,19927738.0,74608.0,1433628.0,-15258368.0,12821132.0,1078216.0,74608.0,0.0,0.0,2452583.0,-2452583.0,0.0,-38856601.0,0.0,1123796.0,3066.0,2024/01/03
2124,(주)디에스앤엘,141020 ,2021/12,4344764.0,763849.0,3580915.0,1577550.0,8401066.0,-166169757.0,2767213.0,1950900.0,816313.0,2498431.0,-5552738.0,25560.0,7951000.0,74608.0,2498431.0,3042844.0,32689.0,4983735.0,-4951047.0,3010156.0,629406.0,272315.0,1823971.0,739859.0,2024/01/03
2125,(주)디에스앤엘,141020 ,2022/12,17355270.0,8761827.0,8593442.0,1263764.0,16401066.0,-179755122.0,16091506.0,7132451.0,8959055.0,96210.0,-3115737.0,-9199016.0,10022173.0,2498461.0,96210.0,39792076.0,-2278151.0,4875622.0,-7153773.0,42070227.0,-13222183.0,0.0,7602880.0,6051051.0,2024/01/03
2335,(주)디피앤케이,189700 ,2014/12,9968073.0,2996780.0,6971293.0,5038235.0,2369620.0,2680467.0,4929838.0,1613772.0,3316066.0,21612.0,-1464845.0,-220030.0,1665000.0,41487.0,21612.0,12465523.0,6736699.0,4898536.0,1838164.0,5728824.0,1379645.0,3117042.0,3062602.0,3304443.0,2017/08/31
2336,(주)디피앤케이,189700 ,2015/12,17343098.0,8202903.0,9140195.0,5304789.0,3642720.0,1679893.0,12038309.0,6315720.0,5722589.0,190080.0,-2381543.0,-5163862.0,7711702.0,23783.0,190080.0,13093093.0,6478947.0,7699144.0,-1220197.0,6614146.0,-969472.0,4949209.0,1948017.0,1969775.0,2017/08/31
2337,(주)디피앤케이,189700 ,2016/12,13443055.0,5314945.0,8128110.0,908435.0,3642720.0,-2716461.0,12534620.0,5323662.0,7210957.0,26654.0,1079121.0,-80221.0,-1162326.0,190080.0,26654.0,16632677.0,4681324.0,8039487.0,-3358164.0,11951353.0,-4388135.0,2420174.0,2851579.0,3140153.0,2017/08/31
2338,(주)디피코,163430 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2339,(주)디피코,163430 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2340,(주)디피코,163430 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2341,(주)디피코,163430 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2342,(주)디피코,163430 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2343,(주)디피코,163430 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2344,(주)디피코,163430 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/06/18
2345,(주)디피코,163430 ,2021/12,31608457.0,22437089.0,9171368.0,-22365114.0,3296670.0,-41307980.0,53973572.0,21562325.0,32411246.0,896540.0,-8358174.0,-10923853.0,19946821.0,231425.0,896540.0,12914747.0,-9688982.0,7721533.0,-17410515.0,22603729.0,-34058069.0,4622043.0,7418587.0,3537740.0,2024/06/18
2346,(주)디피코,163430 ,2022/12,37979276.0,32439805.0,5539472.0,-16651037.0,4526685.0,-53057805.0,54630313.0,7608949.0,47021364.0,341426.0,-3136306.0,-12717111.0,15298303.0,896540.0,341426.0,12695389.0,-6365461.0,8777410.0,-15142872.0,19060850.0,-11749825.0,4186613.0,777238.0,376808.0,2024/06/18
2401,(주)라이프사이언스테크놀로지,285770 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2402,(주)라이프사이언스테크놀로지,285770 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2403,(주)라이프사이언스테크놀로지,285770 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2404,(주)라이프사이언스테크놀로지,285770 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2405,(주)라이프사이언스테크놀로지,285770 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2406,(주)라이프사이언스테크놀로지,285770 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2407,(주)라이프사이언스테크놀로지,285770 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2408,(주)라이프사이언스테크놀로지,285770 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
2419,(주)락앤락,115390 ,2014/12,640001349.0,484810623.0,155190726.0,529561124.0,27500000.0,210733494.0,110440224.0,14859715.0,95580509.0,62798278.0,77645322.0,-2266741.0,-24984659.0,12439066.0,62798278.0,194123190.0,69585277.0,67286807.0,2298470.0,124537913.0,21297835.0,44139069.0,18109901.0,26847640.0,2024/12/09
2420,(주)락앤락,115390 ,2015/12,616692578.0,502430227.0,114262351.0,536414709.0,27500000.0,219286699.0,80277869.0,3723523.0,76554346.0,49361128.0,40988469.0,-16568881.0,-38031378.0,62798278.0,49361128.0,183466673.0,65606866.0,64059883.0,1546983.0,117859807.0,16641590.0,40280006.0,14784619.0,15991583.0,2024/12/09
2421,(주)락앤락,115390 ,2016/12,625718772.0,523976013.0,101742759.0,584793370.0,27500000.0,267583653.0,40925402.0,4748221.0,36177182.0,29806218.0,78019815.0,-39592133.0,-57993664.0,49361128.0,29806218.0,204448546.0,75057412.0,62997976.0,12059436.0,129391133.0,60040867.0,37510664.0,22180742.0,21298433.0,2024/12/09
2422,(주)락앤락,115390 ,2017/12,634355406.0,544183239.0,90172167.0,599991023.0,27500000.0,280948197.0,34364383.0,10634054.0,23730329.0,25524397.0,46819688.0,-29051047.0,-22040309.0,29806218.0,25524397.0,163837004.0,68506033.0,65374759.0,3131274.0,95330971.0,40747516.0,42236383.0,15645745.0,15789779.0,2024/12/09
2423,(주)락앤락,115390 ,2018/12,616426328.0,509715677.0,106710651.0,582173307.0,27500000.0,249136787.0,34253020.0,13261640.0,20991381.0,41028040.0,21236690.0,6822121.0,-12558373.0,25524397.0,41028040.0,141324139.0,62500589.0,68210087.0,-5709498.0,78823550.0,-5415548.0,37698849.0,12855600.0,27633966.0,2024/12/09
2424,(주)락앤락,115390 ,2019/12,669021285.0,537758582.0,131262703.0,592018379.0,27500000.0,259031315.0,77002906.0,39077915.0,37924991.0,28569985.0,644770.0,1107602.0,-14200947.0,41028040.0,28569985.0,203177827.0,75382071.0,92632048.0,-17249978.0,127795756.0,16048808.0,49828134.0,21798159.0,51923320.0,2024/12/09
2425,(주)락앤락,115390 ,2020/12,645506636.0,538668860.0,106837776.0,566598382.0,27500000.0,225765850.0,78908254.0,34925576.0,43982678.0,36342539.0,45114579.0,-12471134.0,-24863994.0,28569985.0,36342539.0,213217340.0,82863713.0,94155546.0,-11291833.0,130353627.0,-10201386.0,45558697.0,20836274.0,22705662.0,2024/12/09
2426,(주)락앤락,115390 ,2021/12,612977028.0,451740526.0,161236502.0,535641498.0,27500000.0,209206634.0,77335530.0,19207384.0,58128146.0,38179916.0,11192238.0,28901224.0,-38266156.0,36342539.0,38179916.0,243540436.0,92391191.0,93049995.0,-658804.0,151149244.0,5538119.0,63891983.0,29143078.0,34151624.0,2024/12/09
2427,(주)락앤락,115390 ,2022/12,567175879.0,438557489.0,128618391.0,504955379.0,27500000.0,163342084.0,62220501.0,25098109.0,37122391.0,43058611.0,79075792.0,11281505.0,-85474273.0,38179916.0,43058611.0,227923191.0,83450408.0,91784693.0,-8334285.0,144472783.0,51735182.0,59580154.0,20747722.0,24455595.0,2024/12/09
2428,(주)락앤락,115390 ,2023/12,527817884.0,421208147.0,106609737.0,459955342.0,24062984.0,451043505.0,67862542.0,15935592.0,51926950.0,29732692.0,46617320.0,-813091.0,-58814850.0,43058611.0,29732692.0,223836137.0,73262069.0,88587485.0,-15325415.0,150574068.0,15724230.0,36891890.0,35597820.0,37085275.0,2024/12/09
2448,(주)레드로버,060300 ,2014/12,91478352.0,40860780.0,50617572.0,67841570.0,12384475.0,-5463123.0,23636782.0,7894701.0,15742081.0,5507599.0,12643689.0,-5964178.0,-8375138.0,7217806.0,5507599.0,55507516.0,17124187.0,8160685.0,8963502.0,38383330.0,2245888.0,14945423.0,23348719.0,20134330.0,2022/11/04
2449,(주)레드로버,060300 ,2015/12,119861832.0,58884727.0,60977105.0,102314865.0,17002931.0,-12705510.0,17546967.0,9829712.0,7717255.0,4167871.0,-2135323.0,-32966173.0,33512277.0,5507599.0,3918335.0,38571359.0,5297285.0,7398981.0,-2101696.0,33274074.0,-7242387.0,10289038.0,25769874.0,22602947.0,2022/11/04
2450,(주)레드로버,060300 ,2016/12,167748915.0,82707311.0,85041604.0,147491250.0,21318501.0,-11176782.0,20257665.0,226508.0,20031157.0,3969560.0,-13318629.0,-31452394.0,44452516.0,3918335.0,3599829.0,41895953.0,9639206.0,7343878.0,2295329.0,32256747.0,1528727.0,8676906.0,43953760.0,40997962.0,2022/11/04
2451,(주)레드로버,060300 ,2017/12,169236863.0,85206546.0,84030317.0,148177232.0,22237005.0,-20268488.0,21059631.0,7324938.0,13734693.0,5629660.0,-21687201.0,12081459.0,11889435.0,3599829.0,5629660.0,35652535.0,822155.0,4435864.0,-3613710.0,34830380.0,-9091706.0,8552358.0,53092407.0,49417320.0,2022/11/04
2452,(주)레드로버,060300 ,2018/12,121197575.0,62013827.0,59183748.0,107170672.0,23818849.0,-68820888.0,14026903.0,5722239.0,8304664.0,2071318.0,-3200879.0,335943.0,-682916.0,5629660.0,2071318.0,12275976.0,-10386153.0,13456450.0,-23842603.0,22662129.0,-48552400.0,162698.0,55028382.0,40814715.0,2022/11/04
2453,(주)레드로버,060300 ,2019/12,31639933.0,22825420.0,8814513.0,8476511.0,27818849.0,-161657603.0,23163421.0,1758428.0,21404994.0,151896.0,-4501175.0,-1563236.0,4083620.0,2071318.0,90527.0,9240374.0,-1978334.0,39238017.0,-41216351.0,11218708.0,-96861395.0,100039.0,55007982.0,4488900.0,2022/11/04
2454,(주)레드로버,060300 ,2020/12,40307332.0,26481576.0,13825756.0,23375209.0,13324036.0,-160192013.0,16932123.0,1784712.0,15147412.0,898338.0,-5702925.0,-2073452.0,8584188.0,90527.0,898338.0,11409131.0,3866696.0,3018623.0,848074.0,7542435.0,1465590.0,75665.0,38696214.0,4787929.0,2022/11/04
2455,(주)레드로버,060300 ,2021/12,18722599.0,6491058.0,12231541.0,8110586.0,13344394.0,-148872145.0,10612013.0,30543.0,10581471.0,2537065.0,-170815.0,3000408.0,-1190866.0,898338.0,2537065.0,7113189.0,203513.0,2550848.0,-2347335.0,6909676.0,-15328205.0,0.0,35615324.0,1648077.0,2022/11/04
2582,(주)루트로닉,085370 ,2014/12,90540877.0,59534080.0,31006797.0,48646399.0,5203521.0,24872293.0,41894478.0,15279530.0,26614948.0,1337478.0,6782882.0,-10941101.0,4793276.0,565387.0,1177923.0,63814398.0,29919865.0,23748807.0,6171058.0,33894533.0,5201836.0,14328406.0,11843593.0,11051566.0,2023/10/27
2583,(주)루트로닉,085370 ,2015/12,139641753.0,84040418.0,55601335.0,92226197.0,5408187.0,33158535.0,47415556.0,17768737.0,29646819.0,2308559.0,8365740.0,-27374073.0,19661192.0,1177923.0,1857663.0,71009371.0,36011176.0,28027632.0,7983545.0,34998194.0,8093638.0,16979080.0,17133944.0,16443829.0,2023/10/27
2584,(주)루트로닉,085370 ,2016/12,208448420.0,95211908.0,113236512.0,160330119.0,6451521.0,45551875.0,48118301.0,17095028.0,31023273.0,2678901.0,6692780.0,-67085504.0,60731961.0,1857663.0,2221884.0,81033015.0,42760537.0,28443705.0,14316832.0,38272478.0,13197840.0,20492381.0,17607858.0,18341911.0,2023/10/27
2585,(주)루트로닉,085370 ,2017/12,224189287.0,105789209.0,118400078.0,166958570.0,12872297.0,49432662.0,57230717.0,16598541.0,40632176.0,687517.0,-93414.0,-13501134.0,12007060.0,2221884.0,614408.0,80153135.0,38217916.0,30734229.0,7483688.0,41935218.0,3950525.0,23957625.0,23386267.0,23498347.0,2023/10/27
2586,(주)루트로닉,085370 ,2018/12,255253852.0,125620683.0,129633168.0,178540729.0,13113620.0,49479786.0,76713123.0,23460702.0,53252421.0,1740663.0,-4898438.0,-7944385.0,13924625.0,614408.0,1669494.0,86000503.0,37758037.0,34695308.0,3062729.0,48242466.0,855688.0,27496785.0,36587935.0,33583576.0,2023/10/27
2587,(주)루트로닉,085370 ,2019/12,233723356.0,85740550.0,147982806.0,152377400.0,13169631.0,49228629.0,81345956.0,12104604.0,69241352.0,3319854.0,-6496100.0,-1904260.0,10173451.0,1669494.0,3310797.0,97491012.0,45412052.0,47883393.0,-2471341.0,52078960.0,-25526518.0,22272585.0,55504111.0,40198095.0,2023/10/27
2588,(주)루트로닉,085370 ,2020/12,165116674.0,46032536.0,119084138.0,99203422.0,13194602.0,-1730725.0,65913252.0,11771696.0,54141557.0,8975635.0,9209776.0,12222721.0,-14711191.0,3310797.0,8975635.0,91877576.0,42207805.0,45597150.0,-3389344.0,49669771.0,-50359362.0,15671386.0,59677847.0,27818806.0,2023/10/27
2589,(주)루트로닉,085370 ,2021/12,171561148.0,50888989.0,120672158.0,124193398.0,13265757.0,22538024.0,47367750.0,6044247.0,41323503.0,5255496.0,32090685.0,-2479759.0,-34065037.0,8975635.0,5255496.0,136862798.0,70972891.0,45581265.0,25391626.0,65889907.0,24988714.0,20298021.0,68929036.0,31299163.0,2023/10/27
2590,(주)루트로닉,085370 ,2022/12,206639025.0,48299795.0,158339230.0,166951248.0,13290347.0,63792889.0,39687778.0,4452398.0,35235380.0,32266826.0,26441933.0,20416269.0,-18634221.0,5255496.0,32266826.0,196496546.0,108216558.0,48835421.0,59381137.0,88279988.0,46053878.0,33537023.0,81265890.0,50826748.0,2023/10/27
2611,(주)리드,197210 ,2014/12,29313100.0,1637126.0,27675974.0,2055449.0,1407875.0,-5290014.0,27257652.0,4954959.0,22302692.0,667109.0,-8851057.0,-108673.0,9282847.0,343831.0,667109.0,40483442.0,6274498.0,4545305.0,1729192.0,34208944.0,2003555.0,454509.0,16114044.0,25029463.0,2020/05/14
2612,(주)리드,197210 ,2015/12,27209517.0,2577002.0,24632515.0,9900932.0,2310519.0,1602669.0,17308585.0,5145319.0,12163265.0,914534.0,5459000.0,-613620.0,-4594894.0,667109.0,914534.0,42616506.0,5485485.0,3781397.0,1704087.0,37131022.0,1559810.0,586622.0,17052902.0,21834112.0,2020/05/14
2613,(주)리드,197210 ,2016/12,51607865.0,3128804.0,48479061.0,13770896.0,2657539.0,1928435.0,37836969.0,2135336.0,35701634.0,3711790.0,-1235612.0,-5183854.0,9177018.0,914534.0,3630453.0,35359539.0,4972181.0,4285765.0,686416.0,30387358.0,259029.0,1227328.0,33655027.0,38763285.0,2020/05/14
